,Category,Values,Ticker
2,Latest_clusterRank,97.01298701298701,ESSITY-A
3,Trend_clusterRank,99.74025974025975,ESSITY-A
0,Latest_clusterAvg,66.81818181818181,ESSITY-B
1,Trend_clusterAvg,84.53246753246754,ESSITY-B
2,Latest_clusterRank,87.27272727272727,ESSITY-B
3,Trend_clusterRank,98.96103896103897,ESSITY-B
0,Latest_clusterAvg,45.688311688311686,IPCO
1,Trend_clusterAvg,13.012987012987015,IPCO
2,Latest_clusterRank,37.5974025974026,IPCO
3,Trend_clusterRank,1.0389610389610389,IPCO
0,Latest_clusterAvg,47.58441558441558,ATRLJ-B
1,Trend_clusterAvg,42.23376623376623,ATRLJ-B
2,Latest_clusterRank,44.8051948051948,ATRLJ-B
3,Trend_clusterRank,34.02597402597402,ATRLJ-B
0,Latest_clusterAvg,46.54545454545455,BALD-B
1,Trend_clusterAvg,41.42857142857143,BALD-B
2,Latest_clusterRank,40.129870129870135,BALD-B
3,Trend_clusterRank,32.922077922077925,BALD-B
0,Latest_clusterAvg,53.06493506493506,CAST
1,Trend_clusterAvg,43.246753246753244,CAST
2,Latest_clusterRank,62.857142857142854,CAST
3,Trend_clusterRank,36.23376623376623,CAST
0,Latest_clusterAvg,56.25974025974026,CATE
1,Trend_clusterAvg,45.79220779220779,CATE
2,Latest_clusterRank,71.36363636363636,CATE
3,Trend_clusterRank,40.129870129870135,CATE
0,Latest_clusterAvg,45.519480519480524,CORE-A
1,Trend_clusterAvg,22.298701298701296,CORE-A
2,Latest_clusterRank,36.883116883116884,CORE-A
3,Trend_clusterRank,5.844155844155844,CORE-A
0,Latest_clusterAvg,40.58441558441559,CORE-B
1,Trend_clusterAvg,25.259740259740262,CORE-B
2,Latest_clusterRank,22.857142857142858,CORE-B
3,Trend_clusterRank,8.701298701298702,CORE-B
0,Latest_clusterAvg,50.37662337662338,CORE-D
1,Trend_clusterAvg,18.61038961038961,CORE-D
2,Latest_clusterRank,55.064935064935064,CORE-D
3,Trend_clusterRank,3.116883116883117,CORE-D
0,Latest_clusterAvg,43.493506493506494,CORE-PREF
1,Trend_clusterAvg,18.636363636363637,CORE-PREF
2,Latest_clusterRank,31.038961038961038,CORE-PREF
3,Trend_clusterRank,3.2467532467532463,CORE-PREF
0,Latest_clusterAvg,54.753246753246756,FABG
1,Trend_clusterAvg,19.896103896103895,FABG
2,Latest_clusterRank,67.27272727272727,FABG
3,Trend_clusterRank,4.285714285714286,FABG
0,Latest_clusterAvg,52.45454545454545,FPAR-A
1,Trend_clusterAvg,31.02597402597403,FPAR-A
2,Latest_clusterRank,61.298701298701296,FPAR-A
3,Trend_clusterRank,16.753246753246753,FPAR-A
0,Latest_clusterAvg,57.909090909090914,FPAR-D
1,Trend_clusterAvg,34.74025974025974,FPAR-D
2,Latest_clusterRank,74.28571428571429,FPAR-D
3,Trend_clusterRank,21.428571428571427,FPAR-D
0,Latest_clusterAvg,69.37662337662337,HEM
1,Trend_clusterAvg,60.54545454545455,HEM
2,Latest_clusterRank,89.74025974025975,HEM
3,Trend_clusterRank,70.12987012987013,HEM
0,Latest_clusterAvg,52.077922077922075,HUFV-A
1,Trend_clusterAvg,24.025974025974026,HUFV-A
2,Latest_clusterRank,59.74025974025974,HUFV-A
3,Trend_clusterRank,7.532467532467532,HUFV-A
0,Latest_clusterAvg,54.246753246753244,NP3
1,Trend_clusterAvg,59.98701298701299,NP3
2,Latest_clusterRank,65.45454545454545,NP3
3,Trend_clusterRank,69.0909090909091,NP3
0,Latest_clusterAvg,64.2987012987013,NP3-PREF
1,Trend_clusterAvg,59.57142857142857,NP3-PREF
2,Latest_clusterRank,84.67532467532467,NP3-PREF
3,Trend_clusterRank,67.66233766233766,NP3-PREF
0,Latest_clusterAvg,43.84415584415584,NYF
1,Trend_clusterAvg,45.1948051948052,NYF
2,Latest_clusterRank,31.558441558441558,NYF
3,Trend_clusterRank,39.350649350649356,NYF
0,Latest_clusterAvg,45.27272727272727,PNDX-B
1,Trend_clusterAvg,56.103896103896105,PNDX-B
2,Latest_clusterRank,35.97402597402598,PNDX-B
3,Trend_clusterRank,60.909090909090914,PNDX-B
0,Latest_clusterAvg,71.32467532467533,SAGA-A
1,Trend_clusterAvg,52.883116883116884,SAGA-A
2,Latest_clusterRank,91.88311688311688,SAGA-A
3,Trend_clusterRank,54.41558441558442,SAGA-A
0,Latest_clusterAvg,60.311688311688314,SAGA-B
1,Trend_clusterAvg,48.41558441558442,SAGA-B
2,Latest_clusterRank,78.44155844155844,SAGA-B
3,Trend_clusterRank,45.58441558441558,SAGA-B
0,Latest_clusterAvg,72.62337662337663,SAGA-D
1,Trend_clusterAvg,53.19480519480519,SAGA-D
2,Latest_clusterRank,93.37662337662339,SAGA-D
3,Trend_clusterRank,55.1948051948052,SAGA-D
0,Latest_clusterAvg,46.33766233766234,WALL-B
1,Trend_clusterAvg,25.454545454545457,WALL-B
2,Latest_clusterRank,39.15584415584416,WALL-B
3,Trend_clusterRank,8.831168831168831,WALL-B
0,Latest_clusterAvg,50.98701298701299,WIHL
1,Trend_clusterAvg,38.83116883116883,WIHL
2,Latest_clusterRank,56.62337662337662,WIHL
3,Trend_clusterRank,28.44155844155844,WIHL
0,Latest_clusterAvg,87.53246753246754,BURE
1,Trend_clusterAvg,53.32467532467532,BURE
2,Latest_clusterRank,100.0,BURE
3,Trend_clusterRank,55.714285714285715,BURE
0,Latest_clusterAvg,58.72727272727273,EQT
1,Trend_clusterAvg,18.467532467532468,EQT
2,Latest_clusterRank,75.45454545454545,EQT
3,Trend_clusterRank,2.987012987012987,EQT
0,Latest_clusterAvg,75.67532467532467,INDU-A
1,Trend_clusterAvg,61.7012987012987,INDU-A
2,Latest_clusterRank,96.88311688311688,INDU-A
3,Trend_clusterRank,72.98701298701299,INDU-A
0,Latest_clusterAvg,76.19480519480518,INDU-C
1,Trend_clusterAvg,62.402597402597394,INDU-C
2,Latest_clusterRank,97.40259740259741,INDU-C
3,Trend_clusterRank,74.28571428571429,INDU-C
0,Latest_clusterAvg,76.27272727272728,INVE-A
1,Trend_clusterAvg,55.62337662337662,INVE-A
2,Latest_clusterRank,97.53246753246754,INVE-A
3,Trend_clusterRank,59.87012987012987,INVE-A
0,Latest_clusterAvg,74.58441558441558,INVE-B
1,Trend_clusterAvg,54.2987012987013,INVE-B
2,Latest_clusterRank,95.58441558441558,INVE-B
3,Trend_clusterRank,57.4025974025974,INVE-B
0,Latest_clusterAvg,63.25974025974026,KINV-A
1,Trend_clusterAvg,27.051948051948052,KINV-A
2,Latest_clusterRank,81.81818181818183,KINV-A
3,Trend_clusterRank,11.428571428571429,KINV-A
0,Latest_clusterAvg,63.883116883116884,KINV-B
1,Trend_clusterAvg,28.76623376623376,KINV-B
2,Latest_clusterRank,83.57142857142857,KINV-B
3,Trend_clusterRank,13.896103896103895,KINV-B
0,Latest_clusterAvg,62.62337662337662,LATO-B
1,Trend_clusterAvg,61.71428571428571,LATO-B
2,Latest_clusterRank,80.38961038961038,LATO-B
3,Trend_clusterRank,73.11688311688312,LATO-B
0,Latest_clusterAvg,70.57142857142857,LUND-B
1,Trend_clusterAvg,58.25974025974026,LUND-B
2,Latest_clusterRank,91.16883116883116,LUND-B
3,Trend_clusterRank,65.71428571428571,LUND-B
0,Latest_clusterAvg,62.57142857142858,SAVE
1,Trend_clusterAvg,56.23376623376623,SAVE
2,Latest_clusterRank,80.25974025974027,SAVE
3,Trend_clusterRank,61.038961038961034,SAVE
0,Latest_clusterAvg,65.0909090909091,ROKO-B
1,Trend_clusterAvg,83.0909090909091,ROKO-B
2,Latest_clusterRank,85.84415584415585,ROKO-B
3,Trend_clusterRank,98.05194805194806,ROKO-B
0,Latest_clusterAvg,44.701298701298704,STOR-B
1,Trend_clusterAvg,48.519480519480524,STOR-B
2,Latest_clusterRank,33.63636363636363,STOR-B
3,Trend_clusterRank,46.03896103896104,STOR-B
0,Latest_clusterAvg,49.94805194805195,SAMPO-SDB
1,Trend_clusterAvg,39.19480519480519,SAMPO-SDB
2,Latest_clusterRank,53.246753246753244,SAMPO-SDB
3,Trend_clusterRank,29.22077922077922,SAMPO-SDB
0,Latest_clusterAvg,40.15584415584416,ALIF-B
1,Trend_clusterAvg,50.519480519480524,ALIF-B
2,Latest_clusterRank,21.363636363636363,ALIF-B
3,Trend_clusterRank,49.48051948051948,ALIF-B
0,Latest_clusterAvg,36.77922077922078,ASKER
1,Trend_clusterAvg,42.54545454545455,ASKER
2,Latest_clusterRank,15.259740259740258,ASKER
3,Trend_clusterRank,34.480519480519476,ASKER
0,Latest_clusterAvg,55.87012987012987,AZN
1,Trend_clusterAvg,77.66233766233765,AZN
2,Latest_clusterRank,69.8051948051948,AZN
3,Trend_clusterRank,94.8051948051948,AZN
0,Latest_clusterAvg,43.58441558441558,BIOA-B
1,Trend_clusterAvg,55.142857142857146,BIOA-B
2,Latest_clusterRank,31.16883116883117,BIOA-B
3,Trend_clusterRank,58.83116883116883,BIOA-B
0,Latest_clusterAvg,72.59740259740259,BONEX
1,Trend_clusterAvg,82.62337662337663,BONEX
2,Latest_clusterRank,93.24675324675324,BONEX
3,Trend_clusterRank,97.53246753246754,BONEX
0,Latest_clusterAvg,76.1038961038961,CAMX
1,Trend_clusterAvg,84.0,CAMX
2,Latest_clusterRank,97.27272727272728,CAMX
3,Trend_clusterRank,98.7012987012987,CAMX
0,Latest_clusterAvg,38.05194805194805,EKTA-B
1,Trend_clusterAvg,39.532467532467535,EKTA-B
2,Latest_clusterRank,17.272727272727273,EKTA-B
3,Trend_clusterRank,29.61038961038961,EKTA-B
0,Latest_clusterAvg,58.753246753246756,GETI-B
1,Trend_clusterAvg,19.766233766233768,GETI-B
2,Latest_clusterRank,75.58441558441558,GETI-B
3,Trend_clusterRank,4.1558441558441555,GETI-B
0,Latest_clusterAvg,27.766233766233768,MCOV-B
1,Trend_clusterAvg,36.493506493506494,MCOV-B
2,Latest_clusterRank,4.935064935064935,MCOV-B
3,Trend_clusterRank,24.415584415584416,MCOV-B
0,Latest_clusterAvg,71.8961038961039,SECT-B
1,Trend_clusterAvg,69.27272727272728,SECT-B
2,Latest_clusterRank,92.85714285714286,SECT-B
3,Trend_clusterRank,85.32467532467533,SECT-B
0,Latest_clusterAvg,65.35064935064935,SOBI
1,Trend_clusterAvg,47.81818181818182,SOBI
2,Latest_clusterRank,86.1038961038961,SOBI
3,Trend_clusterRank,44.02597402597402,SOBI
0,Latest_clusterAvg,48.857142857142854,VIMIAN
1,Trend_clusterAvg,60.077922077922075,VIMIAN
2,Latest_clusterRank,49.22077922077922,VIMIAN
3,Trend_clusterRank,69.22077922077922,VIMIAN
0,Latest_clusterAvg,64.25974025974025,VITR
1,Trend_clusterAvg,33.714285714285715,VITR
2,Latest_clusterRank,84.54545454545455,VITR
3,Trend_clusterRank,20.12987012987013,VITR
0,Latest_clusterAvg,54.28571428571429,ABB
1,Trend_clusterAvg,57.71428571428571,ABB
2,Latest_clusterRank,65.71428571428571,ABB
3,Trend_clusterRank,64.28571428571429,ABB
0,Latest_clusterAvg,53.42857142857143,ADDT-B
1,Trend_clusterAvg,74.59740259740259,ADDT-B
2,Latest_clusterRank,64.02597402597404,ADDT-B
3,Trend_clusterRank,92.4025974025974,ADDT-B
0,Latest_clusterAvg,62.80519480519481,AFRY
1,Trend_clusterAvg,71.92207792207793,AFRY
2,Latest_clusterRank,80.84415584415584,AFRY
3,Trend_clusterRank,87.92207792207792,AFRY
0,Latest_clusterAvg,64.18181818181819,ALFA
1,Trend_clusterAvg,74.57142857142857,ALFA
2,Latest_clusterRank,84.28571428571429,ALFA
3,Trend_clusterRank,92.14285714285714,ALFA
0,Latest_clusterAvg,59.94805194805194,ASSA-B
1,Trend_clusterAvg,58.0,ASSA-B
2,Latest_clusterRank,77.79220779220779,ASSA-B
3,Trend_clusterRank,65.06493506493507,ASSA-B
0,Latest_clusterAvg,69.23376623376623,ATCO-A
1,Trend_clusterAvg,77.12987012987013,ATCO-A
2,Latest_clusterRank,89.48051948051948,ATCO-A
3,Trend_clusterRank,94.41558441558442,ATCO-A
0,Latest_clusterAvg,75.33766233766235,ATCO-B
1,Trend_clusterAvg,80.37662337662337,ATCO-B
2,Latest_clusterRank,96.23376623376623,ATCO-B
3,Trend_clusterRank,96.4935064935065,ATCO-B
0,Latest_clusterAvg,50.41558441558441,BEIJ-B
1,Trend_clusterAvg,70.3896103896104,BEIJ-B
2,Latest_clusterRank,55.1948051948052,BEIJ-B
3,Trend_clusterRank,86.49350649350649,BEIJ-B
0,Latest_clusterAvg,53.19480519480519,BRAV
1,Trend_clusterAvg,59.97402597402597,BRAV
2,Latest_clusterRank,63.24675324675325,BRAV
3,Trend_clusterRank,68.96103896103895,BRAV
0,Latest_clusterAvg,54.64935064935065,EPRO-B
1,Trend_clusterAvg,74.05194805194806,EPRO-B
2,Latest_clusterRank,66.68831168831169,EPRO-B
3,Trend_clusterRank,91.2987012987013,EPRO-B
0,Latest_clusterAvg,67.50649350649351,ENGCON-B
1,Trend_clusterAvg,47.168831168831176,ENGCON-B
2,Latest_clusterRank,88.05194805194805,ENGCON-B
3,Trend_clusterRank,42.98701298701298,ENGCON-B
0,Latest_clusterAvg,63.41558441558442,EPI-A
1,Trend_clusterAvg,46.61038961038961,EPI-A
2,Latest_clusterRank,82.33766233766234,EPI-A
3,Trend_clusterRank,42.077922077922075,EPI-A
0,Latest_clusterAvg,69.25974025974025,EPI-B
1,Trend_clusterAvg,49.12987012987013,EPI-B
2,Latest_clusterRank,89.6103896103896,EPI-B
3,Trend_clusterRank,47.27272727272727,EPI-B
0,Latest_clusterAvg,56.59740259740259,INDT
1,Trend_clusterAvg,68.67532467532467,INDT
2,Latest_clusterRank,72.20779220779221,INDT
3,Trend_clusterRank,84.28571428571429,INDT
0,Latest_clusterAvg,59.92207792207792,LIFCO-B
1,Trend_clusterAvg,70.44155844155844,LIFCO-B
2,Latest_clusterRank,77.59740259740259,LIFCO-B
3,Trend_clusterRank,86.62337662337663,LIFCO-B
0,Latest_clusterAvg,45.688311688311686,LIAB
1,Trend_clusterAvg,37.22077922077922,LIAB
2,Latest_clusterRank,37.5974025974026,LIAB
3,Trend_clusterRank,25.844155844155843,LIAB
0,Latest_clusterAvg,55.532467532467535,LOOMIS
1,Trend_clusterAvg,69.32467532467533,LOOMIS
2,Latest_clusterRank,69.02597402597402,LOOMIS
3,Trend_clusterRank,85.45454545454545,LOOMIS
0,Latest_clusterAvg,49.7922077922078,MTRS
1,Trend_clusterAvg,67.48051948051948,MTRS
2,Latest_clusterRank,52.85714285714286,MTRS
3,Trend_clusterRank,82.07792207792208,MTRS
0,Latest_clusterAvg,63.883116883116884,NCC-A
1,Trend_clusterAvg,72.79220779220779,NCC-A
2,Latest_clusterRank,83.57142857142857,NCC-A
3,Trend_clusterRank,90.0,NCC-A
0,Latest_clusterAvg,55.96103896103896,NCC-B
1,Trend_clusterAvg,78.68831168831169,NCC-B
2,Latest_clusterRank,70.12987012987013,NCC-B
3,Trend_clusterRank,95.58441558441558,NCC-B
0,Latest_clusterAvg,35.42857142857143,NIBE-B
1,Trend_clusterAvg,24.415584415584412,NIBE-B
2,Latest_clusterRank,12.922077922077921,NIBE-B
3,Trend_clusterRank,8.181818181818182,NIBE-B
0,Latest_clusterAvg,59.116883116883116,NOLA-B
1,Trend_clusterAvg,49.87012987012987,NOLA-B
2,Latest_clusterRank,76.16883116883116,NOLA-B
3,Trend_clusterRank,48.311688311688314,NOLA-B
0,Latest_clusterAvg,71.5844155844156,OEM-B
1,Trend_clusterAvg,70.93506493506493,OEM-B
2,Latest_clusterRank,92.53246753246754,OEM-B
3,Trend_clusterRank,87.27272727272727,OEM-B
0,Latest_clusterAvg,56.077922077922075,PEAB-B
1,Trend_clusterAvg,74.96103896103895,PEAB-B
2,Latest_clusterRank,70.64935064935065,PEAB-B
3,Trend_clusterRank,92.92207792207792,PEAB-B
0,Latest_clusterAvg,51.55844155844155,SAAB-B
1,Trend_clusterAvg,61.16883116883116,SAAB-B
2,Latest_clusterRank,58.311688311688314,SAAB-B
3,Trend_clusterRank,71.16883116883118,SAAB-B
0,Latest_clusterAvg,62.80519480519481,SAND
1,Trend_clusterAvg,60.93506493506493,SAND
2,Latest_clusterRank,80.84415584415584,SAND
3,Trend_clusterRank,70.45454545454545,SAND
0,Latest_clusterAvg,46.41558441558442,SECU-B
1,Trend_clusterAvg,55.090909090909086,SECU-B
2,Latest_clusterRank,39.54545454545455,SECU-B
3,Trend_clusterRank,58.57142857142858,SECU-B
0,Latest_clusterAvg,52.441558441558435,SKA-B
1,Trend_clusterAvg,36.15584415584416,SKA-B
2,Latest_clusterRank,61.103896103896105,SKA-B
3,Trend_clusterRank,23.896103896103895,SKA-B
0,Latest_clusterAvg,71.46753246753246,SWEC-A
1,Trend_clusterAvg,63.883116883116884,SWEC-A
2,Latest_clusterRank,92.20779220779221,SWEC-A
3,Trend_clusterRank,76.36363636363637,SWEC-A
0,Latest_clusterAvg,59.28571428571429,SWEC-B
1,Trend_clusterAvg,59.96103896103896,SWEC-B
2,Latest_clusterRank,76.49350649350649,SWEC-B
3,Trend_clusterRank,68.83116883116884,SWEC-B
0,Latest_clusterAvg,56.77922077922078,SYSR
1,Trend_clusterAvg,72.07792207792207,SYSR
2,Latest_clusterRank,72.72727272727273,SYSR
3,Trend_clusterRank,88.05194805194805,SYSR
0,Latest_clusterAvg,37.116883116883116,8TRA
1,Trend_clusterAvg,64.96103896103895,8TRA
2,Latest_clusterRank,16.038961038961038,8TRA
3,Trend_clusterRank,77.79220779220779,8TRA
0,Latest_clusterAvg,67.53246753246754,TREL-B
1,Trend_clusterAvg,80.62337662337663,TREL-B
2,Latest_clusterRank,88.18181818181819,TREL-B
3,Trend_clusterRank,96.75324675324676,TREL-B
0,Latest_clusterAvg,63.64935064935065,VOLV-A
1,Trend_clusterAvg,72.14285714285714,VOLV-A
2,Latest_clusterRank,82.85714285714286,VOLV-A
3,Trend_clusterRank,88.18181818181819,VOLV-A
0,Latest_clusterAvg,56.03896103896104,VOLV-B
1,Trend_clusterAvg,70.81818181818183,VOLV-B
2,Latest_clusterRank,70.3896103896104,VOLV-B
3,Trend_clusterRank,87.01298701298701,VOLV-B
0,Latest_clusterAvg,69.87012987012987,ALLEI
1,Trend_clusterAvg,72.77922077922078,ALLEI
2,Latest_clusterRank,90.51948051948052,ALLEI
3,Trend_clusterRank,89.87012987012987,ALLEI
0,Latest_clusterAvg,64.72727272727272,BILL
1,Trend_clusterAvg,35.324675324675326,BILL
2,Latest_clusterRank,85.19480519480518,BILL
3,Trend_clusterRank,22.532467532467532,BILL
0,Latest_clusterAvg,73.16883116883116,BOL
1,Trend_clusterAvg,15.66233766233766,BOL
2,Latest_clusterRank,94.15584415584416,BOL
3,Trend_clusterRank,1.8181818181818181,BOL
0,Latest_clusterAvg,44.38961038961039,GRNG
1,Trend_clusterAvg,70.33766233766234,GRNG
2,Latest_clusterRank,32.922077922077925,GRNG
3,Trend_clusterRank,86.2987012987013,GRNG
0,Latest_clusterAvg,69.50649350649351,HPOL-B
1,Trend_clusterAvg,54.57142857142857,HPOL-B
2,Latest_clusterRank,89.87012987012987,HPOL-B
3,Trend_clusterRank,58.11688311688312,HPOL-B
0,Latest_clusterAvg,82.92207792207793,HOLM-A
1,Trend_clusterAvg,56.03896103896104,HOLM-A
2,Latest_clusterRank,99.48051948051948,HOLM-A
3,Trend_clusterRank,60.64935064935065,HOLM-A
0,Latest_clusterAvg,77.46753246753248,HOLM-B
1,Trend_clusterAvg,43.54545454545455,HOLM-B
2,Latest_clusterRank,98.31168831168831,HOLM-B
3,Trend_clusterRank,36.753246753246756,HOLM-B
0,Latest_clusterAvg,63.35064935064935,LUG
1,Trend_clusterAvg,67.35064935064935,LUG
2,Latest_clusterRank,82.20779220779221,LUG
3,Trend_clusterRank,81.62337662337661,LUG
0,Latest_clusterAvg,43.45454545454545,LUMI
1,Trend_clusterAvg,22.597402597402596,LUMI
2,Latest_clusterRank,30.909090909090907,LUMI
3,Trend_clusterRank,6.363636363636363,LUMI
0,Latest_clusterAvg,75.54545454545455,SCA-A
1,Trend_clusterAvg,31.987012987012985,SCA-A
2,Latest_clusterRank,96.75324675324676,SCA-A
3,Trend_clusterRank,18.571428571428573,SCA-A
0,Latest_clusterAvg,63.33766233766234,SCA-B
1,Trend_clusterAvg,28.16883116883117,SCA-B
2,Latest_clusterRank,82.07792207792208,SCA-B
3,Trend_clusterRank,12.987012987012985,SCA-B
0,Latest_clusterAvg,73.9090909090909,SKF-A
1,Trend_clusterAvg,74.76623376623377,SKF-A
2,Latest_clusterRank,94.67532467532467,SKF-A
3,Trend_clusterRank,92.5974025974026,SKF-A
0,Latest_clusterAvg,64.35064935064935,SKF-B
1,Trend_clusterAvg,74.14285714285714,SKF-B
2,Latest_clusterRank,84.93506493506493,SKF-B
3,Trend_clusterRank,91.68831168831169,SKF-B
0,Latest_clusterAvg,75.12987012987013,SSAB-A
1,Trend_clusterAvg,37.98701298701299,SSAB-A
2,Latest_clusterRank,96.1038961038961,SSAB-A
3,Trend_clusterRank,26.88311688311688,SSAB-A
0,Latest_clusterAvg,72.84415584415584,SSAB-B
1,Trend_clusterAvg,35.72727272727273,SSAB-B
2,Latest_clusterRank,93.63636363636364,SSAB-B
3,Trend_clusterRank,23.246753246753247,SSAB-B
0,Latest_clusterAvg,39.7012987012987,STE-A
1,Trend_clusterAvg,12.818181818181818,STE-A
2,Latest_clusterRank,20.51948051948052,STE-A
3,Trend_clusterRank,0.9090909090909091,STE-A
0,Latest_clusterAvg,49.44155844155844,STE-R
1,Trend_clusterAvg,22.116883116883116,STE-R
2,Latest_clusterRank,50.649350649350644,STE-R
3,Trend_clusterRank,5.454545454545454,STE-R
0,Latest_clusterAvg,56.36363636363636,TROAX
1,Trend_clusterAvg,50.20779220779221,TROAX
2,Latest_clusterRank,71.68831168831169,TROAX
3,Trend_clusterRank,48.83116883116883,TROAX
0,Latest_clusterAvg,44.77922077922078,ASMDEE-B
1,Trend_clusterAvg,47.71428571428571,ASMDEE-B
2,Latest_clusterRank,34.15584415584416,ASMDEE-B
3,Trend_clusterRank,43.896103896103895,ASMDEE-B
0,Latest_clusterAvg,48.02597402597403,ALIV-SDB
1,Trend_clusterAvg,58.077922077922075,ALIV-SDB
2,Latest_clusterRank,45.97402597402597,ALIV-SDB
3,Trend_clusterRank,65.45454545454545,ALIV-SDB
0,Latest_clusterAvg,66.88311688311688,BETS-B
1,Trend_clusterAvg,56.28571428571429,BETS-B
2,Latest_clusterRank,87.40259740259741,BETS-B
3,Trend_clusterRank,61.168831168831176,BETS-B
0,Latest_clusterAvg,42.02597402597403,BILI-A
1,Trend_clusterAvg,33.142857142857146,BILI-A
2,Latest_clusterRank,26.75324675324675,BILI-A
3,Trend_clusterRank,19.61038961038961,BILI-A
0,Latest_clusterAvg,45.16883116883117,DOM
1,Trend_clusterAvg,57.19480519480519,DOM
2,Latest_clusterRank,35.58441558441559,DOM
3,Trend_clusterRank,62.98701298701299,DOM
0,Latest_clusterAvg,33.857142857142854,ELUX-A
1,Trend_clusterAvg,27.12987012987013,ELUX-A
2,Latest_clusterRank,10.779220779220779,ELUX-A
3,Trend_clusterRank,11.558441558441558,ELUX-A
0,Latest_clusterAvg,30.89610389610389,ELUX-B
1,Trend_clusterAvg,27.285714285714285,ELUX-B
2,Latest_clusterRank,7.662337662337662,ELUX-B
3,Trend_clusterRank,11.818181818181818,ELUX-B
0,Latest_clusterAvg,79.55844155844156,EMBRAC-B
1,Trend_clusterAvg,56.753246753246756,EMBRAC-B
2,Latest_clusterRank,99.22077922077922,EMBRAC-B
3,Trend_clusterRank,61.68831168831169,EMBRAC-B
0,Latest_clusterAvg,77.40259740259741,EVO
1,Trend_clusterAvg,60.93506493506493,EVO
2,Latest_clusterRank,98.18181818181819,EVO
3,Trend_clusterRank,70.45454545454545,EVO
0,Latest_clusterAvg,51.064935064935064,FOI-B
1,Trend_clusterAvg,33.84415584415584,FOI-B
2,Latest_clusterRank,57.27272727272727,FOI-B
3,Trend_clusterRank,20.454545454545457,FOI-B
0,Latest_clusterAvg,56.12987012987013,HM-B
1,Trend_clusterAvg,53.01298701298701,HM-B
2,Latest_clusterRank,70.84415584415584,HM-B
3,Trend_clusterRank,54.675324675324674,HM-B
0,Latest_clusterAvg,60.01298701298701,HUSQ-A
1,Trend_clusterAvg,39.59740259740259,HUSQ-A
2,Latest_clusterRank,77.92207792207793,HUSQ-A
3,Trend_clusterRank,29.740259740259738,HUSQ-A
0,Latest_clusterAvg,52.94805194805194,HUSQ-B
1,Trend_clusterAvg,38.324675324675326,HUSQ-B
2,Latest_clusterRank,62.46753246753247,HUSQ-B
3,Trend_clusterRank,27.66233766233766,HUSQ-B
0,Latest_clusterAvg,38.831168831168824,JM
1,Trend_clusterAvg,48.83116883116883,JM
2,Latest_clusterRank,19.350649350649352,JM
3,Trend_clusterRank,47.01298701298701,JM
0,Latest_clusterAvg,76.62337662337663,MIPS
1,Trend_clusterAvg,20.753246753246753,MIPS
2,Latest_clusterRank,97.79220779220779,MIPS
3,Trend_clusterRank,4.545454545454546,MIPS
0,Latest_clusterAvg,70.36363636363636,NEWA-B
1,Trend_clusterAvg,67.1948051948052,NEWA-B
2,Latest_clusterRank,91.03896103896105,NEWA-B
3,Trend_clusterRank,81.03896103896105,NEWA-B
0,Latest_clusterAvg,62.98701298701299,THULE
1,Trend_clusterAvg,38.18181818181818,THULE
2,Latest_clusterRank,81.16883116883116,THULE
