Ticker,pct_Close_vs_SMA_short,pct_SMA_short_vs_SMA_medium,pct_SMA_medium_vs_SMA_long,cagr_close
FPAR-D,-0.290556173605321,1.4706110248173734,7.101251605489758,0.10800343422896774
HEM,-3.35034131836294,0.5615259726601071,-14.745315118686284,0.21723079322626804
HUFV-A,-0.6226675398570488,-0.4413807537762274,1.4547354307348692,-0.026444870684335986
NP3,-2.377419080005131,2.467622208576349,4.5294974276791535,0.0337152428717955
NP3-PREF,-0.4426324828703316,1.0118200039763303,3.258530263012936,0.09948256405008937
NYF,-2.131288183233747,-1.0594154445184694,-8.729448197553634,0.0049186786475363675
PNDX-B,0.9362882140280822,5.246713544379003,-5.88648522843982,0.08972816024624874
SAGA-A,-2.2096850023507235,0.5768867032343479,-5.036792017211635,-0.056806894741900704
SAGA-B,-1.6239538148988355,0.7299691086928923,-4.957109062533395,-0.054205975132089246
SAGA-D,0.165187451271515,-0.2138038084177115,5.946676270150448,0.1288549307598239
WALL-B,-3.2527063465345147,-2.320535918857421,-1.5947469717598268,-0.0323223169209238
WIHL,0.9145703097121168,-1.5611897442091849,-2.906354333189539,0.08233000371391852
BURE,0.524058877845174,1.7577141960091445,-15.325459303030003,0.04693649426878044
EQT,1.2282785789348003,9.547766770743731,-1.8028881422929064,0.0910307765559204
INDU-A,0.52880858621534,3.933411968444324,-1.3392541052862232,0.1531947720307505
INDU-C,0.3514855672793419,4.005963288776961,-1.2544108349122916,0.15728693870531263
INVE-A,-0.3539160308470879,2.229138170603324,-3.1688880504274897,0.1439357983170091
INVE-B,-0.5755498312805952,2.3686995455764,-3.41463769399439,0.17995348866821903
KINV-A,-3.3589787555005697,9.252311652045057,15.294203220739972,-0.16724694311945665
KINV-B,-2.338681415273917,7.590742044676898,5.930112457817658,-0.20538068579973345
LATO-B,0.4286081095972662,0.7711087870640709,-6.878878482216566,0.02795583131385615
LUND-B,0.9843078426675772,0.2324069904348175,-4.65426457402155,0.021905301436387026
SAVE,1.3748280799964625,1.6353163472063983,7.960846907501276,0.30550891055974017
ROKO-B,-5.204731574158326,15.764148717430135,0.0,0.6286520522678254
STOR-B,-4.126462373693663,5.728575739202679,-0.6471633580270694,-0.02287995769368889
SAMPO-SDB,-1.440484931027514,2.349220803109385,7.760290234569464,0.011650633168968971
ALIF-B,-0.2598929100035042,-5.863995530433112,15.810413121125476,0.0034775911751749877
ALVO-SDB,7.189050194218651,-4.2010778875079575,0.0,-0.21794607148855072
ASKER,-3.0390716827706057,-1.2146801306893087,0.0,0.6735439845049938
AZN,7.180284031366306,1.057575027206265,-5.857734322866335,0.034695783862100704
BIOA-B,0.6053584007950492,8.639372705850473,0.4358956318251656,0.25679018817640387
BONEX,3.441920485652282,14.213909726260782,-12.80753347655244,0.7011295407547555
CAMX,-0.7057163020465773,13.88661169246596,3.3903375380166487,0.45077763949615046
EKTA-B,2.273204732345412,-2.5346621402511893,-13.745902436941709,-0.0868547125895035
GETI-B,0.2226058316660767,3.045787345404016,-0.8928237970876777,-0.025688538769460534
MCOV-B,2.071005917159772,7.69046955275,18.7524898575493,0.22069640936438906
SECT-B,2.085621052526325,6.868437901734671,19.2836323045562,0.2694465934500694
SOBI,0.4887879708798388,-3.659178344457569,-4.538903107744757,0.09491808624785159
VIMIAN,-7.702410886791402,-10.051112138509584,-0.5914378944364196,-0.05917962172726665
VITR,0.0208058037629859,-1.7339851815124383,-20.915516721287343,-0.23660030824561362
ABB,1.5612654361927532,10.37513087133896,-1.2847283107359675,0.3020886725225893
ADDT-B,-0.9445252526210766,1.416237535888803,4.8048696616822495,0.26251131910403647
AFRY,0.7741915795110887,-3.8199010680243366,-2.813362246130348,0.036997912308341485
ALFA,1.2452218402019026,3.069578237131873,-6.137079080754664,0.14963478291402366
ASSA-B,1.151848368577307,5.3711163004420905,-2.950039857856365,0.1321486425534777
ATCO-A,0.0654714437928252,-1.7678577779548703,-7.44753835384688,0.11574768412474024
ATCO-B,-0.3169212729698913,-0.7889802228135047,-7.678555029442917,0.11581589113423241
BEIJ-B,2.2481195542849237,7.73179266876922,-3.0493284587691023,0.057194048831323396
BRAV,2.2244294419757105,-0.1851188897209273,6.995272752578506,0.018711855304038627
EPRO-B,-1.137873395413034,2.6049256540477423,-0.9727661883938094,0.0392157641754316
ENGCON-B,-3.902378584736537,-12.627721499883728,-10.55253020225944,0.035108235263876963
EPI-A,-1.290260284476353,-2.607709743047895,2.733300717186818,0.07101675373350469
EPI-B,-3.2573851286342723,-0.9202684752367708,1.981471742235169,0.06266357492466468
INDT,-0.8875754670825298,-5.862693004342193,-7.151393360209761,0.020080140419873826
LIFCO-B,0.1017986118575081,-7.269695313858655,7.505331871624016,0.2354037044457824
LIAB,3.3206830638808325,2.49827513776874,-2.5631673878230834,0.10862342132010538
LOOMIS,-2.688798322975702,2.0793849786455403,7.694587737440966,0.16504459065781663
MTRS,5.707455068588747,1.1317447786791774,-11.896434864725489,0.24802775774096153
NCC-A,1.0666666666666669,1.3732698961937673,6.140573958176699,0.2268361812191595
NCC-B,0.6609623364011886,0.6994070909290778,5.6634106530456965,0.2883253955368912
NIBE-B,4.230221604190599,7.404408264712821,-3.7433098089061576,-0.2196991017046538
NOLA-B,-2.495842805122974,2.7139731217208007,5.298823062141515,0.020297107003605763
OEM-B,-1.7457818149687965,-1.472721282525748,10.240705536089928,0.23229398003706336
PEAB-B,1.1289428492139992,-6.515437148114869,0.7759144342917014,0.07780894463792021
SAAB-B,0.8994575529050338,7.1009601879334525,41.81426282129859,0.7860013759759266
SAND,0.3026892785510091,9.09411613193218,4.684967330641944,0.14824712162866782
SECU-B,-2.8169948248649126,1.6580082068571322,2.391122303903649,0.2233656012599472
SKA-B,0.2000497991027803,0.7669045048636887,1.90529911857492,0.15462431900831075
SWEC-A,1.1419249592169658,-5.558636839834849,-3.845606093648261,0.13658225018900416
SWEC-B,1.4937081308304068,-5.781780771818867,-3.8385253597555566,0.1501349794459761
SYSR,0.1576482266059863,5.665867725501366,4.995715052403985,0.1704393655530947
8TRA,-2.118250093562641,5.265736106236167,-3.190673692128269,0.31223397982394974
TREL-B,3.185399967339293,-0.7113348342454853,-3.115566751413394,0.16113091620860098
VOLV-A,2.40485546636284,3.129561638450556,-3.150898358607953,0.16914595671134736
VOLV-B,2.5270255875566043,3.1649536626650328,-3.035494027932155,0.18291599398156944
ALLEI,-2.338086633699445,-6.637562268943288,0.3692213490731201,0.22465495321101803
BILL,-1.8634948903348825,-11.884626435583716,-3.284817709779096,-0.10193569878432329
BOL,0.943728110368516,2.358597006207828,-6.825236946692565,0.004203286899300052
GRNG,-1.055114895593945,7.432187991608635,0.308585782973447,0.15321221757572512
HPOL-B,-2.4962753737433614,-2.503015332260337,-4.524358963658288,-0.026731188065212907
HOLM-A,0.2724795640326975,-2.807203389830514,-4.125426649787792,-0.026097682313449666
HOLM-B,-1.2601697473161737,-2.004002580194801,-3.791895199561405,-0.018915556466931993
LUG,0.2999275463262564,-4.62899190512806,41.15981632430023,0.8901955010854616
LUMI,0.1893275065262495,1.057834042883013,2.123250179564509,0.21053177754306107
SCA-A,1.8444260007928572,-0.9531377649949928,-6.131439367637778,-0.027928741271031843
SCA-B,1.036786503023416,-0.7753363334103095,-6.373336915160952,-0.02721286478337792
SKF-A,-1.4989293361884368,6.943299441238433,5.60210394494726,0.09239759045845264
SKF-B,-1.6949139225563268,7.287543385551706,5.218831164859852,0.14839804751412866
SSAB-A,-3.297210161714273,2.434633327268205,7.7970939860345245,0.1571166777003814
SSAB-B,-0.6659044160165113,0.27748165007779,7.247300322838774,0.1715488821302309
STE-A,-1.2797074954296213,3.4476236409884,-3.377641040704692,-0.11466404936552699
STE-R,1.5345981113518832,3.181795553308811,-6.330407149033289,-0.10840945829548687
TROAX,-5.037389738187871,-4.6292543733294,-20.553868773234385,-0.13980629700283487
ASMDEE-B,-0.3438633827178752,-0.738471895689332,0.0,0.4216671503251552
ALIV-SDB,-1.9888908797706544,5.248666736155565,4.544477880933669,0.08351413345827297
BETS-B,-1.2045334964100345,-10.119251036163597,17.48083033616019,0.3917098889032622
BILI-A,-2.09141598725668,-4.446151620708543,0.2445698351051979,-0.008510981061577438
DOM,-2.2367871514688726,21.649143244882413,-10.794765465054498,-0.07435105051121693
ELUX-A,-1.0644959298684964,0.3518914163629523,-16.179901866590793,-0.21415159663418948
ELUX-B,-3.4697099737450325,-4.864519874016373,-20.24125258571105,-0.24451174281405952
EMBRAC-B,-4.223161954579199,-4.150159452687273,-21.43955619680705,-0.4036544819515018
EVO,3.048334877088473,16.151032295010005,-11.104002361258168,-0.028951791354919654
FOI-B,-2.899656619610844,-4.552075746540422,-9.28279652577482,-0.1557468663217243
HM-B,-2.901861546082761,2.443382466083738,-4.444451610455207,0.06868168674636022
HUSQ-A,-1.0724850675375293,7.055189669282733,-8.115740831830818,-0.09920799159839333
HUSQ-B,-1.862622902206128,7.554468332489455,-8.042369833802043,-0.09235162498639493
JM,0.0627962359566995,-3.166301619141095,-6.5058381552759394,-0.04029577744415547
MIPS,-2.8248623287620305,-1.4741756365910823,-3.932862576120887,-0.07608164323407629
NEWA-B,-2.305977729961828,-0.454164344899458,13.597263590807271,0.18963944803456
THULE,-1.5332668434474026,5.162721346666876,-11.66495593878808,0.025264429545056366
VOLCAR-B,-2.700630886384788,8.520519639467212,-14.856044409683491,-0.36964559479171166
ANOD-B,-2.729183006292337,5.961737228637655,5.015198563313597,0.025386795632110104
BETCO,-2.48351506999688,7.232596505265305,2.897639785635824,-0.04668376141424002
HACK,-1.6949104811473563,0.0,0.0,0.5673039846365875
HEXA-B,3.0077316209478777,8.199757869402047,-6.20606305612299,-0.021448529723158916
LAGR-B,-1.731601082486249,1.563461404127917,5.186873841869112,0.2976208362007031
MYCR,2.851467699668473,6.177335428630536,-2.182526083496392,0.45736496675010474
NCAB,-5.354918723942858,15.535769775384786,-11.29287525289036,-0.039287377488997244
SINCH,2.252084746601157,18.55818133160357,14.851688896558269,0.1062315600849324
TIETOS,-0.149632026610432,-1.8859399712415408,-7.18229889224501,-0.1419343457190556
TRUE-B,-9.242147637879182,-14.89847548743635,3.931389060107671,-0.1408139065221926
VIT-B,-1.473491234592063,-12.402619861811331,-12.224899430653547,-0.06048139962644872
YUBICO,-0.2953107933665707,-2.590397038733576,-32.857070266062124,0.12540980940527202
ERIC-A,-2.120046359074697,-8.536892102556648,-4.444850862371453,-0.013217122036631612
ERIC-B,-2.424156326260265,-8.870339219300037,-4.666075427519056,0.01125916420739248
HMS,-1.3697306978868422,-0.1854457341243642,-1.7105633538786438,-0.041427886877782316
TEL2-A,-0.5672339005672301,5.2021903959561895,14.58430337742896,0.15361756509070124
TEL2-B,-4.480900119148376,7.355684295896363,15.059307379613898,0.15859182938572003
TELIA,0.0125785227273819,-0.4499230826478058,6.469033926746588,0.044603395429545944
ENITY,2.840166426442556,0.0,0.0,0.9156701607947852
NORION,2.692760276270592,17.09065295195085,21.373753468636536,0.1772307455996558
TFBANK,-0.5578581688378569,7.544413057050936,8.655556483033902,0.3460914771964758
APOTEA,1.9358952867497483,17.579131036254207,0.0,0.6260385385962648
CLA-B,-2.1982098637356757,-4.038900156243501,20.12483480234183,0.21466341258734456
DUNI,-0.7824357774659343,-3.6661709415894617,0.9704661812942516,0.016844017004683076
HUMBLE,-2.937099924950888,-3.1876213087852268,-19.20926777344553,-0.2202163917653962
SCST,-1.0213748530496085,-0.5133046394144946,11.350459634022418,0.39333792625471387
EOLU-B,-0.878294561871072,3.9307001684258407,5.075274557056826,-0.17258307271734719
MER,3.011787383249878,-0.4385371124425222,0.0,-0.02031673019931901
ORRON,-3.329492434195702,4.754461530071411,-16.261308313475357,-0.2884231181722252
BESQAB,-0.0832650574790491,4.416624114346707,-4.2318016356370745,-0.22249032184571071
BESQAB-PREF-B,0.6995970387371306,4.7191228162000725,8.753663474587709,0.08225883228940711
BRIN-B,-0.4457641017257906,-0.4143235442517893,-11.858996018543095,-0.16013191418687778
CIBUS,-2.977743113397119,-0.6641424669857492,6.499662553530454,-0.007516218686438481
DIOS,-1.7266317424897686,-0.8496985959080654,-6.50981024489213,-0.04666318029712835
EAST,-2.6086980140369804,0.5120708205128426,6.124370199923819,0.27829098165007204
EMIL-B,-1.241870090809576,2.995721004656551,6.306180410544422,0.1892801243261415
EMIL-PREF,6.132953742795471e-07,2.2558214096875515,3.659915960492077,0.1103307425703628
GPG,0.1472731572114302,-4.415560126266887,-6.531526749542199,-0.18842121402562884
HEBA-B,0.2104598788276275,-1.520948452793427,2.7278832896580867,-0.12766463719529186
INTEA-B,-0.784462863593355,3.2244356598225483,0.0,1.3028565394435168
INTEA-D,0.0,5.846377483599354,0.0,0.45052512568436054
JOMA,-1.6236874605520102,-1.0272250361918496,1.9958217142173695,-0.0816186358245169
KFAST-B,13.930742231958035,10.850645354878807,-14.532344219570662,-0.17288503330628757
KLARA-B,-1.6247781243963306,-2.01736208212538,-5.566562998273698,-0.06702575316102288
LOGI-A,0.4366828853965447,6.82393741997041,1.8464045461864516,0.03636559912535642
LOGI-B,-2.3650660707194917,7.440707983359364,0.8745127034370718,0.05174767971063976
NEOBO,-2.307425447652155,1.9354990656143425,-6.140912948071219,-0.040893603286003666
NIVI-B,0.7466946776317851,7.127913183637764,2.000363430544566,-0.09816929766328286
PLAZ-B,-2.217884886431256,-5.051387727087408,-6.134149685945065,-0.03220283221488651
PRISMA,-0.19762770609519,-1.0868722464164156,3.0431942304607382,-0.08271829088433114
SBB-B,-5.5960742935903,-7.611407235680008,18.096521547646773,-0.21283947616556942
SBB-D,-2.1779695974680804,-6.11343566918458,17.410204415666747,-0.00846065597375345
STEF-B,1.879327398615238,5.175552665799734,-3.6043693330922815,0.052358503313062243
SFAST,-2.0739432458695086,-0.6429523724189956,0.6828516358674166,-0.07719978527634475
SVEAF,-2.515238880778683,4.504381092870009,0.0,-0.04647888330207761
SLP-B,-2.122930317243437,0.6709754809783842,4.509979696494631,0.0659125483032319
TRIAN-B,-1.360901961981358,0.1003245838249578,-6.999697670286806,-0.14835087893757715
CAT-A,2.459015992981431,-0.5742951898089338,4.069923655716446,-0.0008094418145027094
CAT-B,0.3887129445468928,-1.021071854566041,4.225117038875916,-0.014638690367716256
CS,-6.563042359030924,12.018414981488334,25.220359548024955,0.5181779670929272
CRED-A,-0.0683631502668002,2.109664826506879,3.41521731880566,-0.033887869471630805
FLERIE,0.182149188449649,-3.174603494977516,-0.0229771348822264,-0.16255984186469863
HOFI,0.977201298063631,3.2268382296352933,5.859269308212624,0.38050421602856277
INTRUM,-16.60505243025863,24.2987600551809,44.51533976144218,-0.3284439385878163
LINC,3.682794744393801,6.724186171485701,-2.5458592043757857,0.08093051880002555
RATO-A,0.2438378091570039,-8.566192261698726,11.762298314704786,-0.09002397364508874
RATO-B,-1.5963496783360918,-8.693388877231994,12.703351684825954,-0.0854579153312166
RESURS,1.4650003732249093,5.138054270317345,8.297568360048722,0.11611633243898001
SVOL-A,0.0,-2.290266367936275,-5.062460340681727,0.029949403513240824
SVOL-B,-1.439743090378728,-1.0500021825298953,2.32349229443911,-0.02512750578918299
TRAC-B,0.0376081233546531,-1.0788690476190603,1.2179421555048335,0.07375256396179042
VEFAB,-4.85898590201006,6.848335096718554,-2.182063906427899,-0.052005739871012424
VNV,-4.632149184915496,17.081771236383876,-3.453977616882652,-0.10999210218644773
ORES,-2.978339795557471,9.331315831977998,7.147328684246933,0.11808034764647446
AMBEA,1.795407723792553,5.062292158823578,11.10246706527118,0.3803759573325598
ARJO-B,-1.3750894717089637,4.786468847943839,-4.430844888560785,-0.128316825346245
ATT,3.2110097763283747,3.1513199679886945,11.937137884512184,0.41503992785111743
BACTI-B,2.581752967506183,-5.02190551801072,-9.346611721680958,-0.3753658291451989
BICO,1.4946283585269975,3.4935276757070346,0.4597361098266738,-0.04290126221176349
BIOG-B,-2.9179299173241,-2.2962815231264444,-4.244499534158562,0.018773804037286013
BINV,-2.5725925912826684,7.479193759888806,4.35229729450482,-0.0774748291653019
CEVI,-0.4377640175971536,-4.05574161694562,-7.145194323305466,-0.1989695652600092
CINPHA,5.48134305984493,7.854339592363319,-6.710633407117951,-0.4054156007099118
HNSA,6.995277841352545,6.256860076802771,-10.700657202417773,-0.30040451435203397
HUM,2.9472824887555635,-1.6145710384958785,-3.297792352088264,-0.07638825272467431
MCAP,11.222277805569442,24.143498871799128,2.9116802743913843,0.44165287861133384
RAY-B,-1.4379449951137728,7.982417962221421,33.850266309402905,0.7150345994933918
SEDANA,8.622319854770758,21.26120903398595,-13.20691752319608,-0.1618419043685545
XVIVO,-5.250398036959565,-21.986176742745386,-28.29418937637822,-0.033451924700823144
ALIG,2.8599535416971302,9.9816393979084,16.197248404804984,0.384399277303221
AQ,2.338879689918216,6.776740296458696,16.09766689669865,0.5239136908908535
BERG-B,1.513655807831531,0.2573238321456758,0.3691991854439526,0.4663549974936878
BTS-B,-1.3157894736842155,-4.381037968995731,-12.414511524418453,-0.14279989093539014
BUFAB,2.186367611511133,8.067266143461023,5.664062333272756,0.18550878436489127
AJA-B,-0.7662835249042145,1.249127162696884,-0.5912886976786448,-0.01233094009625435
CCC,-14.56145157645398,0.0,0.0,-0.9337309910042707
COOR,-1.8825888401464468,11.29300152980234,15.631883546233896,-0.1447346098865162
CTT,-2.7809179290074635,-0.3263113024347225,-4.777966311592142,0.024161867861733688
ELAN-B,-1.2128658600768998,-3.043833650245032,-17.54760907514831,-0.24629523101674988
EPEN,-1.5682345257049897,6.510768266921882,2.0856289287697503,0.21620828723356245
EWRK,-0.5235586409237915,0.8904314309476616,-16.084689054903613,0.035804724548717415
FAG,-0.7554094225426693,-8.653959290641774,-11.79196819410814,-0.07902429836006519
FG,-2.6259975346266664,2.614313142024339,-7.260494685398368,-0.29921207796172955
FMM-B,-4.436860068259388,-1.763561942634983,15.257360035393578,-0.0058441991313955555
GREEN,-2.791966177337682,-7.05107978895102,-6.71144453675927,-0.05987926434820179
HANZA,3.7133066411205182,20.97822174362668,16.342276180535677,0.2630791465181628
INSTAL,-3.61807510183025,5.555909160078723,-15.329243623539588,-0.17901283484455954
IVSO,-4.676527715523675,-5.012630921631525,6.358923866987297,0.2744932735434402
INWI,0.5865253292801177,-9.80153547685821,4.556510029606937,0.20371168921176008
ITAB,-6.741808035056929,-15.899049590001663,-1.7763924091452332,0.22917281200023076
KAR,-2.976483887442628,14.1071831726124,17.82770893909281,0.2196580092101066
MILDEF,0.69801931351654,-13.307345164512505,20.217449474400954,0.40318255878585063
MMGR-B,-0.9272199953589834,-3.959695398639177,-3.401100877864513,0.4046774243323614
NMAN,-0.7669057399393887,-3.255541943834651,-11.00753227281294,-0.010153796416016325
NOTE,1.0374870845021844,11.040997662517968,13.291799046145949,-0.012310766799113582
PCELL,-2.950128225208614,27.547743955309155,-13.909064261659426,-0.4324565626140954
REJL-B,1.4442061509916746,1.3225444809291993,19.205491118049164,0.16817047042968958
SDIP-B,0.2481397169554403,-6.41313957403109,-3.6569183314841296,-0.08818981402278603
SDIP-PREF,0.7518796992481203,2.2872111656306835,5.655757533061049,0.11669140230643471
VOLO,-0.2765005085325461,-7.55257143892042,10.389386722046106,-0.06148786185074229
VOLO-PREF,0.2467612584824217,1.085058618109242,3.2867430729380387,0.07518735655823194
XANO-B,0.2883671582455948,4.381269726824871,2.519114567291371,-0.1901849730994699
ARISE,-1.0641326632543942,0.8147535894488398,-3.3859869532708635,-0.13435824316319056
ARP,-1.538970585603504,2.039782831374579,-25.431505801412246,-0.07343084005287503
BEIA-B,1.753709770668727,11.3041613041613,21.2196370701932,0.11791685226283
NPAPER,-6.676664780166254,-12.50940720136972,12.96682465057128,0.10467514302795378
RROS,1.4889593385942923,-13.560454323432486,-52.55598812422304,-0.40594395547035056
VISC,0.1617544133067772,-3.918802466524111,-14.363521049918976,-0.08488852449316986
ACAD,-2.1033791662080783,5.647620641362996,13.91743475193738,0.24751768600152557
ALLIGO-B,-1.4997212784850829,-3.29423020069432,-9.65229124872757,0.03973117401520865
BHG,-4.700578851291161,2.144173047503843,10.914852606451394,-0.11445686396623556
BONAV-A,-5.752753301693603,-0.2279568105275647,14.570070928565851,-0.3395799317967241
BONAV-B,-4.116380113076386,-0.9951222644640644,20.716617790439955,-0.31505230013107777
BOOZT,0.5309173627286063,3.8930983899866303,-20.044196551403388,0.0745010610886927
BMAX,-1.6503846397546131,10.468252573276327,11.54311913372884,0.06947345715015185
CLAS-B,3.851066049261104,5.803519340676687,27.136140622728472,0.4982194503450277
G2M,-5.693328173010443,-14.21465712354358,-32.12234580433698,-0.13159097716580392
KABE-B,-0.9471191791633802,2.5661782562940187,-10.561072875052009,0.09606541139867786
MEKO,-15.071183748606234,-7.262395723815553,-10.82991552858074,-0.07424286987733819
MTG-A,-2.131782945736437,-7.294286740927049,7.054725601354981,-0.006525230209005972
MTG-B,-2.35853739581846,-7.486890619237695,6.953494396705668,-0.0075187833173450125
NOBI,-5.058427397773788,8.81483364119083,10.364988283222914,-0.4588138615262901
PRFO,-0.4464319774082665,-6.299673961307385,-31.479855685022255,-0.3709393613739489
RVRC,-2.939251240787806,2.3131275434526524,1.569061113605153,0.01846294548043148
RUSTA,0.2184253613819215,2.6252978083490426,1.4821076419141284,0.3620849387349492
SHOT,-0.055016147089472,2.145435240097481,7.89732655106494,0.2719679724076063
SKIS-B,0.7245427466618043,-2.9800163876453145,-2.98799053019568,0.02982420041602518
SF,-8.91317926370174,-19.739526151458776,5.315343161831872,-0.4293822338459433
SYNSAM,-3.481869555385096,4.18585469499987,13.4388256207191,-0.026721502318328705
VBG-B,-1.1217249257214352,8.663264962949329,-8.220661020401705,0.33391778325901766
VESTUM,-3.142144257885563,-0.4290733098075305,-2.4867896764347064,-0.13629960931598584
CINT,-0.9628640862395456,-4.3785924778923295,-16.4060605502086,-0.5252541499675744
DUST,-2.3084267598670403,-14.325327306773788,-50.43812320164446,-0.642056043576003
DYVOX,0.1929869950172534,11.052569707643542,45.09892925327361,0.6631659615568104
ENEA,-3.3021968852135988,9.80295850890374,-19.61726949827932,-0.06882239035857574
IAR-B,0.2134559051295266,31.236730254058507,5.62162287848972,0.13561980180659527
KNOW,-2.3110994090658177,-5.489977051056873,-6.51861372952674,-0.2333486273742208
LIME,0.1691166905164504,-4.137776225869201,9.306359292215156,0.08710393446902898
PRIC-B,-0.9038090679589336,-12.89433690623015,-39.15262592636333,-0.34592202460980126
PACT,-0.172819708355629,-8.95544549413296,-9.073706909836272,0.0448436269518262
HTRO,1.0740313467846712,-13.255417847059595,-23.84888858906662,-0.44421808787797834
NETI-B,-1.8750011920928955,6.9661715934906905,-31.5551771024918,-0.022976117749945346
VPLAY-A,4.4260026921348965,8.52596736736784,-8.951755757426493,-0.8298601719457778
VPLAY-B,-0.6504773291822452,24.80196364418369,3.550874603196499,-0.7873338195282673
MSON-A,-1.5280120979009004,-2.4511413640674125,2.426670350960532,-0.20110689527452752
MSON-B,-1.5698980940903389,-6.960028445372831,0.4302558409831956,-0.2947905725084047
CTEK,-5.178035490976814,-2.693167454520968,3.8615917986281687,-0.43078834843869573
MAHA-A,1.8409743276762605,1.578248906831207,-26.588711859437364,-0.3571605425574904
ACRI-A,-0.6092903901173684,2.234681187201162,25.586588915331284,0.14622456812284845
ACRI-B,-1.1718772439053395,3.076179667720571,26.15429933978627,0.22165418445078777
ANNE-B,-1.7175601607650932,3.5752232938179023,-1.1990353751424965,-0.1812714699756709
FASTAT,-4.687653508027865,-10.442160034990556,-12.424280421104964,-0.5957479327445563
K2A-B,-4.398286086463385,-2.154746910009413,-17.4694006105081,-0.27555456359658514
K2A-PREF,-0.1885587355387692,2.057835630590972,-8.56747426925001,-0.131053206455636
HAV-B,10.47297555047112,6.612879929881029,0.2843303524825629,0.06566759326357507
MANG,1.1813045711350796,3.652044293015328,-4.111896679343523,-0.15340149427545058
NAXS,-0.2079023238697005,3.91761471412969,2.3918590680362546,0.018824217652996245
QLIRO,2.258725332773191,12.013471364751316,-5.427977513116473,0.12154260136984774
SEAF,5.175296007613598,11.67872320155774,-0.0605573019161903,-0.38098825483284127
STWK,3.795156304298281,-4.763977815618358,10.699354912825568,-0.2969032295806995
SFAB,-2.4808630611162696,-4.741553051262386,1.048862996530873,0.22090882608670892
ACTI,-1.0255211507855806,-2.7678575535625125,40.76941133065245,-0.4762749407847561
ATORX,-0.1924872668637026,10.709029092385585,-80.94556342897184,-0.6038463352112999
ACE,2.281170751435047,6.562195103570898,34.02533730795131,-0.39763942712500033
BOUL,-6.70889634322807,-16.510409876819583,-0.584630865843203,-0.29434532510016986
CRAD-B,0.3277758318007818,1.5602394370149233,9.192342258353284,-0.015623643120541875
CANTA,1.5487804868763957,78.04348346645492,-4.486138565754687,-0.1648730620098704
CARA,-1.5829313275604535,2.838135032550527,21.361657215026334,0.12002396033852847
DEDI,1.8685275152644785,-1.4706204188517464,-10.34328726883945,-0.17564963720318516
EGTX,-2.810097736511097,25.20168486580014,-8.026835153184749,0.10743281083782841
EPIS-B,2.5081806751980955,-35.16838313881904,-27.89052663424412,-0.7029840583045961
EQL,2.21501725999038,4.791775139858332,12.664736707913088,0.4884202375765192
IMMNOV,19.18062990525404,15.551880898089978,-6.878295927217504,-0.7347451094923594
IBT-B,0.1992024288648869,-4.861177501913334,14.511727172560144,-0.09620458750435668
IRLAB-A,-3.080393133071996,-35.52906348311239,-45.73319038187461,-0.5445177246849935
ISOFOL,-4.620819529886001,-3.524865370624174,-49.86150350344361,-0.5266516743559944
KDEV,-1.4763472551893373,1.2260581662050904,-3.729404141999811,-0.2805354827038238
MVIR,-3.78938022171289,14.7026828030101,-17.350541606391687,-0.33432045390044096
