Rank,Values,Ticker
PB_tal_trend_ratioRank,19.67509025270758,NDA-SE
EV_EBITDA_latest_ratioRank,50.0,NDA-SE
EV_EBITDA_trend_ratioRank,50.0,NDA-SE
Rörelseflödesmarginal_latest_ratioRank,47.70514603616133,NDA-SE
Rörelseflödesmarginal_trend_ratioRank,5.6634304207119746,NDA-SE
Fritt_Kassaflode_per_Aktie_latest_ratioRank,46.47519582245431,NDA-SE
Fritt_Kassaflode_per_Aktie_trend_ratioRank,8.49056603773585,NDA-SE
Kassaflode_till_Skuld_latest_ratioRank,26.08695652173913,NDA-SE
Kassaflode_till_Skuld_trend_ratioRank,34.12017167381974,NDA-SE
ROE_latest_ratioRank,79.1015625,SEB-A
ROE_trend_ratioRank,60.34172661870504,SEB-A
ROIC_latest_ratioRank,50.0,SEB-A
ROIC_trend_ratioRank,50.0,SEB-A
Soliditet_latest_ratioRank,5.533854166666666,SEB-A
Soliditet_trend_ratioRank,52.604166666666664,SEB-A
Skuldsättningsgrad_latest_ratioRank,2.631578947368421,SEB-A
Skuldsättningsgrad_trend_ratioRank,20.768025078369906,SEB-A
Räntetäckningsgrad_latest_ratioRank,50.0,SEB-A
Räntetäckningsgrad_trend_ratioRank,50.0,SEB-A
Bruttomarginal_latest_ratioRank,50.0,SEB-A
Bruttomarginal_trend_ratioRank,50.0,SEB-A
Rörelsemarginal_latest_ratioRank,50.0,SEB-A
Rörelsemarginal_trend_ratioRank,50.0,SEB-A
Vinstmarginal_latest_ratioRank,93.58620689655173,SEB-A
Vinstmarginal_trend_ratioRank,52.14041095890411,SEB-A
PE_tal_latest_ratioRank,48.06201550387597,SEB-A
PE_tal_trend_ratioRank,80.89005235602095,SEB-A
PB_tal_latest_ratioRank,56.78851174934726,SEB-A
PB_tal_trend_ratioRank,85.14344262295083,SEB-A
EV_EBITDA_latest_ratioRank,50.0,SEB-A
EV_EBITDA_trend_ratioRank,50.0,SEB-A
Rörelseflödesmarginal_latest_ratioRank,18.42837273991655,SEB-A
Rörelseflödesmarginal_trend_ratioRank,6.067961165048544,SEB-A
Fritt_Kassaflode_per_Aktie_latest_ratioRank,1.5665796344647518,SEB-A
Fritt_Kassaflode_per_Aktie_trend_ratioRank,1.3207547169811322,SEB-A
Kassaflode_till_Skuld_latest_ratioRank,23.42995169082126,SEB-A
Kassaflode_till_Skuld_trend_ratioRank,32.08154506437768,SEB-A
ROE_latest_ratioRank,79.1015625,SEB-C
ROE_trend_ratioRank,60.34172661870504,SEB-C
ROIC_latest_ratioRank,50.0,SEB-C
ROIC_trend_ratioRank,50.0,SEB-C
Soliditet_latest_ratioRank,5.533854166666666,SEB-C
Soliditet_trend_ratioRank,52.604166666666664,SEB-C
Skuldsättningsgrad_latest_ratioRank,2.631578947368421,SEB-C
Skuldsättningsgrad_trend_ratioRank,20.768025078369906,SEB-C
Räntetäckningsgrad_latest_ratioRank,50.0,SEB-C
Räntetäckningsgrad_trend_ratioRank,50.0,SEB-C
Bruttomarginal_latest_ratioRank,50.0,SEB-C
Bruttomarginal_trend_ratioRank,50.0,SEB-C
Rörelsemarginal_latest_ratioRank,50.0,SEB-C
Rörelsemarginal_trend_ratioRank,50.0,SEB-C
Vinstmarginal_latest_ratioRank,93.58620689655173,SEB-C
Vinstmarginal_trend_ratioRank,52.14041095890411,SEB-C
PE_tal_latest_ratioRank,47.906976744186046,SEB-C
PE_tal_trend_ratioRank,80.75916230366492,SEB-C
PB_tal_latest_ratioRank,95.69190600522192,SEB-C
PB_tal_trend_ratioRank,99.69262295081967,SEB-C
EV_EBITDA_latest_ratioRank,50.0,SEB-C
EV_EBITDA_trend_ratioRank,50.0,SEB-C
Rörelseflödesmarginal_latest_ratioRank,18.42837273991655,SEB-C
Rörelseflödesmarginal_trend_ratioRank,6.067961165048544,SEB-C
Fritt_Kassaflode_per_Aktie_latest_ratioRank,0.26109660574412535,SEB-C
Fritt_Kassaflode_per_Aktie_trend_ratioRank,0.18867924528301888,SEB-C
Kassaflode_till_Skuld_latest_ratioRank,23.42995169082126,SEB-C
Kassaflode_till_Skuld_trend_ratioRank,32.08154506437768,SEB-C
ROE_latest_ratioRank,79.81770833333334,SWED-A
ROE_trend_ratioRank,62.23021582733813,SWED-A
ROIC_latest_ratioRank,50.0,SWED-A
ROIC_trend_ratioRank,50.0,SWED-A
Soliditet_latest_ratioRank,6.119791666666666,SWED-A
Soliditet_trend_ratioRank,58.63095238095238,SWED-A
Skuldsättningsgrad_latest_ratioRank,2.3923444976076556,SWED-A
Skuldsättningsgrad_trend_ratioRank,57.16612377850163,SWED-A
Räntetäckningsgrad_latest_ratioRank,50.0,SWED-A
Räntetäckningsgrad_trend_ratioRank,50.0,SWED-A
Bruttomarginal_latest_ratioRank,50.0,SWED-A
Bruttomarginal_trend_ratioRank,50.0,SWED-A
Rörelsemarginal_latest_ratioRank,50.0,SWED-A
Rörelsemarginal_trend_ratioRank,50.0,SWED-A
Vinstmarginal_latest_ratioRank,94.62068965517241,SWED-A
Vinstmarginal_trend_ratioRank,65.58219178082192,SWED-A
PE_tal_latest_ratioRank,50.23255813953489,SWED-A
PE_tal_trend_ratioRank,79.05759162303664,SWED-A
PB_tal_latest_ratioRank,59.39947780678851,SWED-A
PB_tal_trend_ratioRank,81.04508196721312,SWED-A
EV_EBITDA_latest_ratioRank,50.0,SWED-A
EV_EBITDA_trend_ratioRank,50.0,SWED-A
Rörelseflödesmarginal_latest_ratioRank,99.02642559109874,SWED-A
Rörelseflödesmarginal_trend_ratioRank,12.135922330097088,SWED-A
Fritt_Kassaflode_per_Aktie_latest_ratioRank,98.04177545691905,SWED-A
Fritt_Kassaflode_per_Aktie_trend_ratioRank,6.981132075471698,SWED-A
Kassaflode_till_Skuld_latest_ratioRank,38.64734299516908,SWED-A
Kassaflode_till_Skuld_trend_ratioRank,44.84978540772532,SWED-A
ROE_latest_ratioRank,82.16145833333334,AAK
ROE_trend_ratioRank,67.26618705035972,AAK
ROIC_latest_ratioRank,88.24626865671642,AAK
ROIC_trend_ratioRank,80.94059405940594,AAK
Soliditet_latest_ratioRank,61.197916666666664,AAK
Soliditet_trend_ratioRank,91.66666666666667,AAK
Skuldsättningsgrad_latest_ratioRank,67.1451355661882,AAK
Skuldsättningsgrad_trend_ratioRank,68.72964169381108,AAK
Räntetäckningsgrad_latest_ratioRank,87.55555555555556,AAK
Räntetäckningsgrad_trend_ratioRank,50.1937984496124,AAK
Bruttomarginal_latest_ratioRank,25.075075075075077,AAK
Bruttomarginal_trend_ratioRank,82.20108695652175,AAK
Rörelsemarginal_latest_ratioRank,69.79768786127167,AAK
Rörelsemarginal_trend_ratioRank,69.46778711484595,AAK
Vinstmarginal_latest_ratioRank,71.72413793103448,AAK
Vinstmarginal_trend_ratioRank,65.75342465753425,AAK
PE_tal_latest_ratioRank,34.10852713178294,AAK
PE_tal_trend_ratioRank,64.26701570680628,AAK
PB_tal_latest_ratioRank,32.114882506527415,AAK
PB_tal_trend_ratioRank,67.00819672131148,AAK
EV_EBITDA_latest_ratioRank,37.41610738255034,AAK
EV_EBITDA_trend_ratioRank,68.12865497076024,AAK
Rörelseflödesmarginal_latest_ratioRank,40.61196105702364,AAK
Rörelseflödesmarginal_trend_ratioRank,68.94865525672373,AAK
Fritt_Kassaflode_per_Aktie_latest_ratioRank,73.10704960835508,AAK
Fritt_Kassaflode_per_Aktie_trend_ratioRank,94.7,AAK
Kassaflode_till_Skuld_latest_ratioRank,77.61674718196457,AAK
Kassaflode_till_Skuld_trend_ratioRank,80.49095607235142,AAK
ROE_latest_ratioRank,90.75520833333334,AXFO
ROE_trend_ratioRank,32.0040899795501,AXFO
ROIC_latest_ratioRank,79.47761194029852,AXFO
ROIC_trend_ratioRank,35.47904191616767,AXFO
Soliditet_latest_ratioRank,10.286458333333332,AXFO
Soliditet_trend_ratioRank,46.05568445475638,AXFO
Skuldsättningsgrad_latest_ratioRank,5.741626794258373,AXFO
Skuldsättningsgrad_trend_ratioRank,39.96865203761755,AXFO
Räntetäckningsgrad_latest_ratioRank,76.74074074074075,AXFO
Räntetäckningsgrad_trend_ratioRank,25.360576923076923,AXFO
Bruttomarginal_latest_ratioRank,11.861861861861863,AXFO
Bruttomarginal_trend_ratioRank,43.93939393939394,AXFO
Rörelsemarginal_latest_ratioRank,48.554913294797686,AXFO
Rörelsemarginal_trend_ratioRank,47.1556886227545,AXFO
Vinstmarginal_latest_ratioRank,53.6551724137931,AXFO
Vinstmarginal_trend_ratioRank,45.949074074074076,AXFO
PE_tal_latest_ratioRank,21.085271317829456,AXFO
PE_tal_trend_ratioRank,2.8625954198473282,AXFO
PB_tal_latest_ratioRank,14.360313315926893,AXFO
PB_tal_trend_ratioRank,62.295081967213115,AXFO
EV_EBITDA_latest_ratioRank,38.422818791946305,AXFO
EV_EBITDA_trend_ratioRank,86.25730994152048,AXFO
Rörelseflödesmarginal_latest_ratioRank,44.645340751043115,AXFO
Rörelseflödesmarginal_trend_ratioRank,41.42394822006473,AXFO
Fritt_Kassaflode_per_Aktie_latest_ratioRank,92.55874673629243,AXFO
Fritt_Kassaflode_per_Aktie_trend_ratioRank,88.80000000000001,AXFO
Kassaflode_till_Skuld_latest_ratioRank,63.76811594202898,AXFO
Kassaflode_till_Skuld_trend_ratioRank,29.613733905579398,AXFO
ROE_latest_ratioRank,86.26302083333334,ESSITY-A
ROE_trend_ratioRank,71.6726618705036,ESSITY-A
ROIC_latest_ratioRank,77.70522388059702,ESSITY-A
ROIC_trend_ratioRank,73.39108910891089,ESSITY-A
Soliditet_latest_ratioRank,45.24739583333333,ESSITY-A
Soliditet_trend_ratioRank,87.57440476190476,ESSITY-A
Skuldsättningsgrad_latest_ratioRank,45.05582137161085,ESSITY-A
Skuldsättningsgrad_trend_ratioRank,62.13355048859935,ESSITY-A
Räntetäckningsgrad_latest_ratioRank,77.11111111111111,ESSITY-A
Räntetäckningsgrad_trend_ratioRank,35.99759615384615,ESSITY-A
Bruttomarginal_latest_ratioRank,29.204204204204203,ESSITY-A
Bruttomarginal_trend_ratioRank,76.83423913043478,ESSITY-A
Rörelsemarginal_latest_ratioRank,73.19364161849711,ESSITY-A
Rörelsemarginal_trend_ratioRank,66.17647058823529,ESSITY-A
Vinstmarginal_latest_ratioRank,81.44827586206897,ESSITY-A
Vinstmarginal_trend_ratioRank,67.20890410958904,ESSITY-A
PE_tal_latest_ratioRank,50.697674418604656,ESSITY-A
PE_tal_trend_ratioRank,69.50261780104712,ESSITY-A
PB_tal_latest_ratioRank,91.90600522193212,ESSITY-A
PB_tal_trend_ratioRank,93.34016393442623,ESSITY-A
EV_EBITDA_latest_ratioRank,72.48322147651007,ESSITY-A
EV_EBITDA_trend_ratioRank,86.11111111111111,ESSITY-A
Rörelseflödesmarginal_latest_ratioRank,60.570236439499304,ESSITY-A
Rörelseflödesmarginal_trend_ratioRank,43.6084142394822,ESSITY-A
Fritt_Kassaflode_per_Aktie_latest_ratioRank,98.82506527415144,ESSITY-A
Fritt_Kassaflode_per_Aktie_trend_ratioRank,98.6,ESSITY-A
Kassaflode_till_Skuld_latest_ratioRank,65.94202898550725,ESSITY-A
Kassaflode_till_Skuld_trend_ratioRank,65.82687338501292,ESSITY-A
ROE_latest_ratioRank,86.26302083333334,ESSITY-B
ROE_trend_ratioRank,71.6726618705036,ESSITY-B
ROIC_latest_ratioRank,77.70522388059702,ESSITY-B
ROIC_trend_ratioRank,73.39108910891089,ESSITY-B
Soliditet_latest_ratioRank,45.24739583333333,ESSITY-B
Soliditet_trend_ratioRank,87.57440476190476,ESSITY-B
Skuldsättningsgrad_latest_ratioRank,45.05582137161085,ESSITY-B
Skuldsättningsgrad_trend_ratioRank,62.13355048859935,ESSITY-B
Räntetäckningsgrad_latest_ratioRank,77.11111111111111,ESSITY-B
Räntetäckningsgrad_trend_ratioRank,35.99759615384615,ESSITY-B
Bruttomarginal_latest_ratioRank,29.204204204204203,ESSITY-B
Bruttomarginal_trend_ratioRank,76.83423913043478,ESSITY-B
Rörelsemarginal_latest_ratioRank,73.19364161849711,ESSITY-B
Rörelsemarginal_trend_ratioRank,66.17647058823529,ESSITY-B
Vinstmarginal_latest_ratioRank,81.44827586206897,ESSITY-B
Vinstmarginal_trend_ratioRank,67.20890410958904,ESSITY-B
PE_tal_latest_ratioRank,50.542635658914726,ESSITY-B
PE_tal_trend_ratioRank,69.3717277486911,ESSITY-B
PB_tal_latest_ratioRank,51.04438642297651,ESSITY-B
PB_tal_trend_ratioRank,76.12704918032787,ESSITY-B
EV_EBITDA_latest_ratioRank,53.187919463087255,ESSITY-B
EV_EBITDA_trend_ratioRank,78.21637426900585,ESSITY-B
Rörelseflödesmarginal_latest_ratioRank,60.570236439499304,ESSITY-B
Rörelseflödesmarginal_trend_ratioRank,43.6084142394822,ESSITY-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,89.94778067885117,ESSITY-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,83.80000000000001,ESSITY-B
Kassaflode_till_Skuld_latest_ratioRank,65.94202898550725,ESSITY-B
Kassaflode_till_Skuld_trend_ratioRank,65.82687338501292,ESSITY-B
ROE_latest_ratioRank,69.01041666666666,IPCO
ROE_trend_ratioRank,32.10633946830266,IPCO
ROIC_latest_ratioRank,72.01492537313433,IPCO
ROIC_trend_ratioRank,19.91017964071856,IPCO
Soliditet_latest_ratioRank,46.09375,IPCO
Soliditet_trend_ratioRank,14.501160092807424,IPCO
Skuldsättningsgrad_latest_ratioRank,46.730462519936204,IPCO
Skuldsättningsgrad_trend_ratioRank,34.48275862068966,IPCO
Räntetäckningsgrad_latest_ratioRank,67.85185185185185,IPCO
Räntetäckningsgrad_trend_ratioRank,28.485576923076923,IPCO
Bruttomarginal_latest_ratioRank,19.51951951951952,IPCO
Bruttomarginal_trend_ratioRank,18.68686868686869,IPCO
Rörelsemarginal_latest_ratioRank,82.65895953757226,IPCO
Rörelsemarginal_trend_ratioRank,20.35928143712575,IPCO
Vinstmarginal_latest_ratioRank,76.82758620689654,IPCO
Vinstmarginal_trend_ratioRank,26.15740740740741,IPCO
PE_tal_latest_ratioRank,4.186046511627907,IPCO
PE_tal_trend_ratioRank,33.969465648854964,IPCO
PB_tal_latest_ratioRank,5.221932114882506,IPCO
PB_tal_trend_ratioRank,65.67622950819673,IPCO
EV_EBITDA_latest_ratioRank,7.38255033557047,IPCO
EV_EBITDA_trend_ratioRank,24.308300395256918,IPCO
Rörelseflödesmarginal_latest_ratioRank,88.31710709318497,IPCO
Rörelseflödesmarginal_trend_ratioRank,22.006472491909385,IPCO
Fritt_Kassaflode_per_Aktie_latest_ratioRank,11.22715404699739,IPCO
Fritt_Kassaflode_per_Aktie_trend_ratioRank,11.50943396226415,IPCO
Kassaflode_till_Skuld_latest_ratioRank,74.55716586151368,IPCO
Kassaflode_till_Skuld_trend_ratioRank,14.377682403433475,IPCO
ROE_latest_ratioRank,51.041666666666664,ATRLJ-B
ROE_trend_ratioRank,27.402862985685072,ATRLJ-B
ROIC_latest_ratioRank,37.87313432835821,ATRLJ-B
ROIC_trend_ratioRank,27.095808383233532,ATRLJ-B
Soliditet_latest_ratioRank,40.49479166666667,ATRLJ-B
Soliditet_trend_ratioRank,41.76334106728538,ATRLJ-B
Skuldsättningsgrad_latest_ratioRank,24.401913875598087,ATRLJ-B
Skuldsättningsgrad_trend_ratioRank,13.793103448275861,ATRLJ-B
Räntetäckningsgrad_latest_ratioRank,57.03703703703704,ATRLJ-B
Räntetäckningsgrad_trend_ratioRank,22.355769230769234,ATRLJ-B
Bruttomarginal_latest_ratioRank,63.813813813813816,ATRLJ-B
Bruttomarginal_trend_ratioRank,81.38586956521739,ATRLJ-B
Rörelsemarginal_latest_ratioRank,91.90751445086705,ATRLJ-B
Rörelsemarginal_trend_ratioRank,72.82913165266106,ATRLJ-B
Vinstmarginal_latest_ratioRank,88.0,ATRLJ-B
Vinstmarginal_trend_ratioRank,10.648148148148149,ATRLJ-B
PE_tal_latest_ratioRank,26.356589147286826,ATRLJ-B
PE_tal_trend_ratioRank,18.702290076335878,ATRLJ-B
PB_tal_latest_ratioRank,75.32637075718016,ATRLJ-B
PB_tal_trend_ratioRank,95.49180327868852,ATRLJ-B
EV_EBITDA_latest_ratioRank,14.597315436241612,ATRLJ-B
EV_EBITDA_trend_ratioRank,78.0701754385965,ATRLJ-B
Rörelseflödesmarginal_latest_ratioRank,92.35048678720446,ATRLJ-B
Rörelseflödesmarginal_trend_ratioRank,27.669902912621357,ATRLJ-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,63.838120104438644,ATRLJ-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,42.45283018867924,ATRLJ-B
Kassaflode_till_Skuld_latest_ratioRank,35.10466988727858,ATRLJ-B
Kassaflode_till_Skuld_trend_ratioRank,46.99570815450644,ATRLJ-B
ROE_latest_ratioRank,52.34375,BALD-B
ROE_trend_ratioRank,19.32515337423313,BALD-B
ROIC_latest_ratioRank,43.28358208955223,BALD-B
ROIC_trend_ratioRank,24.251497005988025,BALD-B
Soliditet_latest_ratioRank,22.265625,BALD-B
Soliditet_trend_ratioRank,44.66357308584687,BALD-B
Skuldsättningsgrad_latest_ratioRank,10.685805422647528,BALD-B
Skuldsättningsgrad_trend_ratioRank,15.987460815047022,BALD-B
Räntetäckningsgrad_latest_ratioRank,51.40740740740741,BALD-B
Räntetäckningsgrad_trend_ratioRank,28.245192307692307,BALD-B
Bruttomarginal_latest_ratioRank,76.87687687687688,BALD-B
Bruttomarginal_trend_ratioRank,46.2962962962963,BALD-B
Rörelsemarginal_latest_ratioRank,95.23121387283237,BALD-B
Rörelsemarginal_trend_ratioRank,52.80112044817927,BALD-B
Vinstmarginal_latest_ratioRank,88.82758620689654,BALD-B
Vinstmarginal_trend_ratioRank,7.75462962962963,BALD-B
PE_tal_latest_ratioRank,26.666666666666668,BALD-B
PE_tal_trend_ratioRank,23.282442748091604,BALD-B
PB_tal_latest_ratioRank,69.19060052219321,BALD-B
PB_tal_trend_ratioRank,92.82786885245902,BALD-B
EV_EBITDA_latest_ratioRank,19.630872483221477,BALD-B
EV_EBITDA_trend_ratioRank,74.26900584795321,BALD-B
Rörelseflödesmarginal_latest_ratioRank,92.48956884561892,BALD-B
Rörelseflödesmarginal_trend_ratioRank,77.62836185819071,BALD-B
Fritt_Kassaflode_per_Aktie_latest_ratioRank,72.32375979112271,BALD-B
Fritt_Kassaflode_per_Aktie_trend_ratioRank,80.0,BALD-B
Kassaflode_till_Skuld_latest_ratioRank,31.40096618357488,BALD-B
Kassaflode_till_Skuld_trend_ratioRank,54.78036175710594,BALD-B
ROE_latest_ratioRank,50.78125,CAST
ROE_trend_ratioRank,28.22085889570552,CAST
ROIC_latest_ratioRank,41.04477611940299,CAST
ROIC_trend_ratioRank,29.041916167664674,CAST
Soliditet_latest_ratioRank,50.130208333333336,CAST
Soliditet_trend_ratioRank,68.89880952380952,CAST
Skuldsättningsgrad_latest_ratioRank,29.665071770334926,CAST
Skuldsättningsgrad_trend_ratioRank,74.9185667752443,CAST
Räntetäckningsgrad_latest_ratioRank,55.111111111111114,CAST
Räntetäckningsgrad_trend_ratioRank,27.04326923076923,CAST
Bruttomarginal_latest_ratioRank,69.66966966966966,CAST
Bruttomarginal_trend_ratioRank,54.619565217391305,CAST
Rörelsemarginal_latest_ratioRank,95.08670520231213,CAST
Rörelsemarginal_trend_ratioRank,55.74229691876751,CAST
Vinstmarginal_latest_ratioRank,87.86206896551724,CAST
Vinstmarginal_trend_ratioRank,8.912037037037036,CAST
PE_tal_latest_ratioRank,28.527131782945737,CAST
PE_tal_trend_ratioRank,19.84732824427481,CAST
