address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,marketState,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,trailingPegRatio
Norra Vallgatan 70,Malmö,211 22,Sweden,46 40 30 12 10,https://hakisafety.com,Metal Fabrication,metal-fabrication,Metal Fabrication,Industrials,industrials,Industrials,"HAKI Safety AB (publ) provides safety products and solutions for infrastructure, energy, industry, aviation, rail and construction, and civil engineering industries in Europe and North America. The company offers work zone safety products, such as catchfans, barrier systems, fall protection, access platforms, and stairs; system scaffolds products, including system and frame scaffolding, weather protection, stair solutions, and bridge systems; surveying instruments and equipment for land surveying, and construction laser level tools; Bespoke platform solutions and training; and digital design and construction tools for planning and visualization. The company was formerly known as Midway Holding AB (publ) and changed its name to HAKI Safety AB (publ) in December 2023. The company was incorporated in 1988 and is headquartered in Malmö, Sweden.",391,"[{'maxAge': 1, 'name': 'Mr. Sverker  Lindberg', 'age': 61, 'title': 'CEO & President', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 4600000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tomas  Hilmarsson', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Åsa  Olofsson', 'age': 53, 'title': 'Head of Administration', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karin  Larsson', 'age': 53, 'title': 'Chief Communications & Sustainability Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fia  Lindgren', 'age': 55, 'title': 'Chief Supply Chain Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Schuller', 'age': 63, 'title': 'President of Business Area Scaffolding Systems', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Joh Einar Solhaug', 'age': 61, 'title': 'President of Business Area Digital Solutions', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Gary  McCulloch', 'age': 46, 'title': 'President of Business Area Work Zone Safety', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Gary  McCullough', 'title': 'President of Work Zone Safety', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,24.2,24.0,24.0,24.0,24.2,24.0,24.0,24.0,0.5,1.97,1745971200,1.0588,5.89,0.877,28.235292,7,7,858,78,78,24.2,26.0,637106432,22.2,31.0,0.5948706,25.136,26.3778,0.5,0.020661157,SEK,False,0.02241,6345006,9584700,0.94115996,0.0,27597000,23.235,1.0329244,1735603200,1767139200,1743379200,24000000,0.85,-0.17687076,0.10611236,0.5,1745971200,EQUITY,24.0,none,162000000,537000000,1.143,2.756,1071000000,84.567,39.189,0.026819998,0.03681,382000000,84875000,-22000000,0.087,0.35668,0.15126,0.0,SEK,HAKI-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,7200000,se_market,False,-0.8264494,24.0,HAKI Safety AB ser. A,HAKI Safety AB (publ),[],1752498003,STO,finmb_880162,Europe/Stockholm,CEST,PREPRE,-1.1359997,-0.04519413,-2.3778,-0.090143986,15,0,False,False,946886400000,-0.20000076,24.0 - 24.0,Stockholm,858,1.7999992,0.08108104,22.2 - 31.0,-7.0,-0.22580644,-17.687077,1745924340,1752145140,1752494400,1720781940,1720781940,True,0.85,
