address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,longName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,marketState,shortName,trailingPegRatio
Box 1200,Solna,171 23,Sweden,46 86 85 04 00,https://www.netinsight.net,Communication Equipment,communication-equipment,Communication Equipment,Technology,technology,Technology,"Net Insight AB (publ) provides media network solutions worldwide. The company offers Nimbra Series, including Nimbra 1000, 600, 400, 300, 204, 140, as well as Nimbra Edge datasheet and Nimbra Vision, and Nimbra Connect iT under Nimbra brand name. It also provides Aperi Series, such as Aperi 1101, 1105, SDMP, H.264, and NAT & firewall datasheets under the Aperi brand name. In addition, the company offers Zyntai synchronization and support, services, and training. Further, the company provides production, contribution, distribution, and synchronization solutions. It serves media service provider, broadcasters, production companies, event organizers, and synchronization industries. Net Insight AB (publ) was incorporated in 1996 and is headquartered in Solna, Sweden.",209,"[{'maxAge': 1, 'name': 'Mr. Crister  Fritzson', 'age': 63, 'title': 'Chief Executive Officer', 'yearBorn': 1961, 'fiscalYear': 2024, 'totalPay': 11405000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cecilia  Hojgard Hook', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ulrik  Rohne', 'age': 57, 'title': 'COO & CTO Media', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Per  Lindgren', 'age': 57, 'title': 'Group CTO & Head of Time Synchronization', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tove  Bylund', 'age': 44, 'title': 'Chief Human Resources Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lance  Craft', 'title': 'Head of Sync Sales - Americas', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Eriksson', 'age': 49, 'title': 'Chief Commercial Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pramod  Zachariah', 'title': 'Head of Sales Asia, Synchronization', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mats  Herolf', 'age': 52, 'title': 'Vice President of R&D', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,4,6,7,5,1748736000,1735603200,[],86400,4,4.02,4.04,3.995,4.065,4.02,4.04,3.995,4.065,0.0,-0.049,33.875,45.166664,543771,543771,1338589,683779,683779,4.045,4.065,0,0,1428371968,2.735,7.91,2.462167,3.5419,5.539975,0.0,0.0,SEK,False,1225644288,0.0739,190021715,339376000,0.35968,0.20098,1000000,1.823,2.229841,1735603200,1767139200,1743379200,42870000,0.12,0.09,5:1,958348800,2.113,20.818,-0.35883284,0.11729753,EQUITY,4.065,9.0,5.5,7.25,7.25,0.0,strong_buy,2,156328992,0.459,58873000,10258000,2.322,2.888,580128000,1.653,1.683,0.03937,0.06862,344576992,-5214375,64241000,-0.196,0.59397,0.10148,-0.12783,SEK,NETI-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,1338589,1.3300002,0.48628893,2.735 - 7.91,-3.8449998,-0.48609352,-35.883286,1752816600,1752816600,1752816600,1752822000,1752822000,False,0.12,0.09,-0.07,-58.07143,0.52310014,0.14768913,-1.4749751,-0.26624218,15,0,0.0 - Strong Buy,False,Net Insight AB (publ),STO,finmb_4509100,Europe/Stockholm,CEST,7200000,se_market,False,1.1194048,4.065,0.045000076,3.995 - 4.065,Stockholm,False,946886400000,[],1752593384,PREPRE,Net Insight AB ser. B,
