address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,marketState,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Warfvinges vAeg 39,Stockholm,112 51,Sweden,46 8 58 76 70 00,https://www.karnovgroup.com,Specialty Business Services,specialty-business-services,Specialty Business Services,Industrials,industrials,Industrials,"Karnov Group AB (publ) provides online and offline information products and services for professionals in the areas of legal, tax and accounting, environmental, and health and safety in Denmark, Norway, France, Sweden, Portugal, and Spain. The company principally offers subscription-based online solutions. It also publishes and sells printed books and journals, as well as hosts legal training courses. The company provides its products under the Karnov Group, Juridik, Aranzadi LA LEY, Lamy Liaisons, BELLA Intelligence, DIBkunnskap, Nørskov Miljø, Notisum, and Echoline brand names. It serves law firms, tax and accounting firms, and corporates, as well as the public sector, including courts, libraries, universities, and other public authorities and municipalities. Karnov Group AB (publ) was founded in 1867 and is headquartered in Stockholm, Sweden.",1200,"[{'maxAge': 1, 'name': 'Mr. Pontus  Bodelsson', 'age': 57, 'title': 'Group CEO & President', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 15600000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Hansson', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mariano  Blanchard', 'age': 48, 'title': 'Group Chief Technology Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Berggren', 'title': 'Head of Investor Relations & Board Secretary', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Charlotte  Arup', 'age': 59, 'title': 'Group Chief Human Resources Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anne Nørvang Hansen', 'age': 55, 'title': 'Chief Product Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alexandra  Åquist', 'age': 51, 'title': 'Chief Executive Officer of Region North (Denmark and Sweden) & Country Manager of Spain', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Niels Munk Hansen', 'age': 53, 'title': 'Chief Strategic Development Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jonathan  Minzari', 'age': 49, 'title': 'Chief Emerging Ventures and M&A Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Iga  Kurowska', 'title': 'Head of Innovation - South Region', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,118.2,119.2,117.0,120.6,118.2,119.2,117.0,120.6,1620259200,0.0,0.69,231.15385,73.29268,94449,94449,145529,280927,280927,120.2,120.6,0,0,12966694912,70.6,120.6,4.92375,99.282,88.446,0.0,0.0,SEK,False,13694797824,0.021259999,77930806,107876000,0.0088,0.87092,108254000,21.724,5.5330505,1735603200,1767139200,1743379200,56000000,0.52,1.64,5.2,37.255,0.60784316,0.10611236,1.0,1620259200,EQUITY,120.2,115.0,95.0,106.66667,110.0,none,3,139900000,1.297,367600000,2248800000,0.343,0.393,2633499904,95.959,24.412,0.01615,0.023659999,1121400064,264800000,450700000,0.065,0.42582,0.13959,0.13621001,SEK,KAR.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752766193,2.0,117.0 - 120.6,Stockholm,145529,False,1554966000000,Karnov Group AB,Karnov Group AB (publ),49.6,0.7025496,70.6 - 120.6,-0.40000153,-0.0033167624,60.784317,1755790200,1755790200,1755790200,1747206000,1747206000,False,0.52,1.64,4.77,25.199162,20.918,0.21069278,31.753998,0.3590213,15,0,False,PREPRE,STO,finmb_260573757,Europe/Stockholm,CEST,7200000,se_market,False,1.6920474,120.2,
