address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,marketState,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,shortName,cryptoTradeable,trailingPegRatio
Peter Myndes Backe 16,Stockholm,118 46,Sweden,46 0770 811 000,46 46 18 24 45,https://www.bredband2.com,Telecom Services,telecom-services,Telecom Services,Communication Services,communication-services,Communication Services,"Bredband2 i Skandinavien AB (publ) provides data communication and security solutions to individuals and companies in Sweden. It offers router subscriptions, security packages, streaming, network, telephony/exchange services including mobile telephony, internet services, mobile broadband, and data center services. The company was incorporated in 1989 and is headquartered in Stockholm, Sweden.",237,"[{'maxAge': 1, 'name': 'Mr. Daniel  Krook', 'age': 53, 'title': 'CEO, MD & Director', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 11762000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Annika  Westberg', 'age': 45, 'title': 'CFO, Chief Accounting Officer, Adjunct Secretary to the Board', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Edit  Lagercrantz', 'age': 36, 'title': 'CFO & Controller', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hakan  Bengtsson', 'age': 59, 'title': 'Chief Operating Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joachim  Landhager', 'age': 59, 'title': 'CCO & Sales Manager', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Johanna  Uhrfeldt', 'age': 52, 'title': 'Chief Marketing Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kajsa  Wong', 'age': 34, 'title': 'HR Manager', 'yearBorn': 1990, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erfan  Shirazi', 'age': 44, 'title': 'Head of System Development', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Peterson', 'age': 59, 'title': 'Head of Product Management', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anders  Ohlin', 'age': 42, 'title': 'Head of Service', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,4,2.43,2.46,2.4,2.46,2.43,2.46,2.4,2.46,0.1,4.07,1758153600,0.7895,3.96,0.613,22.0,18.615385,1118959,1118959,1693013,1383191,1383191,2.41,2.42,0,0,2387951872,1.83,2.585,1.3500093,2.366,2.105215,0.1,0.04115226,SEK,False,2504074752,0.061690003,568447533,957094976,0.31722,0.30045,986756992,0.561,4.3137255,1735603200,1767139200,1743379200,-0.007,109119000,0.11,0.13,1.416,12.695,0.22718048,0.1116153,0.05,1758153600,EQUITY,2.42,2.4,2.4,2.4,2.4,none,1,116330000,0.122,197242000,270736000,0.316,0.369,1768840960,50.389,1.848,0.068720005,0.20753,421883008,199362000,272252000,-0.007,0.1,0.23851,0.11151,0.070149995,SEK,BRE2.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752247496,STO,CLOSED,Bredband2 i Skandinavien AB (publ),finmb_12952617,Europe/Stockholm,CEST,7200000,se_market,False,False,1198828800000,-0.41152224,2.42,-0.00999999,2.4 - 2.46,Stockholm,1693013,0.59000003,0.32240438,1.83 - 2.585,-0.16499996,-0.06382977,22.718048,1755169140,1755169140,1755169140,False,0.11,0.13,0.12,20.166668,0.05400014,0.02282339,0.314785,0.1495263,15,0,Bredband2 i Skandinavien AB,False,
