address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingPegRatio
Norra Vallgatan 70,Malmö,211 22,Sweden,46 40 30 12 10,https://hakisafety.com,Metal Fabrication,metal-fabrication,Metal Fabrication,Industrials,industrials,Industrials,"HAKI Safety AB (publ) provides safety products and solutions for infrastructure, energy, industry, aviation, rail and construction, and civil engineering industries in Europe and North America. The company offers work zone safety products, such as catchfans, barrier systems, fall protection, access platforms, and stairs; system scaffolds products, including system and frame scaffolding, weather protection, stair solutions, and bridge systems; surveying instruments and equipment for land surveying, and construction laser level tools; Bespoke platform solutions and training; and digital design and construction tools for planning and visualization. The company was formerly known as Midway Holding AB (publ) and changed its name to HAKI Safety AB (publ) in December 2023. The company was incorporated in 1988 and is headquartered in Malmö, Sweden.",391,"[{'maxAge': 1, 'name': 'Mr. Sverker  Lindberg', 'age': 61, 'title': 'CEO & President', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 4600000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tomas  Hilmarsson', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Åsa  Olofsson', 'age': 53, 'title': 'Head of Administration', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karin  Larsson', 'age': 53, 'title': 'Chief Communications & Sustainability Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fia  Lindgren', 'age': 55, 'title': 'Chief Supply Chain Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Schuller', 'age': 63, 'title': 'President of Business Area Scaffolding Systems', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Joh Einar Solhaug', 'age': 61, 'title': 'President of Business Area Digital Solutions', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Gary  McCulloch', 'age': 46, 'title': 'President of Business Area Work Zone Safety', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Gary  McCullough', 'title': 'President of Work Zone Safety', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,3,4,9,2,1748736000,1735603200,[],86400,2,21.0,21.8,21.0,22.0,21.0,21.8,21.0,22.0,0.5,2.21,1745971200,1.0588,6.52,0.877,25.17647,8.916666,2126,2126,6218,6674,6674,21.4,21.9,654651648,20.2,30.5,0.6112527,22.6492,24.589025,0.5,0.023809524,SEK,False,0.02241,6345006,17744400,0.70469004,0.018070001,30591200,23.235,0.92102426,1735603200,1767139200,1743379200,24000000,0.85,2.4,-0.2646048,0.11844492,0.5,1745971200,EQUITY,21.4,31.5,31.5,31.5,31.5,none,1,162000000,537000000,1.143,2.756,1071000000,84.567,39.189,0.026819998,0.03681,382000000,84875000,-22000000,0.087,0.35668,0.15126,0.0,SEK,HAKI-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752160861,STO,finmb_880162,Europe/Stockholm,CEST,7200000,se_market,False,HAKI Safety AB ser. B,HAKI Safety AB (publ),1.9047601,21.4,PREPRE,0.85,2.4,1.43,14.965035,-1.2492008,-0.0551543,-3.1890259,-0.12969306,15,0,False,False,1702454400000,0.39999962,21.0 - 22.0,Stockholm,6218,1.1999989,0.059405882,20.2 - 30.5,-9.1,-0.29836068,-26.46048,1745924340,1752145140,1752494400,1720781940,1720781940,True,
