address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,cryptoTradeable,shortName,longName,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,trailingPegRatio
Lindhagensgatan 74,Stockholm,112 18,Sweden,46 8 40 95 44 00,https://www.bonava.com,Residential Construction,residential-construction,Residential Construction,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Bonava AB (publ) operates as a residential developer in Germany, Sweden, Finland, Norway, Estonia, Latvia, and Lithuania. The company constructs multi-family and single-family housing units. It also develops homes for consumers and investors, such as pension funds, municipalities, and other stakeholders. Bonava AB (publ) was incorporated in 2013 and is headquartered in Stockholm, Sweden.",900,"[{'maxAge': 1, 'name': 'Mr. Peter  Wallin', 'age': 57, 'title': 'President & CEO', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 13784000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Olle  Boback', 'age': 71, 'title': 'Independent Director', 'yearBorn': 1953, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jon  Johnsson', 'age': 49, 'title': 'CFO & Deputy CEO', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anna Falck Fyhrlund', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Hedvig  Wallander', 'age': 51, 'title': 'Chief Legal Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Evin  Khaffaf', 'title': 'Group Head of Communication', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Björklund', 'age': 55, 'title': 'Business Unit President of Sweden & Baltics', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sabine  Helterhoff', 'age': 62, 'title': 'President of Germany Business Unit', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Fredrik  Hammarbäck', 'title': 'Group Head of Press & Public Affairs', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Wenner', 'age': 53, 'title': 'Senior Vice President of Brand & Culture', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,13.85,13.4,12.8,13.4,13.85,13.4,12.8,13.4,1664496000,0.0,1.015,60.227272,13289,13289,4651,1138,1138,12.15,13.25,0,0,3968560384,8.2,13.4,0.49323395,12.231,10.6145,0.0,0.0,SEK,False,7820113920,-0.07557,209925026,29532000,0.00519,0.81078005,331862016,21.53,0.61542034,1735603200,1767139200,1743379200,-608000000,-1.28,0.22,0.972,2606.705,0.3858093,0.10611236,0.994604,1664496000,EQUITY,13.25,none,438000000,1.362,3000000,4136999936,0.169,2.436,8046000128,60.562,25.019,-0.00107,-0.08441,629000000,2194625024,1084000000,-0.116,0.07818,0.00037,-0.067140006,SEK,BONAV-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752852597,STO,finmb_331037556,Europe/Stockholm,CEST,7200000,se_market,False,-4.332133,13.25,CLOSED,False,Bonava AB ser. A,Bonava AB (publ),Stockholm,4651,5.05,0.61585367,8.2 - 13.4,-0.14999962,-0.011194002,38.58093,1752836340,1752836340,1752836340,1752735600,1752735600,False,-1.28,0.22,1.019,0.0833129,2.6355,0.24829243,15,0,False,1465455600000,-0.6000004,12.8 - 13.4,
