address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
S:t Goransgatan 143,Stadshagen,Stockholm,105 45,Sweden,46 87 38 60 00,https://www.electroluxgroup.com,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,"Furnishings, Fixtures & Appliances",Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"AB Electrolux (publ), together with its subsidiaries, develops, manufactures, and sells household appliances. The company offers a range of appliances, such as refrigerators, freezers, cookers, dryers, washing machines, dishwashers, room air-conditioners, microwave ovens, floor-care products, vacuum cleaners, water heaters, heat pumps, and other small domestic appliances, as well as consumables and accessories. It also provides hobs, ovens, hoods, and tumble dryers. In addition, the company offers product installation, repair, and maintenance services. It provides its products under the Electrolux, AEG, and Frigidaire brand names through retailers, buying groups, independent stores, and direct to consumers. It operates in the United States, Brazil, Germany, Australia, Canada, Switzerland, the United Kingdom, Italy, France, Sweden, and internationally. AB Electrolux (publ) was founded in 1901 and is headquartered in Stockholm, Sweden.",41000,"[{'maxAge': 1, 'name': 'Mr. Yannick  Fierling', 'age': 53, 'title': 'President, CEO & Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Therese  Friberg', 'age': 49, 'title': 'CFO and Head of Finance, Legal & IT', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Elena  Breda', 'age': 51, 'title': 'Chief Technology & Sustainability Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. P. Iversen', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ann-Sofi  Jönsson', 'title': 'Head of Investor Relations & Sustainability Reporting', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nikos  Bartzoulianos', 'title': 'CMO & Head of Sustainability - BA EA', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Ohlsson-Leijon', 'age': 56, 'title': 'Grp EVP, Hd of Busi. Area Eurp., APAC MEA, Grp Conmr Dir. Interaction Deve. & Product Line Wellbeing', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian  Banes', 'age': 56, 'title': 'Head of Product Line Care', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Arler', 'age': 55, 'title': 'Head of Product Line Taste', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ricardo  Cons', 'age': 57, 'title': 'CEO & Head of Business Area North America', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,2,1,7,1,1748736000,[],86400,2,71.9,65.66,59.2,66.84,71.9,65.66,59.2,66.84,1714089600,0.0,4.42,0.869,6.0990095,11325634,11325634,2844362,1270982,1270982,61.74,61.72,0,0,16526726144,57.92,111.55,0.120064266,65.35,83.0673,0.0,0.0,SEK,False,48722993152,-0.00089,219548337,262304992,0.00154,0.38647997,271768000,35.989,1.7116342,1735603200,1767139200,1743379200,-122000000,-0.46,10.1,5:1,896745600,0.354,8.103,-0.15555555,0.10611236,4.6,1664409600,EQUITY,61.6,121.0,58.0,90.125,88.5,2.44444,buy,8,12536000512,46.344,6013000192,43055001600,0.523,0.945,137648996352,517.301,509.764,0.01123,-0.01264,21518000128,225624992,3414000128,0.048,0.15633,0.04368,0.013839999,SEK,ELUX-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,"Electrolux, AB ser. B",AB Electrolux (publ),False,946886400000,-10.300003,59.2 - 66.84,Stockholm,2844362,3.6800003,0.06353592,57.92 - 111.55,-49.950005,-0.4477813,-15.555554,1752852600,1752852600,1752852600,1752822000,1752822000,False,-0.46,10.1,4.9736,12.385395,-3.75,-0.05738332,-21.4673,-0.25843263,15,0,2.4 - Buy,False,[],1752852585,STO,finmb_526391,Europe/Stockholm,CEST,7200000,se_market,False,-14.325457,61.6,
