address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,trailingPegRatio
Stureplan 15,Stockholm,103 65,Sweden,46 86 78 66 40,46 08 24 54 84,https://www.arosbostad.se,Real Estate - Development,real-estate-development,Real Estate - Development,Real Estate,real-estate,Real Estate,"AROS Bostadsutveckling AB engages in green field development of residential buildings and conversion of commercial real estate into residential premises. The company was founded in 2006 and is based in Stockholm, Sweden.",110,"[{'maxAge': 1, 'name': 'Mr. Per  Rutegard', 'age': 52, 'title': 'Founder & Chairman of the Board', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 2700000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Andersson', 'age': 52, 'title': 'Chief Executive Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 11100000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan A. Gustavsson', 'age': 61, 'title': 'Founder & Director', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 600000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Samir  Taha', 'age': 54, 'title': 'Founder & Director', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 900000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Sundell', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Johansson', 'age': 52, 'title': 'COO', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Akerlund', 'age': 49, 'title': 'Head of IR, Communications & HR', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emmy  Fredenklo', 'age': 32, 'title': 'Chief Legal Officer', 'yearBorn': 1992, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Slatteby', 'age': 49, 'title': 'Head of Marketing & Sales', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Sunden', 'age': 45, 'title': 'Head of Project Implementation', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,24.2,24.2,24.0,25.1,24.2,24.2,24.0,25.1,0.0,0.236,64.47369,16.78082,9096,9096,25763,65601,65601,24.1,24.6,2621352960,20.3,28.0,0.85316616,22.552,23.9745,0.0,0.0,SEK,False,3894395648,0.01006,63589924,103570000,0.64158994,0.16211,106994000,29.015,0.84439087,1735603200,1767139200,1743379200,30900000,0.38,1.46,1.268,-380.56,-0.108208954,0.10611236,EQUITY,24.5,33.5,27.0,30.25,30.25,none,2,337500000,3.259,-10233334,1794099968,0.468,1.94,3072499968,57.492,30.685,-0.00131,0.00884,302800000,780312512,789000000,-0.779,0.09854999,-0.00333,-0.51632,SEK,BESQAB.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,Besqab AB,Besqab AB (publ),0.29999924,24.0 - 25.1,Stockholm,25763,4.200001,0.2068966,20.3 - 28.0,-3.5,STO,finmb_206627262,Europe/Stockholm,CEST,7200000,se_market,False,1.2396662,24.5,False,1623826800000,-0.125,-10.820895,1745924340,1745924340,1745924340,False,0.38,1.46,0.43096,56.849823,1.948,0.08637815,0.52549934,0.021919094,15,0,False,[],1752851706,
