address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Ryssnäsgatan 8,Borås,504 64,Sweden,46 33 23 64 00,https://www.embellencegroup.com,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,"Furnishings, Fixtures & Appliances",Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Embellence Group AB (publ) acquires, owns, and develops various brands in wallpapers, textiles, and carpets. The company offers its products under the Boråstapeter, Cole & Son, Wall&decò, Pappelina, Artscape and Borås Tapetfabrik brand names. It has operations in Sweden, the United States, Italy, and the United Kingdom. Embellence Group AB (publ) was incorporated in 1905 and is based in Borås, Sweden.",228,"[{'maxAge': 1, 'name': 'Mr. Johan  Andgren', 'age': 41, 'title': 'President & CEO', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karin  Liden', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Shams Smolander', 'title': 'Head of Group Change Management & Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marie  Karlsson', 'title': 'Managing Director of Cole & Son', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lars-Erik  Henriksson', 'title': 'Managing Director of Boråstapeter', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lotta  Samuelson', 'title': 'Managing Director of Borås Tapetfabrik', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Christian  Tomadini', 'title': 'Managing Director of Wall&decò', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zurab  Akhriev', 'title': 'Managing Director of Artscape Inc', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gianluca  Laganá', 'age': 57, 'title': 'MD of Wall & Deco', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sara  Nevander', 'title': 'Interim Managing Director of Pappelina', 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,38.0,38.1,37.5,38.4,38.0,38.1,37.5,38.4,1.25,3.61,1746748800,0.0,0.891,13.52518,12.207792,8628,8628,18844,6603,6603,37.2,37.6,885055104,28.8,40.5,1.1561685,34.69,33.469,1.25,0.032894738,SEK,False,914439744,0.08513,14034492,23538700,0.46813,0.29251,23538700,21.667,1.7353579,1735603200,1767139200,1743379200,0.5,65170000,2.78,3.08,1.195,7.489,0.044776082,0.10611236,1.25,1746748800,EQUITY,37.6,38.5,38.5,38.5,38.5,none,1,32000000,1.359,122109000,132000000,0.817,1.723,765507008,25.239,33.14,0.067600004,0.13314,465729984,80358624,103717000,0.411,-0.056,0.60839003,0.15951,0.13366,SEK,EMBELL.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Embellence Group AB,Embellence Group AB (publ),CLOSED,-1.0526357,37.6,[],1752848970,STO,finmb_707767881,Europe/Stockholm,CEST,7200000,se_market,False,False,1616572800000,-0.40000153,37.5 - 38.4,Stockholm,18844,8.799999,0.30555552,28.8 - 40.5,-2.9000015,-0.071604975,4.477608,1752732000,1752732000,1752732000,1746518400,1746518400,False,2.78,3.08,3.2,11.749999,2.9099998,0.08388585,4.1309967,0.12342755,15,0,False,
