address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,shortName,longName,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,trailingPegRatio
Äppelbovägen 60,Vansbro,786 91,Sweden,46 28 17 14 90,https://lyko.com,Household & Personal Products,household-personal-products,Household & Personal Products,Consumer Defensive,consumer-defensive,Consumer Defensive,"Lyko Group AB (publ) produces and sells various hair care and beauty products in the Nordic markets. Its product categories include hair and skin care products, makeups, and fragrances. The company sells its products through physical stores and salons, and online through Lyko.com, as well as through the Lyko app. It also offers health and wellness products, including hand and foot care, oral and feminine hygiene, hair removal, supplements, and sex and pleasure products. The company operates in Sweden, Norway, Finland, Denmark, Germany, the Netherlands, Poland, and Austria. Lyko Group AB (publ) was incorporated in 2014 and is headquartered in Vansbro, Sweden.",1047,"[{'maxAge': 1, 'name': 'Mr. Rickard  Lyko', 'age': 42, 'title': 'Founder, CEO, Chief Data Officer & Director', 'yearBorn': 1982, 'fiscalYear': 2024, 'totalPay': 4400000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ylva  Norlen', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Gunnarsson', 'age': 43, 'title': 'Chief Technology Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Empty  Thornblom', 'title': 'Head of Sustainability & Communication', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cecilia  Kroon', 'age': 45, 'title': 'Chief Marketing Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Moa  Wictorén', 'age': 45, 'title': 'Chief Human Resources Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erica  Wredberg', 'age': 47, 'title': 'Chief Retail Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Alvemo', 'age': 44, 'title': 'Chief Purchasing Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip  Tropp', 'age': 40, 'title': 'Chief Sales Officer of New Markets & B2B', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lotta  Onajin', 'age': 51, 'title': 'Chief of Sales Nordic Markets', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,135.6,135.4,134.0,139.4,135.6,135.4,134.0,139.4,1524528000,0.0,1.419,48.57143,42.114803,3261,3261,6200,7344,7344,136.2,139.4,0,0,2134213888,79.0,144.0,0.5983889,122.548,110.3235,0.0,0.0,SEK,False,2942651392,0.0058899997,15308940,15310000,0.69744,0.24013,15310000,30.634,4.550499,1735603200,1767139200,1735603200,1.67,21000000,2.87,3.31,0.825,21.432,0.041853547,0.11729753,0.5,1524528000,EQUITY,139.4,155.0,95.0,132.0,139.0,2.75,hold,4,140500000,9.177,137300000,1169299968,0.236,0.755,3566599936,249.265,232.959,0.03206,0.04598,1573699968,-12150000,209700000,1.669,0.149,0.44123,0.0385,0.070250005,SEK,LYKO-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1513065600000,PREPRE,[],1752593372,STO,finmb_541092525,Europe/Stockholm,CEST,7200000,se_market,False,2.8023508,139.4,3.7999878,134.0 - 139.4,Stockholm,6200,60.399994,0.7645569,79.0 - 144.0,-4.600006,-0.031944487,4.1853547,Lyko Group AB ser. A,Lyko Group AB (publ),2.87,3.31,3.59396,38.787296,16.851997,0.13751344,29.076492,0.26355666,15,0,2.8 - Hold,False,
