address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,shortName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,marketState,longName,trailingPegRatio
Skeppsbron 3,Malmö,211 20,Sweden,46 40 25 46 60,https://www.hexpol.com,Specialty Chemicals,specialty-chemicals,Specialty Chemicals,Basic Materials,basic-materials,Basic Materials,"HEXPOL AB (publ) develops, manufactures, and sells various polymer compounds and engineered gaskets, seals, and wheels in Sweden, rest of Europe, the United States, rest of the Americas, and Asia. It operates through two segments, HEXPOL Compounding and HEXPOL Engineered Products. The HEXPOL Compounding segment develops and manufactures natural and synthetic rubber compounds under the HEXFLAME, HEXLIGHT, GloMold, and other brands; thermoplastic elastomer compounds under the Dryflex, Mediprene, Epseal, as well as Lifolit and Lifocork; and thermoplastic compounds under the RheTech brand. Its HEXPOL Engineered Products segment manufactures gaskets and seals under the Gislaved Gummi brand; and wheels under the Stellana brand. The company serves the automotive and engineering; building, construction, and civil engineering; aerospace and transportation; energy; consumer products and electronics; cable and wire; oil and gas; rollers; agriculture; hose; graphic production; toy, sport, and leisure; and plumbing industries, as well as manufacturers of medical equipment, plate heat exchangers, forklifts, and castor wheels. The company was formerly known as Hexagon Polymers AB and changed its name to HEXPOL AB (publ) in May 2008. HEXPOL AB (publ) was founded in 1893 and is headquartered in Malmö, Sweden.",4945,"[{'maxAge': 1, 'name': 'Mr. Klas  Dahlberg', 'age': 60, 'title': 'MD, CEO & President', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 17500000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Rosen B.Sc., M.Sc.', 'age': 56, 'title': 'CFO, Deputy CEO & IR Manager', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 12721000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John T. Levinson', 'title': 'President of RheTech Compounding & RheTech Colors & RheTech Engineered Plastics - USA', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carsten  Rüter M.Sc. (Eng.)', 'age': 53, 'title': 'President of HEXPOL Compounding Europe/Asia, Global Purchasing/Technology & HEXPOL TPE Compounding', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ralph  Wolkener B.Sc. (Econ.)', 'age': 53, 'title': 'President of HEXPOL Compounding Europe & Asia and President of HEXPOL TPE Compounding', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jan  Wikström M.Sc. (Eng.)', 'age': 52, 'title': 'President of Hexpol Thermoplastic Compounding, Hexpol Wheels and Hexpol Gaskets & Seals', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Berglund', 'age': 53, 'title': 'Senior Vice President of Strategy, Mergers & Acquisitions', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Gary  Moore', 'age': 49, 'title': 'President of HEXPOL Compounding Americas', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,9,4,9,8,1748736000,1735603200,[],86400,2,91.8,92.0,92.0,93.95,91.8,92.0,92.0,93.95,4.2,4.58,1745798400,0.63490003,2.2,0.92,14.896825,12.665318,335556,335556,452769,383340,383340,93.65,93.75,0,0,32325410816,77.65,125.1,1.576388,87.72,98.0325,4.2,0.04575163,SEK,False,33935859712,0.10573,258286302,329671008,0.21709,0.60535,344436992,43.715,2.1468604,1735603200,1767139200,1743379200,-0.08,2168000000,6.3,7.41,10:1,1431907200,1.655,9.199,-0.22269261,0.11937654,4.2,1745798400,EQUITY,93.85,115.0,97.0,103.6,100.0,1.4,strong_buy,5,1410000000,4.094,3688999936,3760999936,0.655,0.963,20505999360,24.978,59.535,0.08241,0.13898,4360999936,2143374976,2691000064,-0.08,0.013,0.21267,0.17989999,0.15592,SEK,HPOL-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1751470178,HEXPOL AB ser. B,STO,finmb_23135739,Europe/Stockholm,CEST,7200000,se_market,False,False,946886400000,2.0499954,92.0 - 93.95,Stockholm,452769,16.199997,0.20862842,77.65 - 125.1,-31.25,-0.24980016,-22.26926,1752825600,1752825600,1752825600,1745578800,1745578800,False,6.3,7.41,6.218,15.093278,6.1299973,0.06988141,-4.1825027,-0.04266445,15,0,1.4 - Strong Buy,False,2.2331104,93.85,POSTPOST,HEXPOL AB (publ),
