address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,longName,hasPrePostMarketData,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,averageAnalystRating,cryptoTradeable,firstTradeDateMilliseconds,trailingPegRatio
Dockplatsen 16,Box 97,Malmö,201 20,Sweden,46 4 06 90 57 00,https://www.wihlborgs.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Wihlborgs Fastigheter AB (publ), a property company, owns, develops, rents, and manages commercial properties in the Öresund region, Sweden. The company's property portfolio consists of office/retail, logistics/production, and projects and land in Malmö, Helsingborg, Lund, and Copenhagen. Wihlborgs Fastigheter AB (publ) was founded in 1924 and is headquartered in Malmö, Sweden.",225,"[{'maxAge': 1, 'name': 'Mr. Anders  Jarl', 'age': 68, 'title': 'Executive Chairman of the Board', 'yearBorn': 1956, 'fiscalYear': 2024, 'totalPay': 1141000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ulrika  Hallengren', 'age': 54, 'title': 'Chief Executive Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 7050000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arvid  Liepe', 'age': 57, 'title': 'CFO & Deputy CEO', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jenny  Wahl', 'title': 'Manager of Operations & Technology', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christina  Malmberg', 'title': 'IR & PR Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malin  Johansson', 'age': 49, 'title': 'Acting Director of Marketing & Corporate Communications', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tove  Gleisner', 'age': 40, 'title': 'HR Director', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Ivarsson', 'age': 47, 'title': 'Deputy CEO & Director of Projects and Developments', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dag  Widell', 'title': 'Chief Information Officer for IT & Digital Business Development', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elsa  Hagdahl', 'title': 'Sustainability Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,97.7,97.85,97.25,98.3,97.7,97.85,97.25,98.3,3.2,3.13,1745971200,0.5412,3.22,1.177,15.926828,15.747588,270167,270167,354002,314047,314047,98.05,98.2,0,0,30804195328,84.65,121.6,7.3360786,97.933,103.2735,3.2,0.03275333,SEK,False,60921782272,0.42605,267492233,307427008,0.12987,0.57679003,314488992,74.86,1.3084424,1735603200,1767139200,1743379200,0.239,1788999936,6.15,6.22,2:1,1653264000,14.509,20.752,-0.12343472,0.10611236,3.2,1745971200,EQUITY,97.95,120.0,100.0,110.83333,110.0,2.0,buy,6,129000000,0.42,2935749888,29600999424,0.041,0.041,4199000064,125.849,13.659,0.03073,0.07729,3028999936,1383874944,1776000000,0.239,0.011,0.72136,0.69915,0.68156,SEK,WIHL.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,Wihlborgs Fastigheter AB (publ),False,0.25,97.25 - 98.3,Stockholm,354002,13.299995,0.15711749,84.65 - 121.6,-23.650002,-0.19449015,-12.3434725,1751866200,1751866200,1751866200,1751871600,1751871600,False,6.15,6.22,6.0586,16.1671,0.016998291,0.00017357062,-5.3235016,-0.051547606,15,0,[],1752766186,STO,finmb_22970679,Europe/Stockholm,CEST,7200000,se_market,False,0.25588536,97.95,Wihlborgs Fastigheter AB,2.0 - Buy,False,1023692400000,
