address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Tynäsgatan 10,Karlstad,65216,Sweden,46 5 44 00 25 10,https://www.combinedx.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"CombinedX AB (publ) provides technology solutions to companies and organizations. It also offers services in the areas of digital business development and transformation, service design and customer experience, business systems and processes, data analysis and decision support, automation and robotization, application development and lifecycle management, the digital workplace and identity management, managed infrastructure services and security, internet of things, customer relationship management, and change- and process management. CombinedX AB (publ) was incorporated in 2013 and is based in Karlstad, Sweden.",528,"[{'maxAge': 1, 'name': 'Mr. Joergen  Qwist', 'age': 52, 'title': 'President & CEO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 3400000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Hedstrom', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bjorn  Magnusson', 'age': 52, 'title': 'Head of Administration & Information Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rikard  Bostrom', 'age': 54, 'title': 'Head of X-Sales', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mattias  Dyberg', 'age': 52, 'title': 'Chief Executive Officer of Elvenite', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christofer  Jarlesjo', 'age': 50, 'title': 'Chief Executive Officer of Two', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Aronsson', 'age': 46, 'title': 'Chief Executive Officer of Ninetech', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Boel  Sjostrand', 'age': 46, 'title': 'Deputy CEO', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Erik Nøkleby Holth', 'title': 'Chief Executive Officer of Align Consulting Norway', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Per  Aronsson', 'title': 'Chief Executive Officer of Align Consulting Sweden', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,38.5,38.5,36.8,38.5,38.5,38.5,36.8,38.5,1.4,3.22,1746748800,0.72730005,0.258,13.563636,10.163487,16017,16017,12185,14208,14208,37.3,37.7,811163072,29.9,49.7,0.857829,41.846,36.49,0.0,0.0,SEK,False,783189632,0.05341,6957530,19291700,0.58172,0.16219,21747000,23.3,1.6008583,1735603200,1767139200,1743379200,-0.006,50500000,2.75,3.67,0.828,9.61,-0.090909064,0.10611236,1.4,1746662400,EQUITY,37.3,60.0,60.0,60.0,60.0,none,1,124700000,6.823,81500000,112900000,1.371,1.455,945600000,25.688,51.956,0.05173,0.11868,182200000,116087504,108500000,-0.051,0.066,0.19268,0.08619001,0.09599,SEK,CX.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CombinedX AB,CombinedX AB (publ),CLOSED,-3.116885,37.3,[],1752852250,STO,finmb_281213749,Europe/Stockholm,CEST,7200000,se_market,False,False,1648450800000,-1.2000008,36.8 - 38.5,Stockholm,12185,7.3999996,0.24749163,29.9 - 49.7,-12.400002,-0.24949701,-9.090906,2.75,3.67,-4.5460014,-0.10863646,0.80999756,0.022197794,15,0,False,
