address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,trailingPegRatio
Kyrkogatan 7,Varberg,432 41,Sweden,46 34 08 48 11,https://vertiseit.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Vertiseit AB (publ), a retail tech company, operates digital in-store platform in Europe. It operates through SaaS, Consulting, and Systems segments. The company provides Grassfish and Dise in-store experience management Software as a Service (SaaS) platforms. The company was incorporated in 2008 and is headquartered in Varberg, Sweden.",270,"[{'maxAge': 1, 'name': 'Mr. Johan  Lind', 'age': 41, 'title': 'Co-Founder, President & CEO', 'yearBorn': 1983, 'fiscalYear': 2024, 'totalPay': 1615000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Lagerqvist', 'age': 44, 'title': 'Deputy CEO, CFO & IR Manager', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 1621000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oskar  Edespong', 'age': 41, 'title': 'Co-Founder & CTO', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monika  Lindquist', 'age': 39, 'title': 'Chief Marketing Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Malmberg', 'age': 35, 'title': 'Human Resource Manager', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Emil  Kihlberg', 'age': 32, 'title': 'Head of Business Development', 'yearBorn': 1992, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roland  Grassberger', 'age': 61, 'title': 'Chief Strategy Officer', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Spjut', 'age': 38, 'title': 'Head of IXM Grid', 'yearBorn': 1986, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sebastian  Kryh', 'age': 43, 'title': 'Chief Executive Officer of Dise', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pontus  Meijer', 'age': 50, 'title': 'Chief Executive Officer of Visual Art', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,67.0,67.4,66.2,69.8,67.0,67.4,66.2,69.8,0.0,0.652,162.32559,33.8835,6290,6290,6715,5605,5605,69.2,69.8,1934472192,38.8,70.0,3.5695386,59.852,58.226,0.0,0.0,SEK,False,2008675072,0.06814,7407242,27714500,0.48046002,0.2894,30144000,22.637,3.0834477,1735603200,1767139200,1743379200,-0.431,36927000,0.43,2.06,3.706,28.276,0.44628096,0.10611236,EQUITY,69.8,66.0,59.0,62.5,62.5,0.0,strong_buy,2,90131000,3.034,71038000,269124000,0.908,1.002,541939008,38.786,21.596,0.04033,0.075279996,164966000,65002124,62653000,-0.605,0.84,0.3044,0.13108,0.042880002,SEK,VERT-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,[],1752852592,STO,finmb_573744655,Europe/Stockholm,CEST,7200000,se_market,False,Vertiseit AB ser. B,Vertiseit AB (publ),False,1559026800000,2.800003,66.2 - 69.8,Stockholm,6715,31.000004,0.7989692,38.8 - 70.0,-0.19999695,-0.0028570993,44.628098,0.43,2.06,1.73,40.34682,9.948002,0.16621001,11.574001,0.1987772,15,0,0.0 - Strong Buy,4.179109,69.8,False,
