address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Ulls Väg 29A,Uppsala,756 51,Sweden,45 71 74 17 41,https://gomspace.com,Aerospace & Defense,aerospace-defense,Aerospace & Defense,Industrials,industrials,Industrials,"GomSpace Group AB (publ), through its subsidiaries, engages in the manufacturing of nanosatellites and components, and turnkey solutions for satellites. It offers mission payloads, power and communication systems, command and data handling, attitude and orbit control system products, as well as products from ground systems. The company also provides inter-satellite links, global tracking, internet of things, communications, defense and security, remote sensing, and science mission solutions. It operates in Denmark, Sweden, Europe, the United States, and Asia. The company was formerly known as GS Sweden AB and changed its name to GomSpace Group AB (publ) in June 2017. GomSpace Group AB (publ) was founded in 2007 and is based in Uppsala, Sweden.",176,"[{'maxAge': 1, 'name': 'Mr. Carsten  Drachmann', 'age': 58, 'title': 'Chief Executive Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 5062000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Troels  Dalsgaard', 'age': 38, 'title': 'Deputy CEO & CFO', 'yearBorn': 1986, 'fiscalYear': 2024, 'totalPay': 4119000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Soren Lind Therkildsen', 'age': 42, 'title': 'Chief Information & Transformation Officer', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anne  Breuner', 'age': 33, 'title': 'Head of Corporate Affairs', 'yearBorn': 1991, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jakob  Hove', 'title': 'Head of People & Culture', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lars K. Alminde', 'age': 45, 'title': 'Vice President of Strategy and Business Development', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Pfister', 'age': 48, 'title': 'Chief Commercial Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Edgar  Milic', 'title': 'MD for GomSpace Luxembourg & Strategic Business Growth Director', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Kalstrup', 'age': 61, 'title': 'Vice President of Product Business Uni', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oliver  Schiewe', 'age': 57, 'title': 'Vice President of Program Business Unit', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,17.06,17.22,16.66,18.04,17.06,17.22,16.66,18.04,0.0,1.55,-42.585365,1152492,1152492,1154541,2122215,2122215,17.26,17.4,0,0,2714907392,3.6,22.25,10.561952,13.5982,7.32645,0.0,0.0,SEK,False,2506169856,-0.33723,81562792,140668992,0.13496,0.00487,155492992,0.162,107.77777,1735603200,1767139200,1735603200,-86684000,-0.62,-0.41,9.75,-59.525,1.6336284,0.10611236,EQUITY,17.46,5.970794,5.970794,5.970794,5.970794,none,1,82698000,0.588,-42103000,101837000,0.714,0.903,257046000,447.812,1.827,-0.12794,-1.30818,75276000,48847500,87848000,0.69,0.29285,-0.16379999,-0.24299999,SEK,GOMX.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,GomSpace Group AB,GomSpace Group AB (publ),False,1466060400000,0.39999962,16.66 - 18.04,Stockholm,1154541,13.859999,3.8499997,3.6 - 22.25,-4.790001,-0.21528094,163.36284,1756292340,1756292340,1756292340,1739534400,1739534400,False,-0.62,-0.41,-0.028,-623.57135,3.8617992,0.28399342,10.133549,1.3831458,15,0,False,[],1752852587,STO,finmb_46753113,Europe/Stockholm,CEST,7200000,se_market,False,2.3446639,17.46,
