address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,corporateActions,regularMarketTime,marketState,shortName,longName,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,trailingPegRatio
Sveavägen167,PO BOX 6197,Stockholm,SE 102 33,Sweden,46 8 51 73 50 00,https://www.scandichotelsgroup.com,Lodging,lodging,Lodging,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Scandic Hotels Group AB (publ), together with its subsidiaries, engages in the operation and franchising of hotels in Sweden, Norway, Finland, Denmark, Germany, and Poland. It operates hotels under the Scandic, Scandic Go, Hilton, Holiday Inn, Indigo, and Crowne Plaza brands. The company was founded in 1963 and is headquartered in Stockholm, Sweden.",8910,"[{'maxAge': 1, 'name': 'Mr. Jens  Mathiesen', 'age': 55, 'title': 'President & CEO', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 29615090, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Par  Christiansen', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Rasmus  Blomqvist', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malin  Selander', 'title': 'Communications Director', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Wetterlundh', 'age': 58, 'title': 'Chief Human Resources Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Jangbratt', 'age': 57, 'title': 'Chief Operating Officer of Sweden & Denmark', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Soren  Faerber', 'age': 54, 'title': 'Chief Strategy Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Asle  Prestegard', 'age': 56, 'title': 'Chief Operating Officer of Norway', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Thérèse  Cedercreutz', 'age': 55, 'title': 'Chief Commercial Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 385000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura  Tarkka CEFA, M.Sc.(Eng.)', 'age': 54, 'title': 'Chief Operating Officer of Finland, Germany & Poland', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,5,7,1,5,1748736000,1735603200,[],86400,2,86.0,85.05,83.7,85.95,86.0,85.05,83.7,85.95,2.6,3.16,1762473600,0.0,1.446,23.72905,14.955986,406488,406488,377749,690955,690955,84.55,84.7,0,0,18275039232,56.1,91.7,0.827449,79.031,74.63525,2.6,0.030232556,SEK,False,62087733248,0.03437,175776214,215127008,0.30859,0.3818,216306000,12.295,6.9093122,1735603200,1767139200,1743379200,759000000,3.58,5.68,2.811,16.614,0.31399846,0.12969577,1.3,1762473600,EQUITY,84.95,115.0,55.0,82.78571,81.0,2.42857,buy,7,135000000,0.628,3736999936,44402999296,0.021,0.233,22086000640,1616.418,105.204,0.0336,0.33311,11281000448,2692124928,6457999872,0.029,0.51078,0.1692,0.04245,SEK,SHOT.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_318412528,Europe/Stockholm,CEST,7200000,se_market,False,-1.2209338,84.95,False,1449043200000,-1.050003,83.7 - 85.95,Stockholm,377749,28.849998,0.51426023,56.1 - 91.7,-6.75,-0.0736096,31.399845,1752593400,1752593400,1752593400,1752562800,1752562800,False,3.58,5.68,[],1752679791,PREPRE,Scandic Hotels Group AB,Scandic Hotels Group AB (publ),5.95547,14.264196,5.9189987,0.074894644,10.314751,0.13820215,15,0,2.4 - Buy,False,
