address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,longName,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Nybrogatan 59,Stockholm,114 40,Sweden,46 1 05 10 55 10,https://www.k2a.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"K2A Knaust & Andersson Fastigheter AB (publ) operates as a real estate company in Sweden. It owns, develops, and manages rental apartments, student housing, and community service properties in Stockholm, Mälardalen, and university and college locations. The company was incorporated in 2013 and is headquartered in Stockholm, Sweden.",38,"[{'maxAge': 1, 'name': 'Mr. Johan  Knaust', 'age': 53, 'title': 'CEO & Executive Director', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 4108000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Nordlund', 'age': 37, 'title': 'Vice President of Administration & Sustainability', 'yearBorn': 1987, 'fiscalYear': 2024, 'totalPay': 2313000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Lindberg', 'age': 44, 'title': 'Deputy Chief Executive Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 2805000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ola  Persson', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Pontus  Ekerljung', 'age': 42, 'title': 'Communications & Sustainability Manager', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emma  Nyborg', 'age': 35, 'title': 'Manager of Marketing', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Sundman', 'age': 38, 'title': 'Finance Manager', 'yearBorn': 1986, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Karl  Vahlund', 'age': 40, 'title': 'Transaction Manager', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Lemaitre', 'age': 56, 'title': 'Business Development Manager', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,7.0,6.98,6.57,6.98,7.0,6.98,6.57,6.98,1682640000,0.0,2.179,26.038462,23054,23054,24341,21260,21260,6.67,6.77,556395136,5.76,15.35,1.2891454,6.6238,8.16545,0.0,0.0,SEK,False,4987410944,-0.37765998,29680200,68454496,0.60570997,0.2991,85993600,19.422,0.34857377,1735603200,1767139200,1743379200,-207100000,-2.42,0.26,5:1,1634774400,11.556,21.008,-0.19976908,0.10611236,0.15,1682640000,EQUITY,6.77,none,45400000,0.529,237400000,4466100224,0.074,0.088,431600000,210.894,5.026,0.017,-0.07338,317300000,-39862500,32300000,-0.001,0.73517,0.55005,0.68893,SEK,K2A-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,K2A Knaust & Andersson Fastighe,0.14620018,0.02207195,-1.3954501,-0.1708969,15,0,-0.23000002,6.57 - 6.98,Stockholm,24341,1.0099998,0.17534718,5.76 - 15.35,-8.58,-0.55895764,-19.976908,1752836340,1752836340,1752836340,False,-2.42,0.26,-0.10157,-66.653534,False,False,1561014000000,K2A Knaust & Andersson Fastigheter AB (publ),PREPRE,-3.2857146,6.77,[],1752766175,STO,finmb_286468015,Europe/Stockholm,CEST,7200000,se_market,False,
