address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,corporateActions,regularMarketTime,trailingPegRatio
Ingmar Bergmans gata 4,Stockholm,114 34,Sweden,https://logistea.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Logistea AB (publ) engages in the real estate business in Sweden, Norway, Denmark, the Netherlands, Germany, Finland, Belgium, and Poland. It acquires, develops, rents, manages, and sells warehousing, logistics, and light industrial properties. The company was formerly known as Odd Molly International AB (publ) and changed its name to Logistea AB (publ) in October 2021. The company was incorporated in 2002 and is based in Stockholm, Sweden.",25,"[{'maxAge': 1, 'name': 'Mr. Niklas  Zuckerman', 'age': 48, 'title': 'Chief Executive Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 4364000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders  Nordvall', 'age': 52, 'title': 'Deputy CEO, Head of Transactions & CIO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 4031000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip  Lofgren', 'age': 34, 'title': 'Chief Financial Officer', 'yearBorn': 1990, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ove Rod Henriksen', 'age': 39, 'title': 'Chief Accounting Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Michela  Westin', 'age': 35, 'title': 'General Counsel', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kent-Jonas  Lundqvist', 'age': 52, 'title': 'Global Sales Director', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tobias  Lovstedt', 'age': 35, 'title': 'Head of Finance', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frank Robert Hanshus', 'age': 44, 'title': 'Head of Property Management', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Linge', 'age': 31, 'title': 'IR & CFO Norway', 'yearBorn': 1993, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Kennerhed', 'age': 53, 'title': 'Head of Property Management', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,16.38,16.32,16.3,16.7,16.38,16.32,16.3,16.7,0.1,0.65,1762905600,0.0,2.264,15.259258,15.259258,402727,402727,862571,997351,997351,16.48,16.54,7981725184,11.4,18.74,9.468239,14.8768,15.1849,0.1,0.0061050067,SEK,False,13930678272,0.40569,218961936,484328000,0.48047,0.20372,496921984,14.827,1.1114858,1735603200,1767139200,1743379200,0.077,343000000,1.08,1.08,1:10,1637625600,16.525,21.043,-0.0035971403,0.10611236,0.05,1762905600,EQUITY,16.48,none,586000000,1.235,662000000,7160999936,0.416,0.416,843000000,104.479,2.07,0.03771,0.06892,732000000,280437504,388000000,-0.515,1.234,0.86833,0.78529,0.79434997,SEK,LOGI-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,0.10000038,16.3 - 16.7,Stockholm,862571,5.08,0.44561404,11.4 - 18.74,-2.2600002,-0.12059767,-0.35971403,1752211800,1752211800,1752211800,1752217200,1752217200,False,1.08,1.08,1.6032,0.10776511,1.2950993,0.08528862,15,0,False,False,1637568000000,STO,finmb_34360819,Europe/Stockholm,CEST,7200000,se_market,False,0.61050296,16.48,PREPRE,Logistea AB ser. B,Logistea AB (publ),[],1752766190,
