address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,cryptoTradeable,shortName,longName,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,trailingPegRatio
Nybrogatan 6,5th floor,Stockholm,114 34,Sweden,46 84 11 115,46 84 11 11 65,https://www.g5.com,Electronic Gaming & Multimedia,electronic-gaming-multimedia,Electronic Gaming & Multimedia,Communication Services,communication-services,Communication Services,"G5 Entertainment AB (publ) develops and publishes free-to-play games for smartphones, tablets, and personal computers in Sweden. The company's primary portfolio of games includes Hidden City, Sherlock, Jewels of Rome, Jewels of the Wild West, Jewels of Egypt, The Secret Society, Mahjong Journey, Sheriff of Mahjong, Pyramid of Mahjong, and Emperor of Mahjong. It distributes games through Apple App Store, Google Play, Amazon Appstore, Microsoft Windows Store, Mac App Store, and the G5 store, as well as other proprietary store. The company was founded in 2001 and is headquartered in Stockholm, Sweden.",845,"[{'maxAge': 1, 'name': 'Mr. Vladislav  Suglobov', 'age': 47, 'title': 'Co-Founder, CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 6122000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander  Tabunov', 'age': 50, 'title': 'Co-Founder & COO', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stefan  Wikstrand', 'age': 44, 'title': 'CFO & Deputy CEO', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aleksandr  Bezobrazov', 'age': 39, 'title': 'Chief Marketing Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Olga  Abashova', 'age': 37, 'title': 'Chief People Officer', 'yearBorn': 1987, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dmitrii  Galkin', 'title': 'Group Financial Controller', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,6,6,7,6,1748736000,1735603200,[],86400,2,110.6,111.2,109.0,112.4,110.6,111.2,109.0,112.4,8.0,7.34,1750204800,0.6672,3.81,1.162,9.274395,8.360902,19451,19451,35536,21377,21377,111.2,111.8,0,0,886397440,86.5,146.4,0.80773014,112.894,114.099,8.0,0.07233273,SEK,False,556846016,0.08515,5162392,7971200,0.32345,0.19795,8001170,69.155,1.607982,1735603200,1767139200,1743379200,-0.681,93439000,11.99,13.3,0.507,7.708,-0.056994796,0.10611236,8.0,1750204800,EQUITY,111.2,265.0,135.0,200.0,200.0,none,2,295022016,37.828,72241000,1777000,3.901,3.901,1097393024,0.329,140.736,0.08253,0.17091,755201984,82708000,230618000,-0.679,-0.125,0.68818,0.06583,0.04113,SEK,G5EN.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752766195,STO,finmb_29328836,Europe/Stockholm,CEST,7200000,se_market,False,0.5424941,111.2,PREPRE,False,G5 Entertainment AB,G5 Entertainment AB (publ),Stockholm,35536,24.699997,0.2855491,86.5 - 146.4,-35.199997,-0.24043715,-5.6994796,1754580600,1754580600,1754580600,1754546400,1754546400,False,11.99,13.3,10.1,11.0099,-1.6940002,-0.015005229,-2.899002,-0.025407778,15,0,False,1227168000000,0.5999985,109.0 - 112.4,
