address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,marketState,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Stationsgatan 37,Halmstad,302 50,Sweden,46 35 17 29 00,https://www.hms-networks.com,Communication Equipment,communication-equipment,Communication Equipment,Technology,technology,Technology,"HMS Networks AB (publ) engages in the provision of products that enable industrial equipment to communicate and share information worldwide. The company offers network gateways, embedded network interfaces, remote gateways, network diagnostics products, network security products, PC interfaces, wireless and infrastructure products, HVAC gateways, software, and tools and accessories under the Anybus, Ewon, Intesis, Ixxat, Owasys, Red Lion, and PEAK-System brand names. It also provides building control, CAN connectivity, functional safety, industrial network security, industrial remote access, machine data monitoring, network connectivity, network diagnostics, wireless/cellular infrastructure, and industrial communication solutions. The company serves automotive, building and factory automation, food and beverage, medical, packaging, power generation, process automation, transport and infrastructure, warehouse and distribution, and water/wastewater industries. Its products are used for battery energy storage, EV charging, factory to building, HVAC control, lighting control, mobile robots, PLCs, robot controllers, and smart metering applications. The company was founded in 1988 and is headquartered in Halmstad, Sweden.",1100,"[{'maxAge': 1, 'name': 'Mr. Staffan  Dahlstrom', 'age': 57, 'title': 'Co-Founder, CEO & President', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 7253000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joakim  Nideborn', 'age': 41, 'title': 'CFO & Deputy CEO', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard  Skog', 'age': 55, 'title': 'Chief Operating Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mira Jhaveri Winther', 'age': 50, 'title': 'Chief Human Resource Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander  Hess', 'age': 43, 'title': 'Senior Vice President Industrial Data Solutions', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Bartek Stelmasiak Candell', 'age': 44, 'title': 'Senior Vice President Industrial Network Technology', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,7,1,4,4,1748736000,1735603200,[],86400,2,406.0,410.8,409.4,429.2,406.0,410.8,409.4,429.2,4.4,1.07,1713916800,0.6929,1.02,1.239,55.549526,34.724342,50476,50476,39072,41513,41513,412.8,414.4,0,0,21529157632,332.0,552.0,6.4590483,427.368,430.2415,0.0,0.0,SEK,False,23564455936,0.09531,24872943,50184500,0.12133,0.70255995,52587100,66.216,6.1827955,1735603200,1767139200,1743379200,0.075,317680992,7.37,11.79,4:1,1496275200,7.07,30.45,0.063376665,0.12969577,4.4,1713916800,EQUITY,409.4,600.0,440.0,530.0,550.0,2.25,buy,3,100000000,1.993,773878016,2865999872,0.896,1.868,3333178112,84.568,67.135,0.07531,0.11663,2091936000,60239248,721020992,0.004,0.445,0.62761,0.23216999,0.19663,SEK,HMS.ST,en-US,US,Equity,Delayed Quote,True,HIGH,HMS Networks AB,HMS Networks AB (publ),-17.968018,-0.042043433,-20.841492,-0.04844138,15,0,2.3 - Buy,False,False,1192777200000,3.399994,409.4 - 429.2,Stockholm,PREPRE,39072,77.399994,0.23313251,332.0 - 552.0,-142.6,-0.25833336,6.3376665,1752247800,1752247800,1752247800,1752217200,1752217200,False,7.37,11.79,11.98152,34.16929,[],1752679778,STO,finmb_38012129,Europe/Stockholm,CEST,7200000,se_market,False,0.83743685,409.4,
