address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,marketState,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,trailingPegRatio
Herrjärva Torg 4,Solna,170 80,Sweden,46 8 58 55 10 00,46 8 85 77 75,https://www.ncc.se,Engineering & Construction,engineering-construction,Engineering & Construction,Industrials,industrials,Industrials,"NCC AB (publ) operates as a construction company in Sweden, Norway, Denmark, and Finland. The company operates through five segments: NCC Infrastructure, NCC Building Sweden, NCC Building Nordic, NCC Industry, and NCC Property Development. It builds residential buildings and offices, as well as constructs schools, hospitals, stores, and warehouses. The company also designs, constructs, produces, and maintains infrastructure projects, such as tunnels, roads, and railways. In addition, it produces stone materials, asphalt, and paving products. Further, the company develops and sells commercial properties in metropolitan regions. NCC AB (publ) was incorporated in 1935 and is headquartered in Solna, Sweden.",11800,"[{'maxAge': 1, 'name': 'Mr. Tomas  Carlsson', 'age': 59, 'title': 'President & CEO', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 25241000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susanne  Lithander', 'age': 63, 'title': 'CFO and Head of Finance & IT', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann-Marie  Hedbeck', 'age': 52, 'title': 'General Counsel & Secretary of the Board', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Koch', 'age': 47, 'title': 'Head of Communications', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marie  Reifeldt', 'age': 61, 'title': 'Head of Human Resource', 'yearBorn': 1963, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Greeg  Nordqvist', 'age': 69, 'title': 'Senior Vice President of Strategy, Merger & Acquisitions', 'yearBorn': 1955, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Trane', 'age': 56, 'title': 'Head of Corporate Media Relations', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kenneth  Nilsson', 'age': 63, 'title': 'Head of Business Area Infrastructure', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Harald  Stjernström', 'age': 62, 'title': 'Project Manager of Building Dept. & Employee Representative Director', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joachim  Holmberg', 'age': 53, 'title': 'Head of Business Area Property Development', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,187.0,195.5,184.5,195.5,187.0,195.5,184.5,195.5,9.0,5.1,1762387200,0.5115,4.11,1.099,11.842105,2230,2230,2662,2560,2560,184.5,185.5,0,0,17391044608,149.5,219.0,0.28451607,184.28,176.85,9.0,0.04812834,SEK,False,19346243584,0.025,92495686,6797610,0.63278,0.09482,98254400,76.734,2.40441,1735603200,1767139200,1743379200,1528000000,15.58,0.317,7.401,0.118749976,0.10611236,4.5,1762387200,EQUITY,184.5,none,2887000064,29.51,2614000128,4966000128,0.84,1.466,61125001216,62.324,625.48,0.04003,0.19882,5219999744,2951624960,4088000000,-0.042,0.0854,0.04276,-0.01535,SEK,NCC-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,NCC AB ser. A,NCC AB (publ),CLOSED,1752556200,1752556200,1752556200,1745910000,1745910000,False,15.58,0.22000122,0.0011938422,7.649994,0.04325696,15,0,False,[],1752852580,STO,finmb_874893,Europe/Stockholm,CEST,7200000,se_market,False,-1.3368983,184.5,False,946886400000,-2.5,184.5 - 195.5,Stockholm,2662,35.0,0.23411371,149.5 - 219.0,-34.5,-0.15753424,11.874998,
