address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Ideongatan 3B,Lund,223 62,Sweden,https://www.enersize.com,Software - Application,software-application,Software - Application,Technology,technology,Technology,"Enersize Oyj develops and delivers software, tools, and services to enable energy optimization of industrial compressed air systems worldwide. The company offers Q+XRAY, a compressed air system analysis software; Q+LEAQS, a leakage detection and repair management software; Q+MONI, a continuous monitoring software; Q+ZONE, a zone-based monitoring software; Q+ENTERPRISE, an enterprise-wide visualization and real-time optimization software; and Q+FOUNDATION, an energy optimization of industrial compressed air software-as-a-service platform. Enersize Oyj was incorporated in 2010 and is based in Lund, Sweden.",3,"[{'maxAge': 1, 'name': 'Mr. Bo  Kuraa', 'age': 60, 'title': 'Technical Director', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 102666, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Arrigucci', 'age': 52, 'title': 'Chief Executive Officer', 'yearBorn': 1972, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jan  Selmerhagen', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Yawei Rex Zhu', 'title': 'Head Project Manager of Chinese Business', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",1703980800,[],86400,4,0.0026,0.0025,0.0023,0.0026,0.0026,0.0025,0.0023,0.0026,0.0,0.752,0.24000001,121142944,121142944,82281969,279762066,279762066,0.0023,0.0024,0,0,20659464,0.001757,0.01,74.08703,0.0022234,0.00450935,0.0,0.0,SEK,False,10034783,0.0,3737727844,7993240064,0.089540005,0.07366,8608109568,0.0,1735603200,1767139200,1743379200,-1384559,0.01,35.986,-9.123,-0.43478262,0.12153554,EQUITY,0.0024,none,9653,0.0,-1099947,0,0.291,0.326,278854,0.0,-1.0915899,-8.82942,46531,-622813,-1068734,-0.337,0.16687,0.0,-3.2281601,EUR,ENERS.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752074329,PREPRE,False,1497510000000,Enersize Oyj,Enersize Oyj,STO,finmb_132688589,Europe/Stockholm,CEST,7200000,se_market,False,-7.6923037,0.0024,-0.0001999999,0.0023 - 0.0026,Stockholm,82281969,0.0006430001,0.36596477,0.001757 - 0.01,-0.0075999997,-0.76,-43.478264,0.01,0.00017660018,0.07942799,-0.0021093497,-0.46777248,15,0,False,
