address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,shortName,longName,regularMarketChangePercent,regularMarketPrice,marketState,prevName,nameChangeDate,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,trailingPegRatio
Kungsträdgårdsgatan 8,Stockholm,106 40,Sweden,46 7 71 62 10 00,https://sebgroup.com,Banks - Regional,banks-regional,Banks - Regional,Financial Services,financial-services,Financial Services,"Skandinaviska Enskilda Banken AB (publ) provides corporate, retail, investment, and private banking services. The company operates through Large Corporates and Financial Institutions, Corporate and Private Customers, Private Wealth Management and Family Office, Baltic, Life, and Asset Management segments. It offers cash management products comprising integration services, liquidity management, file integration network, and payment solutions; markets and trading services, such as equities, fixed income, commodities trading, brokerage, and foreign exchange; financing and investment banking services; shipping and real estate finance services; venture capital for entrepreneurs and innovators; and asset management and private equity services. The company also provides investor services; pensions and life insurance products; private wealth management services; treasury services; and receivables and supply chain, trade, and export financing services, as well as invests in funds. It serves large corporates, financial institutions, private individuals, and small and medium-sized companies. The company operates in Sweden, Norway, Denmark, Finland, Estonia, Latvia, Lithuania, Germany, the United Kingdom, and internationally. Skandinaviska Enskilda Banken AB (publ) was founded in 1856 and is based in Stockholm, Sweden.",19000,"[{'maxAge': 1, 'name': 'Mr. Johan  Torgeby', 'age': 50, 'title': 'President, CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 19865000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mats Emil Torstendahl', 'age': 63, 'title': 'Deputy President & CEO', 'yearBorn': 1961, 'fiscalYear': 2024, 'totalPay': 11365000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christoffer  Malmer', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ainar  Leppänen', 'age': 52, 'title': 'Head of Retail & Banking Technology and Member of Management Board', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas Arthur Ahlstrom', 'age': 46, 'title': 'COO, Deputy President & CEO and Group FCP Senior Manager', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Abrahamson', 'age': 66, 'title': 'Head of Corporate Finance Unit', 'yearBorn': 1958, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Svante  Hedin', 'title': 'Chief Information Officer & Deputy Head of Fixed Income, Currency and Commodity Markets', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pawel  Wyszynski', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hans  Ragnhäll', 'title': 'Secretary & Group General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Cecilia Wolrath Ekenback', 'age': 43, 'title': 'Head of Group Compliance', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,168.2,171.2,165.2,172.0,168.2,171.2,165.2,172.0,8.5,5.05,1743552000,0.5117,5.95,0.496,10.235148,47958,47958,24665,20525,20525,165.4,166.2,0,0,328409939968,127.6,183.6,4.1283984,166.804,161.993,0.0,0.0,SEK,False,529759076352,0.42975,1516001941,24152500,0.00043000001,0.52677,2040989952,114.405,1.4457409,1735603200,1767139200,1743379200,-0.177,34186000384,16.16,6.66,0.0,0.12969577,8.5,1743552000,EQUITY,165.4,none,934420021248,466.371,1127173980160,79548997632,39.086,0.00832,0.15387,79548997632,-155604992000,-0.158,-0.07,0.0,0.0,0.51952,SEK,SEB-C.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752679773,Skandinaviska Enskilda Banken s,Skandinaviska Enskilda Banken AB (publ),-1.6646868,165.4,PREPRE,Skandinaviska Enskilda Banken AB (publ.),2025-07-16,False,False,946886400000,STO,finmb_671797,Europe/Stockholm,CEST,7200000,se_market,False,-2.800003,165.2 - 172.0,Stockholm,24665,37.799995,0.2962382,127.6 - 183.6,-18.200012,-0.099128604,0.0,1752640200,1752640200,1752640200,1745906400,1745906400,False,16.16,-1.404007,-0.008417106,3.4069977,0.02103176,15,0,
