address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,marketState,cryptoTradeable,shortName,longName,trailingPegRatio
S:t Goransgatan 143,Stadshagen,Stockholm,105 45,Sweden,46 87 38 60 00,https://www.electroluxgroup.com,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,"Furnishings, Fixtures & Appliances",Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"AB Electrolux (publ), together with its subsidiaries, develops, manufactures, and sells household appliances. The company offers a range of appliances, such as refrigerators, freezers, cookers, dryers, washing machines, dishwashers, room air-conditioners, microwave ovens, floor-care products, vacuum cleaners, water heaters, heat pumps, and other small domestic appliances, as well as consumables and accessories. It also provides hobs, ovens, hoods, and tumble dryers. In addition, the company offers product installation, repair, and maintenance services. It provides its products under the Electrolux, AEG, and Frigidaire brand names through retailers, buying groups, independent stores, and direct to consumers. It operates in the United States, Brazil, Germany, Australia, Canada, Switzerland, the United Kingdom, Italy, France, Sweden, and internationally. AB Electrolux (publ) was founded in 1901 and is headquartered in Stockholm, Sweden.",41000,"[{'maxAge': 1, 'name': 'Mr. Yannick  Fierling', 'age': 53, 'title': 'President, CEO & Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Therese  Friberg', 'age': 49, 'title': 'CFO and Head of Finance, Legal & IT', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Elena  Breda', 'age': 51, 'title': 'Chief Technology & Sustainability Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. P. Iversen', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ann-Sofi  Jönsson', 'title': 'Head of Investor Relations & Sustainability Reporting', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nikos  Bartzoulianos', 'title': 'CMO & Head of Sustainability - BA EA', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Ohlsson-Leijon', 'age': 56, 'title': 'Grp EVP, Hd of Busi. Area Eurp., APAC MEA, Grp Conmr Dir. Interaction Deve. & Product Line Wellbeing', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian  Banes', 'age': 56, 'title': 'Head of Product Line Care', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Arler', 'age': 55, 'title': 'Head of Product Line Taste', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ricardo  Cons', 'age': 57, 'title': 'CEO & Head of Business Area North America', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,84.0,84.0,81.5,84.0,84.0,84.0,81.5,84.0,1714089600,0.0,4.02,0.869,44,44,383,167,167,81.0,82.0,0,0,19615991808,72.01,121.0,0.14250733,78.1594,96.5445,0.0,0.0,SEK,False,52704698368,-0.00089,219548337,8191800,0.0,0.029140001,239308992,30.751,2.6503203,1735603200,1767139200,1743379200,-122000000,-0.46,0.383,8.765,-0.184466,0.12677538,4.6,1664409600,EQUITY,81.5,none,12536000512,46.344,6013000192,43055001600,0.523,0.945,137648996352,517.301,509.764,0.01123,-0.01264,21518000128,225624992,3414000128,0.048,0.15633,0.04368,0.013839999,SEK,ELUX-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-2.9761906,81.5,STO,finmb_526391,Europe/Stockholm,CEST,7200000,se_market,False,False,946886400000,-2.5,81.5 - 84.0,Stockholm,383,9.489998,0.13178723,72.01 - 121.0,-39.5,-0.3264463,-18.4466,1752818400,1752818400,1752818400,1745910000,1745910000,False,-0.46,3.340599,0.042740848,-15.044502,-0.15582971,15,0,[],1751642981,CLOSED,False,"Electrolux, AB ser. A",AB Electrolux (publ),
