address1,city,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChangePercent,regularMarketPrice,marketState,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,regularMarketChange,regularMarketDayRange,cryptoTradeable,corporateActions,regularMarketTime,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,trailingPegRatio
Gamla Almedalsvägen 1 22,Gothenburg,Sweden,https://northbazegroup.com,Consumer Electronics,consumer-electronics,Consumer Electronics,Technology,technology,Technology,"Northbaze Group AB (publ) designs, develops, produces, and markets audio and sound equipment in Nordic, Europe, Asia, the Middle East, and internationally. The company provides headphones, speakers, and equipment for portable media players and smart mobile accessories. It also offers screen protectors and mobile cases for devices, such as mobile phones, tablets, and smartwatches; leather products; and gaming accessories, as well as OEM/ODM and packaging solutions, and private label products. The company offers its products under various brand names, including Adiantes, Copter, SkalHuset, Gaminghuset, Nordic Covers, Jays Headphones, Kavaj, and Krusell. It sells its products directly to retailers, and through distributors and e-commerce channels. The company was formerly known as Jays Group AB (publ). Northbaze Group AB (publ) was founded in 2005 and is headquartered in Gothenburg, Sweden.",278,"[{'maxAge': 1, 'name': 'Mr. Henrik  Andersson', 'age': 47, 'title': 'CEO & President', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 1484000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Hannah  Lundberg', 'title': 'Head of Accounting', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Peter  Malm', 'age': 59, 'title': 'COO & vVD of Copter AB', 'yearBorn': 1965, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mauro  Beck', 'age': 60, 'title': 'Chief Executive Officer of Adiantes Co. Ltd.', 'yearBorn': 1964, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",1703980800,[],86400,4,0.177,0.147,0.147,0.178,0.177,0.147,0.147,0.178,0.0,0.553,6174,6174,27225,59781,59781,0.149,0.178,48326112,0.112,0.4,0.1973469,0.20286,0.204195,0.0,0.0,SEK,False,64111268,-0.080860004,188591545,271495008,0.75722003,0.0,271495008,0.28,0.6357143,1735603200,1767139200,1743379200,-15556000,-0.09,0.0,0.262,8.601,-0.5216216,0.12153554,EQUITY,0.178,none,17216000,0.063,7454000,38431000,0.436,0.778,244879008,50.584,1.15,-0.03193,-0.22333,71888000,16805500,20229000,0.299,0.29357,0.030439999,-0.14238,SEK,NBZ.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1274166000000,0.5649729,0.178,PREPRE,-0.09,0.0,-0.024859995,-0.122547545,-0.02619499,-0.12828419,15,0,0.001000002,0.147 - 0.178,False,[],1752058800,STO,Northbaze Group AB,Northbaze Group AB (publ),finmb_36658240,Europe/Stockholm,CEST,7200000,se_market,False,Stockholm,27225,0.066,0.5892857,0.112 - 0.4,-0.222,-0.555,-52.16216,1755773940,1755773940,1755773940,False,
