address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Tullhusgatan 1B,Karlstad,652 09,Sweden,46 55 03 45 00,https://www.nordic-paper.com,Paper & Paper Products,paper-paper-products,Paper & Paper Products,Basic Materials,basic-materials,Basic Materials,"Nordic Paper Holding AB (publ) engages in the production and sale of natural greaseproof and kraft paper in Sweden, Italy, Germany, the United Kingdom, rest of Europe, the United States, and internationally. It offers a range of kraft paper, including sack/machine finished paper, machine glazed paper, and other specialty paper, including absorbent kraft paper, calendered kraft paper, electrotechnical kraft, spinning paper, and interleaving paper for the steel industry, as well as carrier bags, packaging for food and building materials, and other industrial applications. The company also offers natural greaseproof paper, such as baking paper, paper for baking cups, food packaging and barrier paper, bacon layout paper, paper for fabric rolls, and lamination paper for building materials. Nordic Paper Holding AB (publ) was founded in 1871 and is headquartered in Karlstad, Sweden.",693,"[{'maxAge': 1, 'name': 'Ms. Anita  Sjolander', 'age': 59, 'title': 'Chief Executive Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 5864859, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Niclas  Eriksson', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Persson', 'age': 52, 'title': 'Director of Operations', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Essén', 'age': 50, 'title': 'Head of Sustainability & Communication', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Linda  Nordqvist', 'age': 51, 'title': 'Director of Sales & Marketing', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Lindkvist', 'age': 49, 'title': 'Director of Human Resources', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'David  Hogstrom', 'age': 45, 'title': 'Director of Supply Chain & IT', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,76.95,60.0,57.0,62.4,76.95,60.0,57.0,62.4,4.0,7.99,1752710400,0.554,0.631,10.587189,8.286908,280832,280832,31560,43189,43189,59.7,60.1,4874305536,43.64,76.95,1.0263857,56.882,50.97295,0.0,0.0,SEK,False,5760544256,0.10170999,12106478,66908800,0.79064006,0.19759001,81921104,23.246,2.55958,1735603200,1767139200,1743379200,0.121,483000000,5.62,7.18,1.213,7.273,0.44508672,0.10611236,4.0,1716508800,EQUITY,59.5,none,261000000,3.901,792000000,1542000000,1.443,2.484,4749000192,100.916,70.977,0.10263,0.33918998,2441999872,-239124992,510000000,0.121,0.056,0.51421,0.16677,0.14957,SEK,NPAPER.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,False,1603350000000,-17.449997,57.0 - 62.4,Stockholm,31560,15.860001,0.36342806,43.64 - 76.95,-17.449997,-0.2267706,44.50867,1753268340,1753268340,1753268340,1745910000,1745910000,False,5.62,7.18,2.618,0.046025105,8.52705,0.16728579,15,0,False,Nordic Paper Holding AB,Nordic Paper Holding AB (publ),"[{'header': 'Dividend', 'message': 'NPAPER.ST announced a cash dividend of 12.00 with an ex-date of Jul. 17, 2025', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1752703200000, 'amount': '12.00'}}]",1752766179,STO,finmb_245143633,Europe/Stockholm,CEST,7200000,se_market,False,-22.67706,59.5,
