address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Box 23131,Stockholm,104 35,Sweden,46 8 55 52 90 60,https://www.formpipe.com,Software - Application,software-application,Software - Application,Technology,technology,Technology,"Formpipe Software AB (publ) provides software and consulting services for capturing, managing, and distributing information in Sweden, Denmark, rest of Nordic countries, the United Kingdom, Germany, rest of Europe, North America, and internationally. The company offers products that are used to create, store, distribute, automate, relocate, archive, and manage information, data, and metadata. Its products include Lasernet that allows user to create and distribute documents for various ERP and bank; Autoform DM, a digital archive solution; Formpipe Cloud for document generation, delivery, and archiving through the cloud; Autoform DM for Dynamics 365; Lasernet for Business Central to create, manage, and distribute branded and formatted documentation; Lasernet for Document Input Management; Lasernet for Dynamics 365; Lasernet Vault365, a solution that supports data migration and Microsoft Dynamics 365 implementation; and X-docs, a SaaS-based quality management system solution. The company also provides Acarde, a case and document management platform; Adoxa, an application that automates scanning and deviation management; Long-Term Archive, a solution for long-term digital preservation; Meeting Management solutions; TAS for grants management platform; TAP, a business platform that supports and automates business processes; platform for document and cash management under the Platina and W3D3 names; Meetings Live to manage meetings; Meetings Plus, a digital meeting management solution; Portal Bas to design and publish e-services; Trustee Management solution; ATOM, a technical solution for municipalities' technical and environmental projects; and The Signing Portal, a solution for managing electronic signatures. It serves retail, manufacturing, banking, life sciences, and utilities, as well as municipalities and governments. Formpipe Software AB (publ) was incorporated in 2004 and is headquartered in Stockholm, Sweden.",262,"[{'maxAge': 1, 'name': 'Mr. Magnus  Svenningson', 'age': 57, 'title': 'Chief Executive Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 3522000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sophie  Reinius', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jesper  Bruksner', 'age': 35, 'title': 'Interim Chief People Officer', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Rogers', 'age': 47, 'title': 'Executive VP & Head of Private Sector', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas A. Porta', 'age': 56, 'title': 'Executive VP & Head of Public Sector', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gustav  Kinnander', 'title': 'Group Financial Controller of Sweden', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,5,4,1,3,1748736000,1735603200,[],86400,2,27.7,27.6,27.6,28.1,27.7,27.6,27.6,28.1,0.5,1.82,1761868800,1.3158001,0.632,73.68421,23.529411,7417,7417,26944,18076,18076,27.8,28.0,0,0,1519226752,22.0,30.2,2.7959702,26.84,25.7165,0.5,0.01805054,SEK,False,1455803520,0.03757,31928191,54258100,0.38616002,0.55384,55463900,8.653,3.235872,1735603200,1767139200,1743379200,1.876,20412000,0.38,1.19,2.679,43.262,0.09055114,0.12153554,0.25,1761868800,EQUITY,28.0,34.0,34.0,34.0,34.0,none,1,51171000,0.943,33651000,20302000,0.496,0.605,543363008,4.324,10.016,0.01978,0.04219,308428992,38173124,108064000,2.0,0.115,0.56763,0.061929997,0.03229,SEK,FPIP.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Formpipe Software AB (publ),Formpipe Software AB,False,1096873200000,PREPRE,1.0830297,28.0,[],1752074989,STO,finmb_20849773,Europe/Stockholm,CEST,7200000,se_market,False,0.29999924,27.6 - 28.1,Stockholm,26944,6.0,0.27272728,22.0 - 30.2,-2.2000008,-0.07284771,9.055114,1752577140,1752577140,1752577140,1745913600,1745913600,False,0.38,1.19,1.27,22.047245,1.1599998,0.04321907,2.2835007,0.08879516,15,0,False,
