address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,corporateActions,regularMarketTime,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,longName,trailingPegRatio
Hammarby Kaj 10A,Stockholm,120 32,Sweden,46 8 51 90 90 00,https://www.softronic.se,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Softronic AB (publ) provides IT and management services in Sweden. The company offers prompt engineering, virtual agents, automation and robotic process automation, generative Al, data analysis, Microsoft power platform, chatbot and conversational Al, and Microsoft copilot, as well as Al, data analysis, and automation; AML, a cloud service; travel and event automation, digitization, and scanning; business development; case management system; cloud services; and CRM solutions. It also provides e-commerce; ERP systems; management; Microsoft; operation; managed information security services and Microsoft sentinel; system solutions; UX/design; and web services. The company was incorporated in 1984 and is headquartered in Stockholm, Sweden.",445,"[{'maxAge': 1, 'name': 'Mr. Mattias  Flock', 'age': 40, 'title': 'Chief Executive Officer', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Johan  Ahlgren', 'age': 45, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mathias  Kjellberg', 'age': 53, 'title': 'Chief Operating Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Claes  Brikell', 'age': 58, 'title': 'Sales Manager', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jenny  Dock', 'age': 47, 'title': 'Head of People & Engagement', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joachim  Lundberg', 'age': 59, 'title': 'Chief of Staff', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Christer  Samuelsson', 'age': 57, 'title': 'CIO & Business Area Manager', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,9,5,9,8,1748736000,[],86400,2,22.55,22.4,22.35,22.75,22.55,22.4,22.35,22.75,1.35,6.05,1745884800,0.8882,5.03,0.847,15.066225,16122,16122,22585,15694,15694,22.6,22.7,0,0,1194741248,18.98,25.0,1.409651,22.169,22.88375,1.35,0.059866965,SEK,False,1022111488,0.09465,24147404,49632800,0.33278,0.30249,52632800,5.93,3.836425,1735603200,1767139200,1743379200,-0.117,80223000,1.51,4:1,960422400,1.206,10.177,-0.008791208,0.12153554,1.35,1745884800,EQUITY,22.75,none,159600000,3.032,100432000,8000000,2.094,2.094,847544000,2.563,16.103,0.12503,0.26084998,154416000,115639872,126467000,-0.118,0.022,0.18219,0.1185,0.084180005,SEK,SOF-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_4493214,Europe/Stockholm,CEST,7200000,se_market,False,PREPRE,[],1752074998,3.7700005,0.19863017,18.98 - 25.0,-2.25,-0.09,-0.8791208,1721206800,1721206800,False,1.51,0.8869214,22.75,False,946886400000,0.20000076,22.35 - 22.75,Stockholm,22585,0.5809994,0.02620774,-0.13375092,-0.0058447984,15,0,False,Softronic AB ser. B,Softronic AB (publ),
