address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,trailingPegRatio
Leksand,Insjön,793 85,Sweden,46 24 74 44 00,https://www.clasohlson.com,Specialty Retail,specialty-retail,Specialty Retail,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Clas Ohlson AB (publ), a retail company, sells hardware, electrical, multimedia, home, and leisure products in Sweden, Norway, Finland, and internationally. It also provides mobile phones, and electronics spare parts and accessories. The company sells its products through its stores, online shopping channel, and purchase offices. Clas Ohlson AB (publ) was founded in 1918 and is headquartered in Insjön, Sweden.",3048,"[{'maxAge': 1, 'name': 'Mr. Kristofer  Tonström', 'age': 45, 'title': 'President & CEO', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 14200000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pernilla  Valfridsson', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lene Iren Oen', 'age': 47, 'title': 'Director of Operations & Sales', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Alfredsson', 'title': 'Product & Quality Compliance Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Niklas  Carlsson', 'title': 'Group Head of Communications', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Helena  Holmstrom', 'age': 41, 'title': 'Director of Customer, Brand & People', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Ingmarsson', 'title': 'Head of Merchandiser', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mats Wern Winkvist', 'title': 'Head of Business Controlling', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Hultberg', 'title': 'Head of Business Planning & Business Development', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kimmo  Ylonen', 'title': 'Country Sales Leader - Finland', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,3,9,9,6,1748736000,1735603200,[],86400,2,342.2,342.2,336.2,344.4,342.2,342.2,336.2,344.4,4.25,1.31,1736726400,0.3075,5.03,0.92,24.370478,26.394983,57103,57103,105998,102224,102224,336.6,337.0,0,0,20009455616,149.8,344.4,1.7209918,299.736,240.689,7.0,0.020455873,SEK,False,21211236352,0.07588,35993603,57692800,0.32558,0.38119,61420800,39.153,8.60215,1745971200,1777507200,1745971200,0.961,882200000,13.82,12.76,2:1,1096934400,1.824,15.548,0.98936796,0.11729753,2.12,1736726400,EQUITY,336.8,360.0,310.0,335.0,335.0,none,2,1010700032,15.928,1364199936,1701299968,0.411,1.358,11626699776,70.879,183.337,0.11863,0.41519,4541499904,1504037504,1830000000,0.952,0.081,0.39061,0.11733,0.04631,SEK,CLAS-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752593379,STO,finmb_5576805,Europe/Stockholm,CEST,7200000,se_market,False,-1.5780317,336.8,PREPRE,Clas Ohlson AB ser. B,Clas Ohlson AB (publ),37.063995,0.12365547,96.11099,0.3993161,15,0,False,False,946886400000,-5.4000244,336.2 - 344.4,Stockholm,105998,186.99998,1.248331,149.8 - 344.4,-7.600006,-0.022067381,98.9368,1757480400,1757480400,1757480400,1757487600,1757487600,False,13.82,12.76,16.09072,20.93132,
