address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
STUDIO Nordenskiöldsgatan 24,Malmö,211 19,Sweden,46 4 06 68 80 86,https://www.bimobject.com,Software - Application,software-application,Software - Application,Technology,technology,Technology,"BIMobject AB, a software company, engages in the development of cloud solutions and services within building information modelling (BIM) worldwide. It operates bimobject.com and polantis.com, are cloud-based marketplaces where manufacturers can publish their products and make them available to architects, engineers, and other decision makers in the construction industry; and Prodikt (prodikt.com), a sustainability platform, serves as an impactful platform for sustainability analyzes that enables the construction industry to measure, improve, and certify its environmental impact. It also offers development services for digital product information covering BIM objects, environmental product declaration files, and life cycle assessments. The company was incorporated in 2011 and is headquartered in Malmö, Sweden.",163,"[{'maxAge': 1, 'name': 'Ms. Sofia  Hylen', 'title': 'Interim CEO & Chief People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Goransson', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johannes  Reischböck', 'title': 'Senior VP & MD of BIMobject Germany', 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Kullander', 'age': 46, 'title': 'Chief Revenue Officer', 'yearBorn': 1978, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Olausson', 'age': 39, 'title': 'Chief Product Officer', 'yearBorn': 1985, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rasmus  Ekberg', 'age': 42, 'title': 'Chief Commercial Officer', 'yearBorn': 1982, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Norlander', 'age': 36, 'title': 'Director of Revenue Operations', 'yearBorn': 1988, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Johan  Dyrssen', 'title': 'Product Manager', 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}]",1388448000,[],86400,2,6.64,6.59,6.15,6.6,6.64,6.59,6.15,6.6,0.0,0.948,-16.710526,895577,895577,352376,419666,419666,6.28,6.32,0,0,905516288,3.62,8.16,4.8925934,7.1716,5.9659,0.0,0.0,SEK,False,759015104,-0.15443,95316177,142600992,0.41297,0.21549,143284000,1.2,5.2916665,1735603200,1767139200,1743379200,-28581000,-0.2,-0.38,2:1,1536624000,4.101,-27.927,0.6767677,0.10500872,EQUITY,6.35,none,196414000,1.377,-27179000,0,2.036,2.081,185079008,1.31,-0.06594,-0.15395,36794000,-17510876,-10025000,0.096,0.1988,-0.14685,-0.38231,SEK,BIM.ST,en-US,US,Equity,Delayed Quote,True,HIGH,BIMobject AB,BIMobject AB,STO,finmb_225331106,Europe/Stockholm,CEST,7200000,False,1389600000000,[],1751988581,PREPRE,-0.28999996,6.15 - 6.6,Stockholm,352376,2.73,0.75414366,3.62 - 8.16,-1.81,-0.22181372,67.67677,1754045940,1754045940,1754045940,1746532800,1746532800,False,-0.2,-0.38,-0.82159996,-0.114562996,0.38409996,0.06438257,15,0,False,se_market,False,-4.3674693,6.35,
