address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,marketState,longName,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
KungstrAedgArdsgatan 2,Stockholm,106 70,Sweden,46 87 01 10 00,https://www.handelsbanken.se,Banks - Diversified,banks-diversified,Banks - Diversified,Financial Services,financial-services,Financial Services,"Svenska Handelsbanken AB (publ) provides various banking products and services for private and corporate customers primarily in Sweden, the United Kingdom, Norway, the Netherlands, and internationally. The company offers savings, transactions, business, currency, and investment accounts, as well as accounts for cash pool, and forestry and agriculture; mortgage and committed loans, and private loans; mutual funds; pension products; credit and debit cards; and payment and reconciliation services, as well as foreign exchange rate services. It also provides financing for investments, such as equipment, cars, computers, and other inventories, as well as vehicle and real estate financing services; green loans and advisor services; investment and other financing services; medical care, and group and health insurance products; forestry and farming banking products; and online and mobile banking services, as well as various banking services for children and young people. In addition, the company offers financial services, that includes asset management, transactional banking, corporate finance, financing, markets, trade finance, market information and research services to large corporations; cash management solutions; and various corporate banking services to small and medium-sized companies and large corporates, as well as private banking services. Svenska Handelsbanken AB (publ) was incorporated in 1871 and is headquartered in Stockholm, Sweden.",11799,"[{'maxAge': 1, 'name': 'Mr. Michael  Green', 'age': 58, 'title': 'President & Group CEO', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 19000000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl  Cederschiold', 'age': 51, 'title': 'Head of Savings & Financing, CFO, Deputy CEO and Executive VP', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 10900000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Beckman', 'age': 62, 'title': 'Chief Credit Officer & Executive VP', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 13300000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anton Romare Keller', 'title': 'Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Grabe', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Wasteson', 'age': 53, 'title': 'Chief Legal Officer & Company Secretary', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monika  Bergström', 'age': 62, 'title': 'Chief Compliance Officer', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pernilla  Eldestrand', 'title': 'Head of Communications & Chief Communication Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cecilia  Lundin', 'age': 54, 'title': 'Chief Human Resources Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tommy  Bylund', 'age': 65, 'title': 'Senior Vice President', 'yearBorn': 1959, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,7,3,8,6,1748736000,1735603200,[],86400,2,128.25,128.2,126.7,128.2,128.25,128.2,126.7,128.2,7.5,5.93,1743033600,0.5466,4.67,0.546,9.2388935,11.117441,3493044,3493044,5424876,3789046,3789046,126.9,126.95,0,0,256594706432,95.44,136.9,4.1126876,126.525,119.53225,7.5,0.058479533,SEK,False,1314189606912,0.43546,1888036370,1944780032,0.26344,0.3568,2022819968,92.886,1.3656524,1735603200,1767139200,1743379200,-0.043,27160000512,13.73,11.41,3:1,1431993600,21.064,0.27043092,0.12677538,7.5,1743033600,EQUITY,126.85,140.0,106.0,122.8,121.0,3.125,hold,15,668133031936,337.436,1731942023168,62391001088,31.511,0.00728,0.14546,62391001088,77476003840,-0.043,-0.037,0.0,0.0,0.5524,SEK,SHB-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-1.0916191,126.85,CLOSED,Svenska Handelsbanken AB (publ),Svenska Handelsbanken ser. A,False,946886400000,-1.4000015,126.7 - 128.2,Stockholm,5424876,31.409996,0.32910725,95.44 - 136.9,-10.049995,-0.07341122,27.043093,1752642000,1752642000,1752642000,1745996400,1745996400,False,13.73,11.41,11.98786,10.581538,0.32499695,0.0025686382,7.317749,0.06121987,15,0,3.1 - Hold,False,[],1751642996,STO,finmb_631722,Europe/Stockholm,CEST,7200000,se_market,False,33.5821
