address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,marketState,corporateActions,regularMarketTime,trailingPegRatio
Jan Stenbecks Torg 17,Stockholm,164 21,Sweden,46 8 50 71 40 00,https://www.enea.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,"Enea AB (publ) provides software products for telecom and cybersecurity industries worldwide. The company offers Messaging Security, a real-time messaging traffic analysis and network protection; Signaling Security, a discovery and defence from threats; Stratum, a resilient and distributed network data layer; Structured Data, which creates, stores, and distributes user and device data; Unstructured Data, which create, store, and share any 5G function and data object; Enea Access Manager, a cloud-native AAA server; Enea Policy Manager that provides the PCRF and PCF functions; Dual Mode 5G adds value to user generated data flows; TCP Acceleration, which optimize TCP flows; Network Traffic Classification & DPI, which monetize and scale secure data access; Encrypted Video Optimization helps reduce mobile data traffic; RAN Congestion Management boosts Radio Access Network (RAN); Data Traffic Filtering, a powerful, flexible, real-time content control for mobile networks; Virtual Load Balancer, enhances the data flows in your telecom network; and HTTPS Header Enrichment, which secure connectivity management for encrypted traffic. It also provides Embedded DPI & Traffic Intelligence, a software to enhance their solutions with accurate, real-time network traffic visibility; Qosmos ixEngine, a software development kit; Qosmos TD SDK, an IDS-based threat detection software; and Qosmos Probe, a cyber sensor; Enea Aptilo Service Management Platform, a system for managing large-scale Wi-Fi services; Enea Aptilo SMP-S; IoT Solutions, an IoT connectivity and security solutions; and IoT CCS, a programmble layer for cellular IoT connectivity control, security and automation. In addition, it offers Enea OSE, an operating system; Enea Linux, a commercial grade Linux; Enea OSEck, a memory constrained application; Enea Polyhedra, a database management system, and Enea Netbricks, a collection of portable protocol. The company was founded in 1968 and is headquartered in Stockholm, Sweden.",480,"[{'maxAge': 1, 'name': 'Mr. Teemu  Salmi', 'age': 51, 'title': 'President & CEO', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ulf  Stigberg', 'age': 59, 'title': 'Chief Financial Officer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Osvaldo  Aldao', 'age': 52, 'title': 'Chief Technology, Product & Marketing Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna de la Cruz Selander', 'age': 56, 'title': 'Chief People & Communication Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Emma  Bergvall', 'age': 39, 'title': 'Senior VP & Head of Sales Operations', 'yearBorn': 1985, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roland  Steiner', 'age': 50, 'title': 'Senior Vice President & Head of Network Solutions Business Group', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Hughes', 'age': 50, 'title': 'Senior VP & Head of Network Security Business Group', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jean-Pierre  Coury', 'age': 47, 'title': 'Senior VP & Head of Embedded Security Business Group', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,4,3,4,2,1748736000,[],86400,2,69.4,69.0,68.8,71.5,69.4,69.0,68.8,71.5,1431043200,0.0,0.842,12.976406,13.750001,43684,43684,50673,51616,51616,71.2,71.5,0,0,1402379520,62.1,109.4,1.5275317,66.974,87.264,0.0,0.0,SEK,False,1536111744,0.1238,11883441,19613700,0.35571998,0.30124,19770600,85.015,0.84102803,1735603200,1767139200,1743379200,113655000,5.51,5.2,1:20,1212105600,1.673,6.22,-0.17479193,0.12677538,3.6,1431043200,EQUITY,71.5,90.0,90.0,90.0,90.0,none,1,189900000,9.642,246955008,355300000,1.359,1.359,918068992,21.221,45.209,0.043870002,0.06599,710622016,85583624,194604992,0.069,0.77404,0.26899,-0.00701,SEK,ENEA.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_879583,Europe/Stockholm,CEST,7200000,se_market,False,3.0259342,71.5,Enea AB,Enea AB (publ),False,1096873200000,2.0999985,68.8 - 71.5,Stockholm,50673,9.400002,0.15136878,62.1 - 109.4,-37.9,-0.3464351,-17.479193,1752643200,1752643200,1752643200,1752647400,1752647400,False,5.51,5.2,4.526001,0.06757848,-15.764,-0.18064722,15,0,False,CLOSED,[],1751642984,
