address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,longName,trailingPegRatio
Skeppsbron 18,Box 2094,Stockholm,11130,Sweden,46 8 56 20 00 50,https://www.mtg.com,Electronic Gaming & Multimedia,electronic-gaming-multimedia,Electronic Gaming & Multimedia,Communication Services,communication-services,Communication Services,"Modern Times Group MTG AB, through its subsidiaries, engages in the provision of game franchises in Sweden, the United Kingdom, Germany, rest of Europe, Singapore, India, the United States, and New Zealand. The company also provides in-app purchase, in-app advertising, and third-party distribution services. In addition, the company develops and publishes mobile and online games under the PlaySimple, InnoGames, Ninja Kiwi, Hutch, Snowprint, and Kongregate names. Modern Times Group MTG AB was incorporated in 1987 and is headquartered in Stockholm, Sweden.",1054,"[{'maxAge': 1, 'name': 'Ms. Maria  Redin', 'age': 46, 'title': 'Group President & CEO', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 21670000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nick  Hopkins', 'title': 'Chief Financial Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Simon  Hahn', 'title': 'Group General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Christian  Pern', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melanie  Calu', 'title': 'Director of People & Culture', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Bartek  Gudowski', 'title': 'Chief Technology Officer of Viasat Broadcasting', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arnd  Benninghoff', 'age': 55, 'title': 'Executive Vice President of Gaming', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Tobias  Gyhlénius', 'title': 'Head of Public Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders Hede Jensen', 'age': 55, 'title': 'President & CEO of NENT Group', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hendrik  Klindworth', 'title': 'CEO & Founder of InnoGames', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,1656633600,0.0,4.54,0.808,200,200,340,661,661,118.0,120.0,0,0,13948800000,73.5,128.0,1.9577262,111.9824,103.4774,0.0,0.0,SEK,False,17177443328,-0.016,85162698,407570,0.0,0.0,118704000,101.542,1.181777,1735603200,1767139200,1743379200,-114000000,-0.94,2:1,966384000,2.411,10.461,0.3714286,0.11844492,11.014807,1527033600,EQUITY,120.0,none,2176000000,18.518,1642000000,5369999872,0.881,0.881,7125000192,45.005,59.594,0.02869,-0.008719999,5178999808,2359124992,1223000064,0.767,0.72688,0.23045999,0.11302,SEK,MTG-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,0.0,120.0,PREPRE,[],1752161380,STO,finmb_408906,Europe/Stockholm,CEST,7200000,se_market,False,False,946886400000,Modern Times Group MTG AB ser. ,False,0.0,120.0 - 120.0,Stockholm,340,46.5,0.63265306,73.5 - 128.0,-8.0,-0.0625,37.14286,1752816600,1752816600,1752816600,1745913600,1745913600,False,-0.94,8.017601,0.07159697,16.522598,0.1596735,15,0,Modern Times Group MTG AB,
