address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,epsTrailingTwelveMonths,marketState,longName,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Hemvärnsgatan 9,Solna,Stockholm,171 54,Sweden,46 8 55 76 13 00,https://www.guidelinegeo.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Guideline Geo AB (publ) develops, manufactures, and sells instruments and software to map and visualize the subsurface. The company offers ABEM Terrameter LS 2 and ABEM Terrameter VES and VES max, a resistivity and IP surveying system; ABEM WalkTEM 2, a survey solution for the searching, mapping and monitoring of groundwater, mineral deposits, and environmental change; ABEM Terraloc Pro 2, a seismograph; and ABEM Terrameter Log 3000, a plug-and-play borehole logging tool. It also provides MALÅ Easy Locator Core, a ground penetrating radar solution; MALÅ GroundExplorer, a GPR solution with a range of antenna options and measuring devices; MALÅ MIRA HDR, a 3D GPR array for mapping large areas to locate buried objects and artefacts; MALÅ Easy Locator WideRange, a dual antenna choice for utility mapping; MALÅ GeoDrone 80, an airborne GPR solution; MALÅ 3D Imaging Radar Array, a one-pass 3D system for large-scale mapping and subsurface object identification; MALÅ ProEx offers GPR solution; and MALÅ Concrete Explorer, a GPR system designed for concrete investigations and non-destructive imaging of man-made structures. In addition, the company offers MALÅ Controller App, a GPR Acquisition software for data collection; MALÅ Vision, a cloud-based software for data analysis; MALÅ Object Mapper, a visualization utility mapping software; GPR-SLICE, a software for the creation of 2D/3D images for geotechnical, engineering, and archaeological applications; and MALÅ MIRA Compact, a sampling technology, as well as Aarhus Workbench and SPIA software. Further, it distributes multi-band RTK GNSS receiver and slope stability monitoring solutions. The company was formerly known as Guideline Technology AB (publ) and changed its name to Guideline Geo AB (publ) in June 2013. Guideline Geo AB (publ) was founded in 1923 and is headquartered in Stockholm, Sweden.",89,"[{'maxAge': 1, 'name': 'Ms. Malin  Siberg', 'age': 55, 'title': 'MD & CEO', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 3160000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Brate', 'age': 64, 'title': 'Chief Financial Officer', 'yearBorn': 1960, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonny  Falk', 'age': 37, 'title': 'VP of Operations & Service', 'yearBorn': 1987, 'fiscalYear': 2024, 'totalPay': 6000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anders  Andreasson', 'age': 50, 'title': 'VP of Marketing', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kerstin  Bergengren', 'age': 63, 'title': 'Director of Human Resources', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Westholm', 'age': 58, 'title': 'CRO', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Persson', 'age': 54, 'title': 'Regional Head \x96 EMEA', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,10.0,10.1,9.66,10.1,10.0,10.1,9.66,10.1,0.0,0.404,19.568626,3434,3434,7331,5342,5342,9.68,9.98,110131288,7.4,13.5,0.5251024,9.8898,9.10515,0.0,0.0,SEK,False,85392368,0.02767,3576100,10904100,0.48239,0.15208,11035200,12.15,0.82139915,1735603200,1767139200,1743379200,5804000,0.51,0.407,7.15,-0.1752066,0.11844492,EQUITY,9.98,none,23879000,2.19,11943000,3938000,1.82,3.044,209732992,2.972,19.234,0.02637,0.04458,141758000,5482625,16849000,0.4,0.6759,0.056939997,-0.093739994,SEK,GGEO.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752160719,STO,finmb_20960976,Europe/Stockholm,CEST,7200000,se_market,False,0.09019947,0.009120454,0.8748493,0.09608291,15,0,False,0.51,PREPRE,Guideline Geo AB (publ),Guideline Geo AB,False,1598252400000,-0.020000458,9.66 - 10.1,Stockholm,7331,2.5799994,0.34864858,7.4 - 13.5,-3.5200005,-0.2607408,-17.52066,1605265140,1605265140,-0.20000458,9.98,
