address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnEquity,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,shortName,longName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,hasPrePostMarketData,firstTradeDateMilliseconds,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Blekholmstorget 30 E7,Stockholm,111 64,Sweden,46 84 40 16 00,https://www.nobia.com,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,"Furnishings, Fixtures & Appliances",Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Nobia AB (publ) engages in the development, manufacture, and sale of kitchen solutions in Sweden, Denmark, Norway, Finland, the United Kingdom, Germany, the Netherlands, Austria, Iceland, and internationally. It provides installation services for kitchen and other products. The company sells its products under the various brands including CIE, Commodore, Gower, HTH, Invita, Magnet, Marbodal, Norema, Novart, Sigdal, Superfront, and uno form brands. It sells its products through own stores, franchise stores, builder merchants, and DIY stores and other retailers. The company was incorporated in 1995 and is headquartered in Stockholm, Sweden.",4042,"[{'maxAge': 1, 'name': 'Mr. Kristoffer  Ljungfelt', 'age': 47, 'title': 'CEO & President', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 8190000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Skogsfors', 'age': 53, 'title': 'Group Chief Financial Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip  Skold', 'age': 53, 'title': 'Executive VP & COO', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sara  Bjork', 'age': 51, 'title': 'Chief Information Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tobias  Norrby', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ole  Dalsbo', 'age': 58, 'title': 'Executive Vice President of Local Jewel Brands', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Samuel  Dalen', 'age': 44, 'title': 'Executive Vice President of Supply Chain', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. George  Dymond', 'age': 49, 'title': 'EVP & Head of Region UK', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jesper Gylling Olsen', 'age': 51, 'title': 'Executive Vice President of HTH', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,3,2,4,2,1748736000,1735603200,[],86400,4,5.11,5.0,4.4,5.0,5.11,5.0,4.4,5.0,1651795200,0.0,4.59,1.269,36.876926,4941371,4941371,1442395,1649551,1649551,4.794,4.826,0,0,3226414848,2.86,6.2,0.31032172,4.22538,4.04928,0.0,0.0,SEK,False,7661332480,-0.12003,502342352,673011008,0.00556,0.49852002,673011008,6.04,0.7937086,1735603200,1767139200,1743379200,-1248000000,-1.95,0.13,3:1,1177459200,0.737,766.133,0.100836635,0.10611236,1.118421,1651795200,EQUITY,4.794,6.5,3.25,4.875,4.875,none,2,86000000,0.128,10000000,4848000000,0.545,0.9,10396999680,119.262,15.448,-0.29739,3856000000,496000000,-0.054,0.37088,0.00096000003,0.00525,SEK,NOBI.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-6.1839523,4.794,Nobia AB,Nobia AB (publ),1442395,1.9340003,0.6762239,2.86 - 6.2,-1.4059997,-0.22677414,10.083664,1752852600,1752852600,1752852600,1752825600,1752825600,False,-1.95,0.13,0.01358,CLOSED,-0.31599998,4.4 - 5.0,Stockholm,False,1024470000000,353.01917,0.5686202,0.13457257,0.74472,0.18391417,15,0,False,[],1752852596,STO,finmb_124626,Europe/Stockholm,CEST,7200000,se_market,False,
