address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Fabianinkatu 27,Helsinki,00100,Finland,358 1051 60100,https://www.sampo.com,Insurance - Diversified,insurance-diversified,Insurance - Diversified,Financial Services,financial-services,Financial Services,"Sampo Oyj, together with its subsidiaries, provides non-life insurance products and services in Finland, Sweden, Norway, Denmark, Estonia, Lithuania, Latvia, Spain, Gibraltar, Germany, the Netherlands, France, and the United Kingdom. The company operates through If, Topdanmark, Hastings, and Holding segments. It offers property, casualty, liability, accident, sickness, household, homeowner, motor, travel, marine, aviation, transport, forest, livestock, health, workers compensation, car, van, and bike insurance, as well as reinsurance products. The company was founded in 1909 and is based in Helsinki, Finland.",15013,"[{'maxAge': 1, 'name': 'Mr. Torbjorn  Magnusson', 'age': 61, 'title': 'Group CEO & Chairman of Group Executive Committee', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 4257000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Knut-Arne  Alsaker', 'age': 51, 'title': 'CFO & Member of Group Executive Committee', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. A. Ricard Wennerklint', 'age': 55, 'title': 'Chief of Strategy & Member of Group Executive Committee', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Morten  Thorsrud', 'age': 53, 'title': 'Member of Group Executive Committee', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ingrid Janbu Holthe', 'age': 42, 'title': 'Head of BA Private & Member of the Group Executive Committee', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Klas  Svensson', 'age': 39, 'title': 'Head of BA Commercial & Member of Group Executive Committee', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ville  Talasmaki', 'age': 49, 'title': 'Group Chief Investment Officer & Executive Committee Member', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sami  Taipalus', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Maria  Silander', 'title': 'Communications Manager, Media Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Johanna  Tynkkynen M.Sc.', 'title': 'Head of Sustainability', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,106.4,106.4,105.6,106.8,106.4,106.4,105.6,106.8,3.72,3.66,1745452800,0.7619,0.426,22.489452,8161,8161,54931,27357,27357,106.2,106.6,286779572224,88.0,106.8,30.187323,102.068,95.237,0.34,0.0031954888,SEK,False,258464874496,0.11537,2391327201,2690240000,0.0,0.00159,2740329984,2.779,38.35912,1735603200,1767139200,1743379200,-0.169,1122000000,4.74,5:1,1739232000,27.207,150.096,0.16923082,0.10611236,0.34,1745452800,EQUITY,106.6,none,17942999040,6.667,1722000000,2977999872,1.702,1.935,9500000256,39.813,7.29,0.03836,0.14834,3710000128,11377874944,2060999936,-0.225,0.005,0.39053002,0.18125999,0.16722,EUR,SAMPO-SDB.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1752852586,0.18796705,106.6,CLOSED,Sampo Plc SDB,Sampo Oyj,False,1669104000000,0.19999695,105.6 - 106.8,Stockholm,54931,18.599998,0.21136361,88.0 - 106.8,-0.20000458,-0.001872702,16.923082,1754477940,1754477940,1754477940,1746606600,1746606600,False,4.74,4.5319977,0.04440175,11.362999,0.11931286,15,0,False,STO,finmb_2969167,Europe/Stockholm,CEST,7200000,se_market,False,2.997
