address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,marketState,shortName,longName,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Tryckerigatan 4,Stockholm,111 28,Sweden,https://www.storytel.com,Publishing,publishing,Publishing,Communication Services,communication-services,Communication Services,"Storytel AB (publ) provides audiobooks and e-books streaming services. The company operates through Streaming and Publishing segments. The Streaming segment offers audiobooks and e-books streaming services under the Storytel and Mofibo brands, as well as through Audiobooks.com. The Publishing segment publishes books in all formats and includes printed books, as well as audiobooks and e-books through Printz Publishing, Brombergs, Lind & Co, Rabén & Sjögren, B. Wahlströms, Norstedts, Storyside, Gummerus, People's, and Tiden publishing houses. It operates in Sweden, Denmark, the United States, Finland, the Netherlands, and internationally. Storytel AB (publ) was incorporated in 1999 and is headquartered in Stockholm, Sweden.",520,"[{'maxAge': 1, 'name': 'Ms. Bodil Ericsson Torp', 'age': 56, 'title': 'Chief Executive Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 6140000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Tellander', 'age': 54, 'title': 'Vice Chairman & Founder', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 472000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Messner', 'age': 48, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Etzler', 'age': 43, 'title': 'Senior Vice President of Operations', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Pasternak', 'age': 46, 'title': 'Chief Technology Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mattias Eric Frithiof', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tobias  Andersson', 'age': 54, 'title': 'General Counsel', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malin  Lindborn', 'age': 51, 'title': 'Head of Communications', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oleg  Nesterenko', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Asa  Wilson', 'title': 'Chief People Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,91.9,93.2,92.3,96.25,91.9,93.2,92.3,96.25,1746576000,0.0,1.59,30.751635,-22.193398,203722,203722,504252,191604,191604,93.95,94.5,0,0,7259833856,45.68,106.0,1.8812617,94.196,81.52375,0.0,0.0,SEK,False,6811606016,0.0614,58272773,77150200,0.3709,0.42259,77150800,18.309,5.139549,1735603200,1767139200,1743379200,236943008,3.06,-4.24,1:10,1440460800,1.765,14.178,0.73840773,0.10611236,EQUITY,94.1,150.0,94.0,122.0,122.0,2.5,buy,2,533614016,6.917,480439008,0,1.163,1.252,3859023872,50.115,0.07241,0.18163,1744013056,297399616,575428992,0.068,0.45193002,0.1245,0.06925,SEK,STORY-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Stockholm,504252,48.42,1.0599824,45.68 - 106.0,-11.900002,-0.112264164,73.840775,1753803000,1753803000,1753803000,1745911800,1745911800,False,3.06,-4.24,4.23716,22.208271,-0.09600067,-0.0010191587,12.576248,0.15426484,15,0,2.5 - Buy,False,False,1198828800000,2.199997,92.3 - 96.25,PREPRE,Storytel AB ser. B,Storytel AB (publ),2.393903,94.1,[],1752766194,STO,finmb_105310584,Europe/Stockholm,CEST,7200000,se_market,False,
