address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Anderstorpsvägen 16,Solna,171 54,Sweden,46 8 50 86 00 60,46 86 27 00 70,https://www.ovzon.com,Telecom Services,telecom-services,Telecom Services,Communication Services,communication-services,Communication Services,"Ovzon AB (publ) engages in providing mobile broadband services in Sweden. The company offers services combining high-bandwidth satellite -based communication services. It serves government and defense sectors. Ovzon AB (publ) was founded in 2006 and is based in Solna, Sweden. The company operates as a subsidiary of Overhorizon (Cyprus) Plc.",38,"[{'maxAge': 1, 'name': 'Mr. Per  Noren', 'age': 59, 'title': 'President & CEO', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 7545000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andre  Lofgren', 'title': 'CFO & Secretary', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tom  Hopkins', 'age': 62, 'title': 'Chief Operating Officer', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Kennet  Lejnell', 'age': 56, 'title': 'Chief Technology Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 1361000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kristofer  Alm', 'age': 51, 'title': 'Chief Marketing Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Wahlberg', 'age': 58, 'title': 'Deputy Chief Executive Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 2025000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lars-Ola  Klockervold', 'age': 60, 'title': 'Chief Engineer', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Marc  Karlsson', 'age': 44, 'title': 'Chief Auditor', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Buhre', 'age': 69, 'title': 'Consultant', 'yearBorn': 1955, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,43.05,43.05,42.5,45.3,43.05,43.05,42.5,45.3,0.0,1.389,896.99994,341464,341464,756455,682851,682851,44.7,44.8,0,0,5002165248,9.56,49.8,13.629878,37.276,23.413,0.0,0.0,SEK,False,5712592384,-0.33515,79339463,111531000,0.19577,0.54016,111531000,14.507,3.091611,1735603200,1767139200,1743379200,-123000000,-1.09,0.05,15.566,178.519,0.93839836,0.10611236,EQUITY,44.85,44.5,44.5,44.5,44.5,none,1,167000000,1.497,32000000,699000000,0.512,0.811,367000000,43.201,3.291,-0.01805,-0.073699996,99000000,91125000,120000000,0.319,0.26975,0.08719,-0.17582001,SEK,OVZON.ST,en-US,US,Equity,Delayed Quote,True,HIGH,4.1811833,44.85,False,1526626800000,1.7999992,42.5 - 45.3,CLOSED,[],1752852598,STO,finmb_552829746,Europe/Stockholm,CEST,7200000,se_market,False,Ovzon AB,Ovzon AB (publ),Stockholm,756455,35.289997,3.6914222,9.56 - 49.8,-4.950001,-0.09939761,93.839836,1755271800,1755271800,1755271800,1745496000,1745496000,False,-1.09,0.05,0.84,53.392857,7.5739975,0.20318696,21.436998,0.9156024,15,0,False,
