address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,trailingPegRatio
Dag Hammarskjölds väg 52 A,Uppsala,752 37,Sweden,https://qlinea.com,Medical Devices,medical-devices,Medical Devices,Healthcare,healthcare,Healthcare,"Q-linea AB (publ) engages in the development of instruments and consumables for infection disease diagnostics in the United Kingdom. The company offers ASTar, an antimicrobial susceptibility testing technologies used in the treatment of bloodstream infections and sepsis. It also develops Podler, a portable blood culture unit for incubating and detecting growth in blood bottles. It serves to physicians, hospitals, laboratories, healthcare payers and the medical profession. The company was incorporated in 2007 and is headquartered in Uppsala, Sweden.",97,"[{'maxAge': 1, 'name': 'Mr. Anders  Ljunggren', 'age': 43, 'title': 'Managing Director', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 2705000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stuart  Gander', 'age': 46, 'title': 'Chief Executive Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christer  Samuelsson', 'age': 62, 'title': 'CFO & IR', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Henrik  Jacobson', 'age': 55, 'title': 'Chief Operating Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ulrika  Stolpe', 'age': 57, 'title': 'HR Manager', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Melin', 'age': 48, 'title': 'Director Product Development', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Fritz', 'age': 60, 'title': 'Chief Commercial Officer', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Victoria  Lerneryd', 'age': 40, 'title': 'Manager of QA/RA', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,57.8,57.6,57.0,60.8,57.8,57.6,57.0,60.8,0.0,0.977,-202.66666,13789,13789,27416,34279,34279,59.4,60.8,0,0,412144352,30.4,985.0,46.126957,51.816,143.79865,0.0,0.0,SEK,False,225364592,0.0,3696565805,6429710,0.15719,0.3748,6778690,20.134,3.0197673,1735603200,1767139200,1743379200,-206127008,-136.02,-0.3,1:1000,1752451200,25.223,-1.238,-0.8705672,0.12969577,EQUITY,60.8,11.0,0.08,5.54,5.54,0.0,strong_buy,2,68026000,0.015,-182039008,50532000,3.747,5.036,8935000,42.106,0.014,-0.67661005,-1.62406,-5628000,-107388000,-184619008,1.082,-0.62988,0.0,-7.0744,SEK,QLINEA.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1544169600000,3.0,57.0 - 60.8,Stockholm,27416,30.4,1.0,30.4 - 985.0,-924.2,-0.93827415,-87.05672,1752125400,1752125400,1752125400,1744628400,1744628400,False,-136.02,-0.3,-0.03,-2026.6666,Q-linea AB (publ),8.983997,0.17338268,-82.99864,-0.5771865,15,0,0.0 - Strong Buy,False,[],1752679790,STO,finmb_242318310,Europe/Stockholm,CEST,7200000,se_market,False,5.1903114,60.8,PREPRE,Q-Linea AB,
