address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,firstTradeDateMilliseconds,trailingPegRatio
FranzEngatan 6,Stadshagen,Stockholm,112 51,Sweden,46 8 41 05 64 50,https://www.electroluxprofessionalgroup.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Electrolux Professional AB (publ) provides food service, beverage, and laundry products and solutions to restaurants, hotels, healthcare, educational, and other service facilities. It operates in two segments, Food & Beverage and Laundry. The company offers slicers and food processors, vegetable washers, spin dryers, planetary mixers, vacuum packers and sealers, multi-purpose peeling machines, fryers, boiling and braising pans, grills and griddles, induction cookers, steamers, vacuum packing, ventilation equipment, modular cooking ranges, fry tops, combi ovens, convection ovens, cooking suites, refrigerated cabinets and counters, saladettes, cold rooms, blast chillers, dishwashers, cabinets and cupboards, and worktables and shelves. It also provides coffee grinders, espresso machines, hot beverage dispensers, cold beverage dispensers, cold juice dispensers, beer dispensing systems, frozen granita dispensers, frozen ice cream dispensers, soft serves, and ice cream dispensers. In addition, it offers front load washers, combined washers/dryers, dispensing systems, barrier washers, semi-professional washers and dryers, tumble dryers, drying cabinets, ironers, and finishing machines. The company has operations in Europe, the Asia Pacific, the Middle East, Africa, and the Americas. The company was incorporated in 1898 and is headquartered in Stockholm, Sweden.",4359,"[{'maxAge': 1, 'name': 'Mr. Alberto  Zanata', 'age': 64, 'title': 'President & CEO', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 12394000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fabio  Zarpellon', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlo Mario Caroni', 'age': 56, 'title': 'Chief Operations Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Guilhem  Senegas', 'age': 49, 'title': 'Chief Information Officer & Head of Digital Transformation', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jacob  Broberg', 'age': 60, 'title': 'Chief Communication & Investor Relations Officer', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carolina  Tendorf', 'age': 56, 'title': 'General Counsel', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pia  Hovland', 'age': 59, 'title': 'Chief Human Resources Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paolo  Schira', 'age': 49, 'title': 'President of Business Area Laundry', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philippe  Zavattiero', 'age': 63, 'title': 'President of Business Area Beverage & Food Preparation', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard  Flynn', 'age': 44, 'title': 'President of Business Area Food APAC & MEA', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,3,7,7,4,1748736000,1735603200,[],86400,2,67.8,68.0,68.0,69.8,67.8,68.0,68.0,69.8,0.85,1.27,1746662400,0.2778,1.308,24.23611,18.663103,98146,98146,284314,108585,108585,69.7,69.8,20060311552,51.3,79.7,1.5919619,64.506,67.0955,0.85,0.012536873,SEK,False,21638629376,0.06595,227940666,279366016,0.024530001,0.83949,287396992,18.995,3.6746511,1735603200,1767139200,1743379200,0.164,831000000,2.88,3.74,1.717,12.796,-0.011678815,0.10611236,0.85,1746662400,EQUITY,69.8,78.0,75.0,76.5,76.5,none,2,764000000,2.658,1691000064,3147000064,0.622,1.122,12600999936,57.648,43.845,0.05765,0.15758,4374000128,753921984,1342000000,0.16,0.006,0.34712002,0.1342,0.09925,SEK,EPRO-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,Electrolux Professional AB ser.,Electrolux Professional AB (publ),[],1752766199,STO,finmb_5403234,Europe/Stockholm,CEST,7200000,se_market,False,2.9498522,69.8,False,2.0,68.0 - 69.8,Stockholm,284314,18.500004,0.36062387,51.3 - 79.7,-9.899994,-0.12421574,-1.1678815,1753198200,1753198200,1753198200,1753171200,1753171200,False,2.88,3.74,3.385,20.620384,5.2940063,0.082069986,2.704506,0.040308308,15,0,False,1584950400000,
