address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Hantverkargatan 25 A,Stockholm,112 21,Sweden,46 1 05 16 00 00,https://www.pe.se,Engineering & Construction,engineering-construction,Engineering & Construction,Industrials,industrials,Industrials,"Projektengagemang Sweden AB (publ), together with its subsidiaries, operates as an engineering and architectural consulting firm in Sweden. It operates through Architecture & Management; Civil Engineering and Environment; and Systems segments. The Architecture & Management segment offers urban planning, architecture, landscape and interior architecture, project planning management, and consulting services. The Civil Engineering & Environment segment provides building design, acoustics and vibrations, energy, sustainability, bridge and civil engineering design, railways, roads, water treatment, and environmental impact services. The Systems segment offers HVAC and sanitation design, electrical and telecommunications engineering, security, fire safety, sprinkler systems, automation, and digitalization services. It also provides occupational health and safety; inspection surveys and control responsibilities; BIM; fire inspections; civil engineering construction; construction physics; circularity and reuse; electricity and power systems; indoor climate; energy supply strategies, surveys, and advice; contaminated sites; lifts and transport systems; industrial automation; installation management; wood construction, and climate calculation services. The company offers climate risk analysis and climate change adaptation; climate smart construction; cultural environment; lighting and parametric design; prefabrication; damage inventory; earthwork and exterior plumbing; environmental studies and coordination; measurement technology; construction management; protection and safety systems; building automation; solar power system; taxonomy; telecom systems; permits; water purification; and visualization services. It serves housing, commercial property, power and energy, transport and communication, land and construction, healthcare and medical, security, and sports sectors. Projektengagemang Sweden AB (publ) was founded in 1950 and is headquartered in Stockholm, Sweden.",655,"[{'maxAge': 1, 'name': 'Mr. Per-Arne  Gustavsson', 'age': 72, 'title': 'Founder & Chairman of the Board', 'yearBorn': 1952, 'fiscalYear': 2024, 'totalPay': 451000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andreas  Hatzigeorgiou', 'age': 42, 'title': 'President, CEO & Acting Business Area Manager Architecture', 'yearBorn': 1982, 'fiscalYear': 2024, 'totalPay': 4257776, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malin  Ekstrand', 'age': 48, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marie  Kumlin', 'title': 'Chief Legal Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Malin  Gardikro', 'title': 'Head of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,14.9,15.0,14.7,15.0,14.9,15.0,14.7,15.0,1683244800,0.0,0.494,45.9375,10.352113,3263,3263,37167,11319,11319,14.7,14.9,0,0,354816832,6.6,15.5,0.47548744,11.7608,9.26635,0.0,0.0,SEK,False,524741888,0.01042,17639431,18832900,0.38276002,0.37258,5298320,24.093,0.61013573,1735603200,1767139200,1743379200,-0.78,7776000,0.32,1.42,0.703,22.855,0.057554007,0.11729753,0.4,1683244800,EQUITY,14.7,12.5,12.5,12.5,12.5,none,1,5400000,0.224,22960000,171700000,0.038,1.269,746217024,29.624,30.801,0.01322,0.01347,611097024,83446872,80557000,-0.784,-0.107,0.81893,0.030769998,0.02923,SEK,PENG-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1529391600000,-0.19999981,14.7 - 15.0,Stockholm,37167,8.1,1.2272727,6.6 - 15.5,-0.8000002,-0.051612917,5.7554007,1756222200,1756222200,1756222200,1746687600,1746687600,False,0.32,1.42,0.64,22.96875,2.9391994,0.24991491,5.43365,0.5863852,15,0,False,[],1752593389,STO,finmb_98345112,Europe/Stockholm,CEST,7200000,se_market,False,Projektengagemang Sweden AB ser,Projektengagemang Sweden AB (publ),PREPRE,-1.3422806,14.7,
