address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,earningsTimestampStart,earningsTimestampEnd,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,shortName,longName,trailingPegRatio
GAeuggelistrasse 7,Chur,7000,Switzerland,41 81 250 20 20,https://talkpool.com,Telecom Services,telecom-services,Telecom Services,Communication Services,communication-services,Communication Services,"TalkPool AG, together with its subsidiaries, provides network design, engineering, implementation, and managed services to telecommunications operators, system vendors, and prime contractors in Europe, America, and the Middle East. The company offers network planning, remote site management, and documentation services; implementation, operation, and maintenance services; repair and refurbishing services; and camouflage solutions. It also provides professional services and solutions for Internet-of-Things and cloud infrastructures. The company serves network operators, real estate, construction, and insurance companies. TalkPool AG was founded in 2000 and is headquartered in Chur, Switzerland.","[{'maxAge': 1, 'name': 'Mr. Magnus  Sparrholm', 'age': 56, 'title': 'Founder, CEO & Chairman of the Board', 'yearBorn': 1968, 'fiscalYear': 2023, 'totalPay': 480015, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Stromstedt', 'age': 59, 'title': 'COO & Director', 'yearBorn': 1965, 'fiscalYear': 2023, 'totalPay': 289688, 'exercisedValue': 0, 'unexercisedValue': 0}]",1703980800,[],86400,2,14.15,14.45,14.45,14.45,14.15,14.45,14.45,14.45,0.0,1.62,7.93956,6.310044,7,7,48541,102123,102123,13.85,14.25,0,0,97943544,6.0,16.0,6.1176467,9.9924,7.782,0.0,0.0,SEK,False,99473152,0.06491,3746864,6778100,6778100,0.177,81.63842,1735603200,1767139200,1743379200,1.092,1039222,1.82,2.29,6.213,0.73749995,0.12792087,EQUITY,14.45,none,1398979,0.206,2434682,0.743,1.195,16010003,180.138,2.362,0.16617,1.2581099,4441784,882512,1550883,1.092,0.064,0.27743998,0.0,0.13796,EUR,TALK.ST,en-US,US,Equity,Free Realtime Quote,True,HIGH,1621508340,1621508340,1.82,2.29,4.4575996,0.44609898,6.6679997,0.8568491,15,0,REGULAR,False,1464073200000,False,[],1751612449,STO,finmb_62363673,Europe/Stockholm,CEST,7200000,se_market,False,2.1201427,14.45,0.3000002,14.45 - 14.45,Stockholm,48541,8.45,1.4083333,6.0 - 16.0,-1.5500002,-0.09687501,73.74999,TalkPool AG,TalkPool AG,
