address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,marketState,longName,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,cryptoTradeable,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Storgatan 2,Sandviken,811 81,Sweden,46 2 64 26 00 00,https://www.alleima.com,Steel,steel,Steel,Basic Materials,basic-materials,Basic Materials,"Alleima AB (publ) manufactures and sells stainless steels, special alloys, medical wires and components, and electric heating systems in Europe, North America, Asia, and internationally. It operates through three divisions: Tube, Kanthal, and Strip. The company offers tubes for extraction and production of oil and gas, advanced stainless steel, umbilical tubes, control lines, corrosion-resistant alloys, and oil country tubular goods; hollow and solid bar, high-pressure and composite tubing, semi-finished ingots and blooms, and billets; hydraulic and instrumentation tubing, heat exchangers tubing, process piping, high-temperature applications, and high-pressure equipment for chemical and petrochemical processes; metallic and ceramic heating elements, and diffusion cassettes; and lithium-ion batteries, ceramics and steels, and various electronic appliances. It also provides stainless steel for razor blades, knives, cutting tools, compressor valve steel, and heating material; drill steel for hydraulic rock drilling rigs in mines and infrastructure construction works; ultra fine wire and wire based components for glucose monitors, pacemakers, neurostimulation, precision strip steel, and small diameter tubing; steam generator tubing; cladding tubes; nuclear tubes and pipes; stainless steel and titan tubes for use in aircraft hydraulic systems and jet engines, as well as gasoline direct injection tubes for cars and trucks; and tubes for hydrogen applications, concentrated solar power, geothermal energy, bioenergy and biofuels, offshore wind, carbon capture and storage, and coated strip steel for fuel cells and electrolyzers. The company serves oil and gas, industrial, chemical and petrochemical, industrial heating, consumer, mining and construction, medical, nuclear, transportation, and hydrogen and renewable energy industries. The company was founded in 1862 and is headquartered in Sandviken, Sweden.",6414,"[{'maxAge': 1, 'name': 'Mr. Goran  Bjorkman', 'age': 59, 'title': 'President, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 9763172, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Olof  Bengtsson', 'age': 63, 'title': 'Chief Financial Officer', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emelie  Alm', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Johanna  Kreft', 'age': 48, 'title': 'Executive VP, Secretary & General Counsel', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elja  Nordlof', 'age': 39, 'title': 'Executive VP & Head of Communications', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ulrika  Dunker', 'age': 49, 'title': 'Executive VP & Head of Human Resources', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Eriksson', 'age': 51, 'title': 'Executive VP and Head of Strategic Research & Innovation', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Blazquez', 'age': 52, 'title': 'Executive VP and Head of Group IT, Strategy and Mergers & Acquisitions', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert  Stal', 'age': 41, 'title': 'President of Kanthal Division', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nigel  Haworth', 'title': 'President of Business Unit Energy', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,77.0,77.25,76.9,78.75,77.0,77.25,76.9,78.75,2.3,3.08,1745884800,0.32099998,1.151,12.616372,12.204968,237935,237935,414856,316928,316928,78.6,78.65,19663755264,63.65,98.25,0.97824764,78.134,78.83725,2.3,0.02987013,SEK,False,18332590080,0.077810004,222971087,250175008,0.20487,0.48369998,252776000,66.981,1.173467,1735603200,1767139200,1743379200,6.725,1564000000,6.23,6.44,0.912,7.04,0.015161514,0.10500872,2.3,1745884800,EQUITY,78.6,95.0,74.0,84.25,84.0,1.8,buy,4,1756999936,7.023,2604000000,1388999936,1.214,2.767,20100999168,8.289,80.311,0.049310002,0.0955,4368999936,468875008,2144000000,6.723,0.087,0.21735,0.12955,0.09981,SEK,ALLEI.ST,en-US,US,Equity,Delayed Quote,True,HIGH,[],1751988578,STO,finmb_1685731432,Europe/Stockholm,CEST,7200000,PREPRE,Alleima AB (publ),Alleima AB,False,1661929200000,1.5999985,76.9 - 78.75,Stockholm,414856,False,14.949997,0.23487818,63.65 - 98.25,-19.650002,-0.20000002,1.5161514,1745400600,1752744600,1753090200,1752836400,1752836400,False,6.23,6.44,6.374,12.331346,0.4659958,0.005964059,-0.23725128,-0.0030093805,15,0,1.8 - Buy,se_market,False,2.0779202,78.6,
