address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,trailingPegRatio
Klarabergsviadukten 63,PO Box 200,Stockholm,101 23,Sweden,46 87 88 51 00,https://www.essity.com,Household & Personal Products,household-personal-products,Household & Personal Products,Consumer Defensive,consumer-defensive,Consumer Defensive,"Essity AB (publ) develops, produces, and sells hygiene and health products and services in Europe, North and Latin America, Asia, and internationally. The company operates through three segments: Health & Medical, Consumer Goods, and Professional Hygiene. The Health & Medical segment offers incontinence products, wound care, compression therapy, orthopedics, skincare products, wet wipes, wash gloves, and digital solutions with sensor technology under the TENA, Leukoplast, JOBST, Actimove, Cutimed, Delta-Cast, AquaCast Liner, and Hydrofera brands to family carers, professional caregivers, and patients and consumers through pharmacies, medical device stores, hospitals, distributors, care institutions, and e-commerce. The Consumer Goods segment provides pads, panty liners, tampons, diapers, wet wipes, shampoos, lotions, baby oil, skin creams, intimate soaps, intimate wipes, leakproof apparel, menstrual cups, toilet papers, household towels, handkerchiefs, facial tissues, and napkins under the TENA, Knix, Modibodi, Libero, Lotus, Drypers, Libresse, Bodyform, Nana, Saba, Nosotras, TOM Organic, Tempo, Zewa, Cushelle, Plenty, Regio, and Familia brands through retail trade and e-commerce. The Professional Hygiene segment offers toilet papers, paper hand towels, napkins, hand soaps, hand lotions, hand sanitizers, dispensers, and cleaning and wiping products, as well as vision cleaning and data-driven cleaning solutions under the Tork brand to companies and office buildings, universities, healthcare facilities, airports, industries, restaurants, hotels, stadiums, and other public venues through direct to the end-customer, e-commerce, or distributors. Essity AB (publ) was founded in 1849 and is headquartered in Stockholm, Sweden.",36000,"[{'maxAge': 1, 'name': 'Ms. Ulrika  Kolsrud MSc Eng.', 'age': 54, 'title': 'President & CEO', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl Fredrik Stenson Rystedt B.Sc., MSc Econ.', 'age': 61, 'title': 'CFO, Executive VP & Head of Group Function Finance', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 18287055, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl-Magnus  Månsson', 'age': 58, 'title': 'Chief Digital & Information Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Åberg', 'title': 'VP & Head of Investor Relations', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mikael  Schmidt', 'age': 64, 'title': 'Group Chief of Function Legal Affairs & Compliance, General Counsel & Secretary to the Board', 'yearBorn': 1960, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jessica  Alm', 'age': 47, 'title': 'Chief Communication Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tuomas  Yrjölä B.A., M.Sc.', 'age': 46, 'title': 'President of Global Marketing & Innovation', 'yearBorn': 1978, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Savinger-Åslund B.Sc.', 'age': 55, 'title': 'Chief Human Resource Officer', 'yearBorn': 1969, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Volker  Zoller B.A., B.Sc.', 'age': 57, 'title': 'President of Consumer Goods EMEA', 'yearBorn': 1967, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pablo  Fuentes M.B.A., M.Sc.', 'age': 51, 'title': 'President of Professional Hygiene', 'yearBorn': 1973, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,2,1,8,1,1748736000,1672444800,[],86400,2,259.2,250.5,245.6,252.8,259.2,250.5,245.6,252.8,8.25,3.15,1743120000,0.45810002,0.268,14.006791,18.721634,3485121,3485121,1454913,989075,989075,248.2,248.2,0,0,182318661632,245.6,326.0,1.2515697,270.61,288.045,8.25,0.0318287,SEK,False,209803264000,0.08632,577167925,630198976,0.06841,0.55988,736641024,114.54,2.1608171,1735603200,1767139200,1743379200,-0.73,12478999552,17.67,13.22,1.44,8.362,-0.057939887,0.10611236,8.25,1743120000,EQUITY,247.5,345.0,250.0,305.81818,300.0,2.33333,buy,11,12659999744,18.288,25091000320,40676999168,0.905,1.325,145671995392,51.035,208.683,0.06664,0.15615,47523999744,13661500416,16051999744,-0.727,0.004,0.32624,0.17224,0.12722999,SEK,ESSITY-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,False,1497510000000,-11.700012,245.6 - 252.8,Stockholm,1454913,1.8999939,0.007736131,245.6 - 326.0,-78.5,-0.24079755,-5.7939887,1752766200,1752766200,1752766200,1752735600,1752735600,False,17.67,13.22,19.6579,12.590358,-23.109985,-0.085399605,-40.545013,-0.14075929,15,0,2.3 - Buy,False,[],1752766181,STO,finmb_403212338,Europe/Stockholm,CEST,7200000,se_market,False,-4.513893,247.5,Essity AB ser. B,Essity AB (publ),1.1452
