address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,trailingPegRatio
Engelbrektsplan 1,Stockholm,114 34,Sweden,46 8 54 58 35 40,https://www.sagax.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"AB Sagax (publ), a property company, owns and manages a property portfolio in Sweden, Finland, France, Benelux, Spain, Germany, and other European countries. The company invests in commercial properties primarily in the warehouse and light industrial segments. It also engages in the financial administration and asset management activities. The company was incorporated in 1995 and is headquartered in Stockholm, Sweden.",98,"[{'maxAge': 1, 'name': 'Mr. David  Mindus', 'age': 52, 'title': 'CEO & Director', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Agneta  Segerhammar', 'age': 61, 'title': 'Finance Director', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bjorn Mathias Garat', 'age': 49, 'title': 'Head of Finance & Deputy CEO', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jaakko  Vehanen', 'age': 48, 'title': 'Managing Director at Sagax Finland', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arend  den Boef', 'age': 47, 'title': 'Managing Director at Sagax Netherlands', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vincent  Spruijt', 'age': 47, 'title': 'Managing Director at Sagax Netherlands', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlos  Galofre', 'age': 38, 'title': 'Managing Director at Sagax Spain', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Andreas  Widinghoff', 'title': 'Head of Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Alfred  Garbe', 'title': 'Managing Director at Sagax Germany', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Romain  Autreaux', 'age': 46, 'title': 'Managing Director at Sagax France', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,10,9,8,10,1748736000,[],86400,2,209.6,209.8,209.6,213.2,209.6,209.8,209.6,213.2,3.5,1.62,1746748800,0.2186,0.9,1.513,16.721828,199403,199403,370612,279213,279213,212.2,212.4,0,0,76699688960,173.5,298.4,14.99212,210.856,225.6305,3.5,0.016698472,SEK,False,134442131456,16.874752,0.98769,292654462,311988992,0.32505,0.51056,345041984,86.981,2.439613,1735603200,1767139200,1743379200,-0.187,5053000192,12.69,2:1,1559260800,26.279,32.735,-0.23640317,0.10611236,3.5,1746748800,EQUITY,212.2,290.0,160.0,235.0,240.0,2.0,buy,5,127000000,0.273,4107000064,34197000192,0.064,0.203,5116000256,81.67,11.009,0.03224,0.12731,4232000000,2713625088,3574000128,-0.187,0.103,0.82721,0.80278,0.77888,SEK,SAGA-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Sagax AB B,AB Sagax (publ),False,1365404400000,2.5999908,209.6 - 213.2,Stockholm,370612,38.699997,0.22305474,173.5 - 298.4,-86.2,-0.288874,-23.640316,CLOSED,1.2404536,212.2,[],1752852594,STO,finmb_6577933,Europe/Stockholm,CEST,7200000,se_market,False,1752507000,1752507000,1752507000,False,12.69,12.015,17.661257,1.3439941,0.0063739903,-13.430496,-0.059524294,15,0,2.0 - Buy,False,
