address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,corporateActions,regularMarketTime,marketState,market,esgPopulated,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
KungstrAedgArdsgatan 2,Stockholm,106 70,Sweden,46 87 01 10 00,https://www.handelsbanken.se,Banks - Diversified,banks-diversified,Banks - Diversified,Financial Services,financial-services,Financial Services,"Svenska Handelsbanken AB (publ) provides various banking products and services for private and corporate customers primarily in Sweden, the United Kingdom, Norway, the Netherlands, and internationally. The company offers savings, transactions, business, currency, and investment accounts, as well as accounts for cash pool, and forestry and agriculture; mortgage and committed loans, and private loans; mutual funds; pension products; credit and debit cards; and payment and reconciliation services, as well as foreign exchange rate services. It also provides financing for investments, such as equipment, cars, computers, and other inventories, as well as vehicle and real estate financing services; green loans and advisor services; investment and other financing services; medical care, and group and health insurance products; forestry and farming banking products; and online and mobile banking services, as well as various banking services for children and young people. In addition, the company offers financial services, that includes asset management, transactional banking, corporate finance, financing, markets, trade finance, market information and research services to large corporations; cash management solutions; and various corporate banking services to small and medium-sized companies and large corporates, as well as private banking services. Svenska Handelsbanken AB (publ) was incorporated in 1871 and is headquartered in Stockholm, Sweden.",11799,"[{'maxAge': 1, 'name': 'Mr. Michael  Green', 'age': 58, 'title': 'President & Group CEO', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 19000000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl  Cederschiold', 'age': 51, 'title': 'Head of Savings & Financing, CFO, Deputy CEO and Executive VP', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 10900000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Per  Beckman', 'age': 62, 'title': 'Chief Credit Officer & Executive VP', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 13300000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anton Romare Keller', 'title': 'Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter  Grabe', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Wasteson', 'age': 53, 'title': 'Chief Legal Officer & Company Secretary', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monika  Bergström', 'age': 62, 'title': 'Chief Compliance Officer', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pernilla  Eldestrand', 'title': 'Head of Communications & Chief Communication Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cecilia  Lundin', 'age': 54, 'title': 'Chief Human Resources Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tommy  Bylund', 'age': 65, 'title': 'Senior Vice President', 'yearBorn': 1959, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,197.8,197.8,197.7,203.4,197.8,197.8,197.7,203.4,7.5,3.79,1743033600,0.5466,4.54,0.546,14.814276,23.035107,127204,127204,126840,91155,91155,202.2,202.8,0,0,262617858048,119.1,217.4,4.2092266,197.054,168.5165,7.5,0.03791709,SEK,False,1456058662912,0.43546,1888036370,35251300,0.0,0.07245,1421309952,92.886,2.189781,1735603200,1767139200,1743379200,-0.043,27160000512,13.73,8.83,3:1,1431993600,23.338,0.5773525,0.12153554,5.5,1679529600,EQUITY,203.4,none,668133031936,337.436,1731942023168,62391001088,31.511,0.00728,0.14546,62391001088,77476003840,-0.043,-0.037,0.0,0.0,0.5524,SEK,SHB-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,2.831138,203.4,STO,finmb_631722,Europe/Stockholm,CEST,7200000,[],1752074989,PREPRE,se_market,False,Svenska Handelsbanken ser. B,Svenska Handelsbanken AB (publ),False,946886400000,5.599991,197.7 - 203.4,Stockholm,126840,84.299995,0.70780855,119.1 - 217.4,-14.0,-0.064397424,57.735252,1752679800,1752679800,1752679800,1752651000,1752651000,False,13.73,8.83,6.345993,0.032204334,34.8835,0.20700347,15,0,False,51.7937
