address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketState,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,exchange,messageBoardId,regularMarketChangePercent,regularMarketPrice,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Lindhagensgatan 74,Stockholm,112 18,Sweden,46 8 40 95 44 00,https://www.bonava.com,Residential Construction,residential-construction,Residential Construction,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Bonava AB (publ) operates as a residential developer in Germany, Sweden, Finland, Norway, Estonia, Latvia, and Lithuania. The company constructs multi-family and single-family housing units. It also develops homes for consumers and investors, such as pension funds, municipalities, and other stakeholders. Bonava AB (publ) was incorporated in 2013 and is headquartered in Stockholm, Sweden.",900,"[{'maxAge': 1, 'name': 'Mr. Peter  Wallin', 'age': 57, 'title': 'President & CEO', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 13784000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Olle  Boback', 'age': 71, 'title': 'Independent Director', 'yearBorn': 1953, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jon  Johnsson', 'age': 49, 'title': 'CFO & Deputy CEO', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anna Falck Fyhrlund', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Hedvig  Wallander', 'age': 51, 'title': 'Chief Legal Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Evin  Khaffaf', 'title': 'Group Head of Communication', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Björklund', 'age': 55, 'title': 'Business Unit President of Sweden & Baltics', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sabine  Helterhoff', 'age': 62, 'title': 'President of Germany Business Unit', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Fredrik  Hammarbäck', 'title': 'Group Head of Press & Public Affairs', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Wenner', 'age': 53, 'title': 'Senior Vice President of Brand & Culture', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,3,10,9,6,1748736000,1735603200,[],86400,2,12.9,12.84,12.7,13.04,12.9,12.84,12.7,13.04,1664496000,0.0,1.015,58.636364,751942,751942,522323,724077,724077,12.86,12.9,0,0,4148265984,7.55,13.42,0.51556873,12.1756,9.8616,0.0,0.0,SEK,False,7832976896,-0.07557,209925026,292039008,0.17173,0.57805,321571008,21.227,0.60771656,1735603200,1767139200,1743379200,-608000000,-1.68,0.22,0.974,2610.992,0.5078901,0.10500872,0.997585,1664496000,EQUITY,12.9,25.0,10.0,17.5,17.5,none,2,438000000,1.362,3000000,4136999936,0.169,2.436,8046000128,60.562,25.019,-0.00107,-0.08441,629000000,2194625024,1084000000,-0.116,0.07818,0.00037,-0.067140006,SEK,BONAV-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Bonava AB (publ),[],1751988582,False,1465455600000,0.0,12.7 - 13.04,Stockholm,522323,5.3499994,0.70860916,7.55 - 13.42,-0.52000046,-0.03874817,50.78901,1752836340,1752836340,1752836340,1746774000,1746774000,False,-1.68,0.22,0.105,122.85714,0.72439957,0.059496004,3.0383997,0.30810413,PREPRE,15,0,False,Bonava AB ser. B,STO,finmb_331037556,0.0,12.9,Europe/Stockholm,CEST,7200000,se_market,False,
