address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,shortName,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,longName,hasPrePostMarketData,firstTradeDateMilliseconds,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Blasieholmsgatan 4A,Stockholm,111 48,Sweden,46 8 21 83 88,https://www.vivagroup.se,Beverages - Wineries & Distilleries,beverages-wineries-distilleries,Beverages - Wineries & Distilleries,Consumer Defensive,consumer-defensive,Consumer Defensive,"Viva Wine Group AB develops, markets, imports, and sells wines. The company operates through Nordics, and eCom segments. It offers red, white, rosé, and sparkling wines, as well as fortified wine, liqueurs, and cognac. The company sells its products through stores, and online sales channels. It serves consumers, wholesalers, hotels, and restaurants. It operates in Sweden, Finland, Norway, Germany, the Czech Republic, Switzerland, Austria, France, the Netherlands, Italy, Slovakia, Hungary, Romania, Bulgaria, the United States, and internationally. The company was founded in 1982 and is headquartered in Stockholm, Sweden.",285,"[{'maxAge': 1, 'name': 'Mr. Emil  Sallnäs', 'age': 53, 'title': 'President & CEO', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 2866000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Wistedt', 'age': 44, 'title': 'Deputy CEO & Director', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 1777000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Linn  Gäfvert', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Lindblad', 'age': 48, 'title': 'Head of Legal', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Lottie  Soderberg', 'title': 'Director of HR', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Moller', 'age': 47, 'title': 'Chief Operating Officer of Nordics', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Risto  Suomio', 'title': 'Chief Executive Officer of Cisa Group OY', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Patrik  Stare', 'title': 'Chief Executive Officer of Chris Wine & Spirits AB', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Fricke', 'age': 45, 'title': 'Managing Director of VIVA eCOM GROUP GmbH', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Björn  Wittmark', 'age': 71, 'title': 'Director of Business Development', 'yearBorn': 1953, 'fiscalYear': 2024, 'totalPay': 1229100, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,39.9,39.6,39.5,40.4,39.9,39.6,39.5,40.4,1.55,3.86,1748217600,0.90120006,0.348,23.157894,15.46875,22181,22181,22273,10208,10208,39.6,39.9,3597691648,36.1,47.3,0.85618556,40.95,40.4965,1.55,0.038847115,SEK,False,4140041728,0.036170002,22077388,88831904,0.75817,0.20573999,90850800,18.237,2.1714098,1735603200,1767139200,1743379200,-0.462,152000000,1.71,2.56,0.985,12.661,-0.07692307,0.11729753,1.55,1748217600,EQUITY,39.6,54.0,54.0,54.0,54.0,none,1,10000000,0.113,327000000,517000000,0.586,1.264,4201999872,30.737,47.303,0.04464,0.096090004,880000000,211875008,149000000,-0.462,-0.01,0.20942,0.07782,0.03464,SEK,VIVA.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-7.6923075,1756360800,1756360800,1756360800,1747299600,1747299600,False,1.71,2.56,-1.3500023,-0.032967087,-0.89649963,-0.022137707,Viva Wine Group AB,-0.30000305,39.5 - 40.4,Stockholm,22273,3.5,0.096952915,36.1 - 47.3,-7.700001,-0.16279072,[],1752592243,STO,finmb_709302641,Europe/Stockholm,CEST,7200000,se_market,False,-0.7518873,39.6,PREPRE,Viva Wine Group AB,False,1639468800000,15,0,False,
