address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Ingmar Bergmans gata 4,Stockholm,114 34,Sweden,https://logistea.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Logistea AB (publ) engages in the real estate business in Sweden, Norway, Denmark, the Netherlands, Germany, Finland, Belgium, and Poland. It acquires, develops, rents, manages, and sells warehousing, logistics, and light industrial properties. The company was formerly known as Odd Molly International AB (publ) and changed its name to Logistea AB (publ) in October 2021. The company was incorporated in 2002 and is based in Stockholm, Sweden.",25,"[{'maxAge': 1, 'name': 'Mr. Niklas  Zuckerman', 'age': 48, 'title': 'Chief Executive Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 4364000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders  Nordvall', 'age': 52, 'title': 'Deputy CEO, Head of Transactions & CIO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 4031000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip  Lofgren', 'age': 34, 'title': 'Chief Financial Officer', 'yearBorn': 1990, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ove Rod Henriksen', 'age': 39, 'title': 'Chief Accounting Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Michela  Westin', 'age': 35, 'title': 'General Counsel', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kent-Jonas  Lundqvist', 'age': 52, 'title': 'Global Sales Director', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tobias  Lovstedt', 'age': 35, 'title': 'Head of Finance', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frank Robert Hanshus', 'age': 44, 'title': 'Head of Property Management', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian  Linge', 'age': 31, 'title': 'IR & CFO Norway', 'yearBorn': 1993, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonas  Kennerhed', 'age': 53, 'title': 'Head of Property Management', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,16.05,16.05,16.05,16.2,16.05,16.05,16.05,16.2,0.1,0.66,1762905600,0.0,6.46,2.264,14.907407,13.196721,2565,2565,6365,4951,4951,16.1,16.2,7881191936,11.4,18.1,9.348982,14.555,14.68925,0.1,0.00623053,SEK,False,13788310528,0.40569,218961936,26232100,1.12915,0.0044400003,486492992,14.827,1.0858569,1735603200,1767139200,1743379200,0.077,343000000,1.08,1.22,1:10,1637625600,16.356,20.828,-0.020771503,0.10611236,0.05,1762905600,EQUITY,16.1,20.0,18.0,19.0,19.0,none,2,586000000,1.235,662000000,7160999936,0.416,0.416,843000000,104.479,2.07,0.03771,0.06892,732000000,280437504,388000000,-0.515,1.234,0.86833,0.78529,0.79434997,SEK,LOGI-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Stockholm,6365,4.700001,0.41228077,11.4 - 18.1,-2.0,-0.110497236,-2.0771503,1752211800,1752211800,1752211800,1746601200,1746601200,False,1.08,1.22,0.94235,17.084948,1.5450001,0.10614909,1.4107504,0.096039645,15,0,False,False,1182150000000,0.050001144,16.05 - 16.2,Logistea AB ser. A,Logistea AB (publ),[],1752852581,STO,finmb_34360819,Europe/Stockholm,CEST,7200000,se_market,False,CLOSED,0.31153363,16.1,
