address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,trailingPegRatio
Strandvägen 1,Stockholm,114 51,Sweden,46 20 24 42 00,https://sbbnorden.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Samhällsbyggnadsbolaget i Norden AB (publ) owns, develops, and manages residential and social infrastructure properties in Sweden, Norway, Finland, and Denmark. It operates through Residential, Community, and Education. The residential segment primarily consists of apartments and townhouses. The community segment comprises schools, elderly care units, LSS units, and properties operated by municipal and governmental agencies/authorities. The Education segment consists of preschools, compulsory/upper-secondary schools, and universities. Samhällsbyggnadsbolaget i Norden AB (publ) was founded in 2016 and is headquartered in Stockholm, Sweden.",223,"[{'maxAge': 1, 'name': 'Mr. Leiv  Synnes', 'age': 54, 'title': 'Chief Executive Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 11747000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ilija  Batljan', 'age': 57, 'title': 'Founder & Director', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 600000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Krister  Karlsson', 'age': 54, 'title': 'Deputy CEO & COO', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 5107000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Annika  Ekstrom', 'age': 59, 'title': 'Deputy CEO & Property Director', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 4917000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Tellberg', 'age': 37, 'title': 'Chief Financial Officer', 'yearBorn': 1987, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl Lundh Mortimer', 'age': 36, 'title': 'Head of Business Development', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Erik  Havermark', 'age': 45, 'title': 'Head of Project Development', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Martin  Andersson', 'age': 70, 'title': 'Sustainability Manager', 'yearBorn': 1954, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Helena  Lindahl', 'title': 'Treasury Director', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,8.095,8.06,8.06,8.21,8.095,8.06,8.06,8.21,4.0,47.45,1719360000,0.0,22.9,2.652,201296,201296,757480,427572,427572,8.135,8.175,0,0,9515675648,4.55,11.68,2.7750585,8.5159,7.24032,0.0,0.0,SEK,False,71068180480,-1.02683,1118169897,149208000,0.10394,0.09211001,1107289984,8.894,0.9135372,1735603200,1767139200,1743379200,-3756000000,-2.88,20.726,54.71,0.087417245,0.10611236,2.0,1719360000,EQUITY,8.125,none,853000000,0.532,1299000064,52721999872,0.215,0.321,3428999936,189.334,2.124,0.00855,-0.11346,2344999936,-3383000064,248000000,-0.252,0.68387,0.37883,0.43253,SEK,SBB-D.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_372433823,Europe/Stockholm,CEST,7200000,se_market,False,0.3705958,8.125,0.029999733,8.06 - 8.21,Stockholm,757480,3.5749998,0.7857142,4.55 - 11.68,-3.5550003,-0.30436647,8.741724,1755669600,1755669600,1755669600,1747123200,1747123200,False,-2.88,-0.39089966,-0.045902334,0.8846798,0.122187935,15,0,False,Samhällsbyggnadsbo. i Norden A,Samhällsbyggnadsbolaget i Norden AB (publ),[],1752766183,False,1544774400000,PREPRE,
