address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,regularMarketChangePercent,regularMarketPrice,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,corporateActions,regularMarketTime,trailingPegRatio
Smedjegatan 2C,Box 4200,Nacka,131 04,Sweden,46 86 15 89 00,https://www.al.se,Real Estate - Development,real-estate-development,Real Estate - Development,Real Estate,real-estate,Real Estate,"Atrium Ljungberg AB (publ) owns, develops, and manages real estate properties in Sweden. It focuses on developing urban environments for offices and retail, residential units, culture, healthcare, restaurants, service, and education facilities, as well as tenant-owned dwellings. The company's property portfolio and project portfolio are located in the regions of Stockholm, Uppsala, Gothenburg, and Malmö. Atrium Ljungberg AB (publ) was founded in 1946 and is based in Nacka, Sweden.",281,"[{'maxAge': 1, 'name': 'Ms. Annica  Anas', 'age': 53, 'title': 'Chief Executive Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 10651000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anna  Jepson', 'age': 41, 'title': 'Chief Financial Officer', 'yearBorn': 1983, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sandra  Bylund', 'title': 'Accounting Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marianne  Perslow', 'title': 'Communications Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Helena  Martini', 'age': 59, 'title': 'HR Director', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Isabel  Sonesson', 'title': 'Accounting Manager (Leave of Absence)', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Josefina  Kindqvist', 'title': 'Head of Rental Department', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Saga  Jernberg', 'title': 'Head of Sustainability', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Anna  Granlund', 'title': 'Group Controller', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,32.86,33.0,32.595,33.0,32.86,33.0,32.595,33.0,3.6,10.65,1758758400,0.4993,2.55,1.263,29.281248,3.190175,164574,164574,317036,321312,321312,32.795,32.88,0,0,20807213056,27.505,50.4,5.239792,32.981,36.574486,0.72,0.021911139,SEK,False,47816347648,0.22589001,226706812,610529024,0.59146,0.29427,634462976,44.391,0.73877585,1735603200,1767139200,1743379200,0.116,897000000,1.12,10.28,5:1,1744156800,12.041,23.122,-0.30260414,0.10611236,1.8,1758758400,EQUITY,32.795,34.0,32.0,32.5,32.0,3.0,hold,4,165000000,0.262,2068000000,26659999744,0.034,0.517,3971000064,95.467,6.298,0.02062,0.03238,2171000064,696124992,1194000000,0.116,-0.064,0.54671,0.52077997,0.57849,SEK,ATRLJ-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,CLOSED,15,0,3.0 - Hold,False,False,946886400000,-0.06500244,32.595 - 33.0,Stockholm,317036,5.289999,0.19232863,27.505 - 50.4,-17.605003,-0.3493056,-30.260414,1751643000,1751902200,1751902200,1751616900,1751616900,True,1.12,10.28,1.99658,16.425587,-0.18600082,-0.005639636,-3.7794876,-0.10333673,-0.19781631,32.795,STO,finmb_5455504,Europe/Stockholm,CEST,7200000,se_market,False,Atrium Ljungberg AB ser. B,Atrium Ljungberg AB (publ),[],1752852570,
