address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,cryptoTradeable,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,trailingPegRatio
Medicon Village,Scheeletorget 1,Lund,223 81,Sweden,46 4 65 40 82 00,https://www.alligatorbioscience.se,Biotechnology,biotechnology,Biotechnology,Healthcare,healthcare,Healthcare,"Alligator Bioscience AB (publ), a research-based biotechnology company, develops antibody-based pharmaceuticals for cancer treatment in Finland and Sweden. The company develops Mitazalimab, a stimulatory antibody that targets CD40, which is in phase 2 clinical trial for the treatment of solid metastatic tumors, including pancreatic cancer; and ATOR-4066, tumor-directed bispecific antibody, developed using Neo-X-Prime technology platform for immunotherapy, which is in preclinical stage for the treatment of solid metastatic tumors. It also offers ALG.APV-527, a bispecific antibody that targets the 4-1BB and 5T4 molecules, which is in phase 1 clinical trial for the treatment of solid metastatic tumors; and ATOR-1017, a monoclonal antibody that stimulates the 4-1BB receptor on T cells and NK cells in the tumor, which is in phase 1 for the treatment of solid metastatic cancers. In addition, the company develops products using its technology platforms, including ALLIGATOR-GOLD, a proprietary human antibody library; ALLIGATOR-FAB, which is built on multiple scaffolds with optimal drug development properties to further increase the structural diversity of generated antibodies; FIND, a molecular evolution technology for optimization of antibodies and other proteins; and RUBY, a bispecific antibody format. Further, it has collaboration and out-licensing agreements with Aptevo Therapeutics, Inc.; Orion Corporation.; BioArctic AB; and Abclon Inc. The company was incorporated in 2000 and is headquartered in Lund, Sweden.",33,"[{'maxAge': 1, 'name': 'Mr. Søren  Bregenholt Ph.D.', 'age': 53, 'title': 'Chief Executive Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 5238000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Gileus', 'age': 59, 'title': 'Chief Financial Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Greta  Eklund', 'title': 'Investor Relations & Communications Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Tom  Moore', 'title': 'Chief Medical Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,5.52,5.52,5.32,5.759,5.52,5.52,5.32,5.759,0.0,1.303,-71.25,447151,447151,427102,412924,412924,5.665,5.725,0,0,218435968,3.69,225.0,4.2828903,4.74926,25.981989,0.0,0.0,SEK,False,113258480,0.0,16890938,34803900,0.13096,0.0615,38322100,-0.998,1735603200,1767139200,1743379200,-179484992,-15.26,-0.08,1:1000,1743984000,2.221,-0.53,-0.9427714,0.12969577,EQUITY,5.7,18.0,18.0,18.0,18.0,0.0,strong_buy,1,28853000,1.707,-213784992,41862000,0.242,0.268,51002000,20.796,-1.70304,-100122000,-141110128,-186432992,-0.955,-1.9631,0.0,-140.57994,SEK,ATORX.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,False,Alligator Bioscience AB (publ),False,1479888000000,0.17999983,5.32 - 5.759,Stockholm,427102,2.0099998,0.54471534,3.69 - 225.0,-219.3,-0.97466666,-94.27714,1752127200,1752127200,1752127200,1737554400,1737554400,False,-15.26,-0.08,0.95073986,0.20018695,-20.28199,-0.7806173,-5.7114224,15,0,0.0 - Strong Buy,[],1752679798,STO,finmb_3206363,Europe/Stockholm,CEST,7200000,se_market,False,3.2608666,5.7,Alligator Bioscience AB,
