address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,twoHundredDayAverageChangePercent,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,regularMarketChangePercent,regularMarketPrice,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
FrOesundaviks allE 1,Solna,16970,Sweden,46 8 50 63 37 00,46 8 50 63 37 01,https://www.bjornborg.com,Apparel Manufacturing,apparel-manufacturing,Apparel Manufacturing,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Björn Borg AB (publ), together with its subsidiaries, manufactures, distributes, and sale underwear, sportswear, footwear, bags, eyewear under the Björn Borg brand. The company operates through Wholesale, Own E-Commerce, Own Stores, Distributor, and Licensing segments. It offers underwear, sleepwear, socks, clothing collections, and sports products for men, women, and children through independent retailers, apparel and sporting goods chains, department and Björn Borg stores, and e-commerce sites. The company also provides casual and sports designer shoes for men and women through independent retailers, shoe and sports chains, e-tailers, Björn Borg stores, and www.bjornborg.com; and backpacks, sports, gym, and duffle bags, as well as wallets, gloves, and belts through luggage and sporting goods shops, retail chains, department and Björn Borg stores, shop-in-shops, and e-commerce sites. In addition, it offers boxers, trunks, briefs, loose boxers, multipacks, underwear subscription, and underwear guide; t-shirts, shorts, sweatshirts, hoodies, sweaters, pants, tights, jackets, vests, swimwear, and loungewear; slippers, sneakers, boots, and sandals; socks, beanies and caps, and other accessories; tote, toiletry, and travel bags, and trolleys. Further, the company provides skirts and dresses, tops, sports bra, hipsters, thongs, high-waist briefs, and bras, as well as products for gym and training, recovery, tennis and padel, running, yoga and pilates, and loungewear activities. Additionally, it offers spectacle sunglasses through the licensee's distribution organizations, fashion boutiques, department stores, and Björn Borg stores. The company sells its products in Sweden, the Netherlands, Finland, Germany, Belgium, Norway, Denmark, England, Switzerland, the United States, Slovenia, France, and Canada. Björn Borg AB (publ) was founded in 1984 and is headquartered in Solna, Sweden.",151,"[{'maxAge': 1, 'name': 'Mr. Henrik  Bunge', 'age': 51, 'title': 'CEO & President', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jens  Nystrom', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Grohman', 'age': 49, 'title': 'Global Operations Director', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jonas  Bjerneling', 'title': 'General Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Emma  Bengtsson', 'age': 35, 'title': 'Chief Marketing Officer', 'yearBorn': 1989, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sofia  Svensson', 'title': 'Head of Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Susanna  Solberg', 'title': 'Head of Product and Sourcing', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Laura  Tapia', 'age': 44, 'title': 'Chief Product & Sustainability Officer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Johanna Sevonius Södergren', 'age': 36, 'title': 'Chief Commercial Officer', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,59.7,60.3,60.0,60.4,59.7,60.3,60.0,60.4,3.0,5.07,1763078400,0.8621,7.55,1.405,17.298851,14.299288,2105,2105,10109,5203,5203,60.2,60.3,0,0,1513933696,43.0,67.0,1.494598,58.19,55.640476,3.0,0.050251257,SEK,False,1637187328,0.08627,14604421,25148400,0.44806,0.25523,25148400,15.373,3.9159565,1735603200,1767139200,1743379200,0.694,87382000,3.48,4.21,4:1,1177632000,1.616,19.355,0.028181076,0.11844492,1.5,1763078400,EQUITY,60.2,69.0,55.0,62.0,62.0,none,2,10610000,0.422,84588000,165292000,0.753,1.489,1012937024,43.46,40.278,0.06686,0.23083,523487008,26630250,64106000,0.701,0.091,0.5168,0.08351,0.09531,SEK,BORG.ST,en-US,US,Equity,Delayed Quote,True,HIGH,False,1103529600000,0.5,60.0 - 60.4,Stockholm,10109,17.2,0.4,43.0 - 67.0,-6.799999,-0.101492524,2.8181076,1755255540,1755255540,1755255540,1747375200,1747375200,False,3.48,4.21,3.65,0.08194618,[],1752161387,STO,finmb_725694,Europe/Stockholm,CEST,7200000,se_market,False,Björn Borg AB,Björn Borg AB (publ),PREPRE,0.8375209,60.2,16.49315,2.0100021,0.034542054,4.5595245,15,0,False,
