address1,city,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,trailingPegRatio
LAngfilsgatan 9,Gothenburg,412 77,Sweden,https://www.bico.com,Medical Devices,medical-devices,Medical Devices,Healthcare,healthcare,Healthcare,"BICO Group AB (publ) provides hardware, laboratory automation, and software solutions in North America, Europe, Asia, and internationally. It operates through three segments: Bioprinting, Life Science Solutions, and Lab Automation. The Bioprinting segment offers 3D bioprinters and bioinks with a range of technologies for various applications, resolutions, and volume/speed requirements, as well as provides services focused on accelerating drug discovery and development. The Life Science Solutions segment supplies lab instrumentation, consumables and applications in cell culture, cell imaging, cell sorting, and sample preparation for different analytics, such as genomics, as well as offers instruments and solutions for the manufacturing of diagnostics, as well as consumables. The Lab Automation segment provides the proprietary and hardware-agnostic Green Button Go Suite software for connected workflows, as well as automation technology integration, and consulting and engineering services to design, build, and install automated laboratory systems. In addition, the company offers a range of services and consumables such as reagents, bioinks, plates, and tissue models. It serves pharma and biopharma, biotech, diagnostics, academia and research, and cosmetic industries. The company offers its products through sales organizations, as well as through distributor network. The company was formerly known as Cellink AB (publ) and changed its name to BICO Group AB (publ) in August 2021. BICO Group AB (publ) was incorporated in 2016 and is headquartered in Gothenburg, Sweden.",695,"[{'maxAge': 1, 'name': 'Ms. Maria  Forss', 'age': 52, 'title': 'President & CEO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 6779000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jacob  Thordenberg', 'age': 39, 'title': 'Group Chief Financial Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Asa  Hillsten', 'age': 49, 'title': 'Senior VP & Head of Investor Relations', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Lars  Risberg', 'title': 'General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Catharina  Nordlund', 'title': 'Global Head of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Itedale Namro Redwan', 'title': 'Chief Scientific Officer - Bioprinting', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erica  Bell', 'age': 51, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicolas  Gabriel-Robez', 'title': 'Chief Security Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders  Fogelberg', 'title': 'Chief Commercial Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Andreas  Joersjo', 'title': 'Advisor', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,3,10,7,6,1748736000,1735603200,[],86400,2,34.76,34.58,34.44,35.98,34.76,34.58,34.44,35.98,0.0,2.62,-67.886795,168081,168081,139424,94701,94701,35.5,35.6,2588703488,27.16,56.55,1.3882681,35.4016,35.4821,0.0,0.0,SEK,False,3275427328,-0.11332,43426144,69074896,0.35247,0.26549998,71948400,37.444,0.9609016,1735603200,1767139200,1743379200,-304900000,-4.34,-0.53,4:1,1578614400,1.757,-31.8,-0.22182626,0.10611236,EQUITY,35.98,82.0,50.0,70.66667,80.0,1.0,strong_buy,3,684300032,9.696,-103000000,1408099968,0.605,1.061,1864700032,52.896,26.422,-0.022049999,-0.10795,1007900032,-313762496,252300000,-0.174,0.54051995,-0.05524,-0.20355,SEK,BICO.ST,en-US,US,Equity,Delayed Quote,True,HIGH,BICO Group AB,BICO Group AB (publ),[],1752852580,STO,finmb_404284991,Europe/Stockholm,CEST,7200000,se_market,False,3.509785,35.98,CLOSED,False,1478160000000,1.2200012,34.44 - 35.98,Stockholm,139424,8.82,0.32474226,27.16 - 56.55,-20.57,-0.3637489,-22.182625,1755617400,1755617400,1755617400,1745913600,1745913600,False,-4.34,-0.53,-1.91333,-18.80491,0.57839966,0.016338235,0.4978981,0.014032373,15,0,1.0 - Strong Buy,False,
