address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,longName,corporateActions,regularMarketTime,exchange,marketState,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Kungsportsavenyen 2,Gothenburg,401 84,Sweden,46 31 20 00 00,46 31 10 02 00,https://www.wallenstam.se,Real Estate Services,real-estate-services,Real Estate Services,Real Estate,real-estate,Real Estate,"Wallenstam AB (publ) operates as a property company in Sweden. It acquires, develops, builds, manages, rents, and sells residential and commercial properties. The company's portfolio includes commercial properties and apartments in Stockholm, Gothenburg, and Uppsala. It also owns and operates 53 wind turbines with a total installed output of 112 megawatts. The company was founded in 1944 and is headquartered in Gothenburg, Sweden.",259,"[{'maxAge': 1, 'name': 'Mr. Hans  Wallenstam', 'age': 63, 'title': 'Chief Executive Officer', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susann  Linde', 'age': 45, 'title': 'CFO & Head of Investor Relations', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Per-Anders  aldeholm', 'title': 'General Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elisabeth  Vansvik', 'age': 54, 'title': 'Director of Communication', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mathias  Aronsson', 'age': 52, 'title': 'Vice CEO and Regional Director of Stockholm & Uppsala business area', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marina  Fritsche', 'age': 57, 'title': 'Vice CEO & Regional Director of Gothenburg Business Area', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Karin  Mizgalski', 'title': 'Sustainability Manager', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rebecka  Wallenstam', 'age': 33, 'title': 'Group Controller & Director', 'yearBorn': 1991, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ulf  Ek', 'age': 75, 'title': 'Senior Advisor', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}]",[],86400,2,44.8,44.8,44.66,45.22,44.8,44.8,44.66,45.22,0.5,1.04,1761868800,0.3125,1.05,1.35,30.053335,23.602097,784558,784558,698452,853820,853820,45.0,45.1,0,0,29913331712,38.9,61.15,10.286565,47.0896,47.6919,0.5,0.011160715,SEK,False,64376999936,0.34869,340151500,577000000,0.40683997,0.29423,663561024,47.707,0.9449347,1735603200,1767139200,1743379200,0.721,1014000000,1.5,1.91,2:1,1653264000,22.138,36.829,-0.21263158,0.10611236,0.25,1761868800,EQUITY,45.08,55.0,40.0,45.8,45.0,4.0,underperform,5,158000000,0.243,1748000000,33191999488,0.005,0.017,2908000000,106.429,4.435,0.01476,0.0327,1847000064,761124992,1280000000,0.73,0.1,0.63514,0.6011,0.60896,SEK,WALL-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,Wallenstam AB ser. B,finmb_5638193,Europe/Stockholm,CEST,7200000,se_market,False,False,946886400000,0.2800026,44.66 - 45.22,Stockholm,698452,6.1800003,0.1588689,38.9 - 61.15,-16.07,-0.2627964,-21.263159,1751885940,1751885940,1751885940,1751886000,1751886000,False,1.5,1.91,1.98648,22.693409,-2.0095978,-0.042676043,-2.6118965,Wallenstam AB (publ),[],1752766195,STO,PREPRE,-0.05476604,15,0,4.0 - Underperform,False,0.6250058,45.08,
