address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,epsTrailingTwelveMonths,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Box 36,Åseda,364 21,Sweden,46 47 45 50 00,https://www.profilgruppen.se,Metal Fabrication,metal-fabrication,Metal Fabrication,Industrials,industrials,Industrials,"ProfilGruppen AB (publ), together with its subsidiaries, manufactures and sells customized aluminum extrusions in Sweden and Germany. The company serves transport, construction, furnishings, general industry, electronics, and wholesale and other industries. It also exports its products. The company was founded in 1981 and is headquartered in Åseda, Sweden.",500,"[{'maxAge': 1, 'name': 'Ms. Mari-Katharina Jonsson Kadowaki', 'age': 60, 'title': 'President, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Löfmark', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Pierre  Thuresson', 'age': 52, 'title': 'Chief Technology Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tomas  Arvidsson', 'age': 53, 'title': 'Head of Communications & Information and Investor Relation Manager', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ulrika  Svensson', 'age': 50, 'title': 'Chief Head of Human Resource', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Torgny  Magnusson', 'age': 63, 'title': 'Head of Extrusion Manufacturing', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Uhrbom', 'age': 52, 'title': 'COO of Contract Manufacturing', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peder  Svensson', 'title': 'Chief Safety Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Patrick  Massana', 'age': 49, 'title': 'COO of Components', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ozkan  Kosmaz', 'title': 'COO of Extrusions', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,7,3,4,5,1748736000,1735603200,[],86400,2,161.0,162.0,151.5,162.0,161.0,162.0,151.5,162.0,5.0,2.89,1745971200,0.3336,2.22,0.866,12.582237,5792,5792,3207,3043,3043,152.5,153.0,0,0,1213398656,96.8,177.5,0.52034765,149.78,119.9821,5.0,0.031055901,SEK,False,1360027008,0.047509998,2143194,7398780,0.72216004,0.028959999,7930710,92.499,1.6540719,1735603200,1767139200,1743379200,0.673,110800000,12.16,0.583,5.588,0.20799994,0.10611236,5.0,1745971200,EQUITY,153.0,none,49900000,6.744,243400000,116500000,0.83,1.516,2331899904,16.118,315.174,0.072,0.17104,307900000,-53287500,70800000,0.673,0.103,0.13204001,0.10438,0.084359996,SEK,PROF-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,12.16,3.2200012,0.021498205,33.0179,0.2751902,15,0,False,-8.0,151.5 - 162.0,Stockholm,3207,56.199997,0.58057845,96.8 - 177.5,-24.5,-0.13802817,20.799995,False,946886400000,ProfilGruppen AB ser. B,ProfilGruppen AB (publ),[],1752852574,STO,finmb_2481318,Europe/Stockholm,CEST,7200000,se_market,False,CLOSED,-4.968944,153.0,
