address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketPrice,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,shortName,longName,trailingPegRatio
Regeringsgatan 38,NK 100,Stockholm,111 77,Sweden,46 87 62 90 00,https://hufvudstaden.se,Real Estate - Diversified,real-estate-diversified,Real Estate - Diversified,Real Estate,real-estate,Real Estate,"Hufvudstaden AB (publ) engages in the ownership, development, and management of commercial properties in Stockholm and Gothenburg, Sweden. It operates through three segments: Property Management, NK Retail, and Other Operations. The company offers office and retail properties, residential properties, restaurants, department stores, parking facilities, and shopping centres. It also owns properties with rentable floor spaces. It operates its properties primarily under the NK Retail, Bibliotekstan, Cecil Coworking, Fredstan, Femman, Kvarteret Johanna, Nordiska Kompaniet, REDO, Parkaden, and Nordstan brands. Hufvudstaden AB (publ) was founded in 1915 and is headquartered in Stockholm, Sweden.",248,"[{'maxAge': 1, 'name': 'Mr. Anders  Nygren', 'age': 54, 'title': 'President, CEO & Director', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 9162000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Asa  Roslund', 'age': 58, 'title': 'CFO & VP', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ulrika  Frisk', 'age': 54, 'title': 'Head of Human Resources', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fredrik  Ottosson', 'age': 52, 'title': 'Head of the Gothenburg Business Area', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Lethenstrom', 'age': 52, 'title': 'Head of Property Development', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Karl  Palm', 'age': 40, 'title': 'Head of Business Development', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Frida  Wijkstrom', 'age': 48, 'title': 'Head of the Stockholm Business Area', 'yearBorn': 1976, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mattias  Karlsson', 'age': 59, 'title': 'Secretary to the Board', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,10,3,10,10,1748736000,1735603200,[],86400,2,120.2,120.3,119.5,120.7,120.2,120.3,119.5,120.7,2.8,2.27,1742515200,0.6731,2.17,1.011,28.966347,22.481342,120045,120045,230949,138359,138359,120.3,120.4,0,0,24458971136,101.4,142.6,7.571734,120.458,120.871,2.8,0.023294508,SEK,False,35523907584,0.26066,98272616,194036000,0.45755002,0.29772,202979008,139.006,0.8668691,1735603200,1767139200,1743379200,842000000,4.16,5.36,10.997,23.115,-0.08877087,0.10611236,2.8,1742515200,EQUITY,120.5,140.0,106.0,127.16667,128.5,2.85714,hold,6,394700000,1.951,1536850048,10933699584,0.119,0.303,3230299904,38.88,15.967,0.01977,0.03009,1605200000,1079437440,1407299968,0.059,0.49692002,0.47576,0.41693002,SEK,HUFV-A.ST,en-US,US,Equity,Delayed Quote,True,HIGH,1755790200,1755790200,1755790200,False,4.16,5.36,5.15813,23.36118,0.041999817,0.00034866773,-0.3710022,-0.0030694061,15,0,2.9 - Hold,False,120.5,CLOSED,False,946886400000,0.30000305,119.5 - 120.7,Stockholm,230949,19.099998,0.1883629,101.4 - 142.6,-22.100006,-0.154979,-8.877087,[],1752852597,STO,finmb_875467,Europe/Stockholm,CEST,7200000,se_market,False,0.24958658,Hufvudstaden AB ser. A,Hufvudstaden AB (publ),
