address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnEquity,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,shortName,longName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,trailingPegRatio
Skeppsbron 16,Stockholm,111 30,Sweden,46 (0)76 131 01 27,https://www.flerie.com,Biotechnology,biotechnology,Biotechnology,Healthcare,healthcare,Healthcare,"Flerie AB (publ) is a venture capital firm specializing in early-stage investments. The firm seeks to invest in life science, biotech and pharma companies engaged in drug development and associated tools or applications tackling major medical challenges of our time. The firm seeks to invest in Europe, United States and Israel. Flerie AB (publ) was founded in 2011 and is based in Stockholm, Sweden with additional office in London, United Kingdom.",8,"[{'maxAge': 1, 'name': 'Mr. Thomas  Eldered M.Sc., MSc', 'age': 64, 'title': 'Executive Chairman of the Board', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 300000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Ted  Fjallman Ph.D.', 'age': 46, 'title': 'Chief Executive Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 6100000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cecilia  Stureborg von Schéele', 'age': 52, 'title': 'CFO & Deputy CEO', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Paula  Andersson', 'age': 37, 'title': 'Operations & Investor Relations Manager', 'yearBorn': 1987, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Quick', 'age': 58, 'title': 'Partner', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Karl  Elmqvist', 'age': 30, 'title': 'Investment Manager', 'yearBorn': 1994, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Carl-Johan  Spak Ph.D.', 'age': 68, 'title': 'Senior Advisor', 'yearBorn': 1956, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlos  von Bonhorst M.D.', 'age': 67, 'title': 'Senior Advisor', 'yearBorn': 1957, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michaela  Gertz', 'age': 43, 'title': 'Senior Advisor', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,45.1,45.05,44.45,45.5,45.1,45.05,44.45,45.5,0.0,-108.414635,6531,6531,53208,6265,6265,44.55,44.7,3561169664,37.21,51.51,8902.924,44.9483,45.25695,0.0,0.0,SEK,False,2754624768,0.0,15708522,78066400,0.79212,0.09252,80116304,50.56,0.8791535,1735603200,1767139200,1743379200,-329500000,-4.0,-0.41,0.01:1,1720742400,6886.562,-63.179,-0.06639427,0.10611236,EQUITY,44.45,57.0,44.0,50.5,50.5,none,2,802099968,10.275,-43600000,800000,94.535,120.163,400000,0.02,0.005,-0.08772001,-20300000,-33400000,-0.733,0.0,0.0,-11.625,SEK,FLERIE.ST,en-US,US,Equity,Delayed Quote,True,HIGH,-1.4412367,44.45,False,1718089200000,-0.6499977,44.45 - 45.5,Stockholm,53208,7.2400017,0.1945714,37.21 - 51.51,-7.0599976,-0.13706072,-6.639427,1753959540,1753959540,1753959540,1744794000,1744794000,False,-4.0,-0.41,-0.49829865,-0.01108604,-0.8069496,-0.017830402,15,0,False,Flerie AB,Flerie AB (publ),CLOSED,[],1752852583,STO,finmb_290800955,Europe/Stockholm,CEST,7200000,se_market,False,
