address1,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,cryptoTradeable,longName,marketState,regularMarketChangePercent,regularMarketPrice,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,trailingPegRatio
Landskronavägen 23,Helsingborg,25232,Sweden,46 7 71 11 31 13,https://www.solidab.se,Insurance - Specialty,insurance-specialty,Insurance - Specialty,Financial Services,financial-services,Financial Services,"Solid Försäkringsaktiebolag (publ) provides non-life insurance to private and business customers in Sweden, Denmark, Norway, Finland, and internationally. The company operates through three segments: Personal Safety, Product, and Assistance. The Personal Safety segment offers income insurance, payment protection insurance, and accident insurance. The Product segment provides all-risk coverage insurance and elimination of deductibles for various product categories in the form of individual insurance and group insurances for bicycles and consumer electronics, as well as white goods, garden tools, glasses, watches, and jewelry. The Assistance segment offers roadside assistance, insurance associated with vehicle warranties, and various insurance products for the travel industry. The company serves its products through retail chains, banks, credit institutions, travel agents, and car dealerships, as well as directly to consumers. The company was incorporated in 1993 and is based in Helsingborg, Sweden.",71,"[{'maxAge': 1, 'name': 'Mr. Marcus  Tillberg', 'age': 49, 'title': 'Chief Executive Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 3844000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sofia  Andersson', 'age': 57, 'title': 'Chief Financial Officer', 'yearBorn': 1967, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert  Olsson', 'age': 47, 'title': 'Head of Operations', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrik  Jonsson', 'age': 51, 'title': 'Chief Information Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Johan  Hahnel', 'age': 59, 'title': 'Head of IR', 'yearBorn': 1965, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonatan  Heberlein', 'age': 35, 'title': 'Head of Legal', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jessica  Kjessle', 'title': 'Compliance Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristina  Bagge', 'age': 50, 'title': 'Head of Human Resources & Sustainability', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Magnus  Olander', 'age': 47, 'title': 'Chief Commercial Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Tom  Persson', 'title': 'Actuary', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,81.0,81.0,80.0,82.0,81.0,81.0,80.0,82.0,5.0,6.25,1745539200,0.5416,0.68,9.855596,8422,8422,18006,8889,8889,81.6,81.8,1475641472,72.0,90.9,1.2215302,80.09,82.3545,5.0,0.061728396,SEK,False,1205960832,0.12523,9169702,18017600,0.40634,0.27021,18107700,29.178,2.8069093,1735603200,1767139200,1743379200,-0.298,151282000,8.31,0.998,5.967,-0.07562077,0.12969577,5.0,1745539200,EQUITY,81.9,none,235448000,13.068,202120752,0,0.619,0.957,1208027008,66.362,0.06969,0.29735002,924593984,96223752,97222000,-0.271,-0.063,0.76538,0.16731001,0.14122,SEK,SFAB.ST,en-US,US,Equity,Delayed Quote,True,HIGH,STO,finmb_138547059,Europe/Stockholm,CEST,7200000,se_market,False,1.8100052,0.022599641,-0.4544983,-0.0055188034,15,0,Solid Försäkrings AB,2025-07-16,False,Solid Försäkringsaktiebolag (publ),PREPRE,1.111113,81.9,[],1752679778,False,1638345600000,0.9000015,80.0 - 82.0,Stockholm,18006,9.900002,0.13750002,72.0 - 90.9,-9.0,-0.0990099,-7.562077,1752816600,1752816600,1752816600,1745485200,1745485200,False,8.31,
