address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,hasPrePostMarketData,firstTradeDateMilliseconds,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,trailingPegRatio
Warfvinges väg 39,7th Floor,Stockholm,SE-112 51,Sweden,46 8 59 92 99 00,https://www.humana.se,Medical Care Facilities,medical-care-facilities,Medical Care Facilities,Healthcare,healthcare,Healthcare,"Humana AB (publ) provides individual and family care services for children and adults in Sweden, Finland, Norway, and Denmark. It operates through three segments: Sweden, Finland, and Norway. The company provides care and treatment for psychosocial disorders, mental illness, and functional impairment; residential care homes; family care services; short-term, short term housing, day crare, and special service housing; outpatient care; assisted living homes; and specially adapted housing for individuals with functional impairments. It also offers care services and assistance to individuals with permanent functional impairments. In addition, the company provides elderly care home services. Further, it offers individual and family care for children, young people and families, and elderly care services, as well as housing services for elderly, individuals with disabilities, mental illness, and/or substance abuse problems; and special service housing for people with functional impairments. The company was founded in 2001 and is headquartered in Stockholm, Sweden.",11127,"[{'maxAge': 1, 'name': 'Ms. Nathalie Boulas Nilsson', 'age': 55, 'title': 'President, CEO & Country Manager for Sweden', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 2558000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christoffer  Herou', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adam  Nerell', 'age': 47, 'title': 'Chief Information Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ewelina Maria Pettersson', 'age': 43, 'title': 'Head of Investor Relations', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jonas  Jarborn', 'title': 'Chief Quality & Compliance Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hans  Dahlgren', 'age': 54, 'title': 'Director of Communications, Business Area Manager of Personal Assistance & CEO of Humana Assistans', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Gabriella  Reuterswardto', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Nina Marklund Krantz', 'age': 50, 'title': 'Director of Human Resources', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Maria  Jansson', 'title': 'Head of Sustainability & Sustainability Manager', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,2,8,1,3,1748736000,1735603200,[],86400,2,36.9,37.05,36.95,37.85,36.9,37.05,36.95,37.85,1.0,2.7,1746576000,0.0,0.285,9.715762,8.086021,54346,54346,120643,90707,90707,37.6,37.75,0,0,1875517952,28.45,48.95,0.17997485,37.395,38.7085,1.0,0.02710027,SEK,False,6432671744,0.0189,26930092,49880800,0.084750004,0.58809,51610400,62.264,0.6038802,1735603200,1767139200,1743379200,2.524,197000000,3.87,4.65,0.617,10.811,0.09010339,0.12792087,1.0,1746576000,EQUITY,37.6,48.0,48.0,48.0,48.0,none,1,658000000,13.015,595000000,5082999808,0.754,0.804,10421000192,154.734,204.083,0.03148,0.06317,2279000064,638875008,901000000,2.278,0.052,0.21869,0.0571,0.03829,SEK,HUM.ST,en-US,US,Equity,Delayed Quote,True,HIGH,PREPRE,[],1751556588,STO,finmb_47738410,Europe/Stockholm,CEST,7200000,se_market,False,1.8970106,37.6,Humana AB,Humana AB (publ),0.69999695,36.95 - 37.85,Stockholm,120643,False,1458633600000,9.149998,0.32161677,28.45 - 48.95,-11.350002,-0.2318693,9.010339,1752852600,1752852600,1752852600,1745478000,1745478000,False,3.87,4.65,4.02636,9.338459,0.20499802,0.005481963,-1.1085014,-0.028637158,15,0,False,
