address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,shortName,longName,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,trailingPegRatio
Skeppsbron 18,Box 2094,Stockholm,11130,Sweden,46 8 56 20 00 50,https://www.mtg.com,Electronic Gaming & Multimedia,electronic-gaming-multimedia,Electronic Gaming & Multimedia,Communication Services,communication-services,Communication Services,"Modern Times Group MTG AB, through its subsidiaries, engages in the provision of game franchises in Sweden, the United Kingdom, Germany, rest of Europe, Singapore, India, the United States, and New Zealand. The company also provides in-app purchase, in-app advertising, and third-party distribution services. In addition, the company develops and publishes mobile and online games under the PlaySimple, InnoGames, Ninja Kiwi, Hutch, Snowprint, and Kongregate names. Modern Times Group MTG AB was incorporated in 1987 and is headquartered in Stockholm, Sweden.",1054,"[{'maxAge': 1, 'name': 'Ms. Maria  Redin', 'age': 46, 'title': 'Group President & CEO', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 21670000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nick  Hopkins', 'title': 'Chief Financial Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Simon  Hahn', 'title': 'Group General Counsel', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Christian  Pern', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melanie  Calu', 'title': 'Director of People & Culture', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Bartek  Gudowski', 'title': 'Chief Technology Officer of Viasat Broadcasting', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arnd  Benninghoff', 'age': 55, 'title': 'Executive Vice President of Gaming', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Tobias  Gyhlénius', 'title': 'Head of Public Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anders Hede Jensen', 'age': 55, 'title': 'President & CEO of NENT Group', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hendrik  Klindworth', 'title': 'CEO & Founder of InnoGames', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1735603200,[],86400,2,117.4,117.1,116.6,118.0,117.4,117.1,116.6,118.0,1656633600,0.0,4.69,0.808,12.481362,77965,77965,193586,133117,133117,117.1,117.2,0,0,13925000192,72.7,127.2,1.954386,112.87,104.3545,0.0,0.0,SEK,False,17294952448,-0.016,85162698,116707000,0.15618,0.64925003,118814000,101.542,1.1542022,1735603200,1767139200,1743379200,-114000000,-0.93,9.39,2.427,10.533,0.42233014,0.12969577,11.053192,1527033600,EQUITY,117.2,140.0,130.0,137.5,140.0,1.0,strong_buy,4,2176000000,18.518,1642000000,5369999872,0.881,0.881,7125000192,45.005,59.594,0.02869,-0.008719999,5178999808,2359124992,1223000064,0.767,0.72688,0.23045999,0.11302,SEK,MTG-B.ST,en-US,US,Equity,Delayed Quote,True,HIGH,44.5,0.61210454,72.7 - 127.2,-10.0,-0.07861635,42.233013,1752816600,1752816600,1752816600,1752825600,1752825600,False,-0.93,9.39,12.8625,9.111758,4.329994,0.038362667,12.845497,0.123094805,15,0,1.0 - Strong Buy,Modern Times Group MTG AB ser. ,Modern Times Group MTG AB,False,False,946886400000,-0.20000458,116.6 - 118.0,Stockholm,193586,[],1752679781,STO,finmb_408906,Europe/Stockholm,CEST,7200000,se_market,False,-0.17036165,117.2,PREPRE,
